Origin,Timestamp,Horizon,Holt_Winters
2013-10-07 00:00:00,2013-10-07 20:00:00,41,1399.574555553778
2013-10-07 00:00:00,2013-10-07 20:30:00,42,1378.577433196073
2013-10-07 00:00:00,2013-10-07 21:00:00,43,1348.3067677210938
2013-10-07 00:00:00,2013-10-07 21:30:00,44,1308.2609832076755
2013-10-07 00:00:00,2013-10-07 22:00:00,45,1261.5547630483613
2013-10-07 00:00:00,2013-10-07 22:30:00,46,1231.4245604700936
2013-10-07 00:00:00,2013-10-07 23:00:00,47,1200.5163521316656
2013-10-07 00:00:00,2013-10-07 23:30:00,48,1420.4937916633332
2013-10-08 00:00:00,2013-10-08 00:00:00,1,1361.1739088730778
2013-10-08 00:00:00,2013-10-08 00:30:00,2,1293.576162105801
2013-10-08 00:00:00,2013-10-08 01:00:00,3,1199.7625915464046
2013-10-08 00:00:00,2013-10-08 01:30:00,4,1120.4053632013768
2013-10-08 00:00:00,2013-10-08 02:00:00,5,1063.391616367402
2013-10-08 00:00:00,2013-10-08 02:30:00,6,1025.9687847469536
2013-10-08 00:00:00,2013-10-08 03:00:00,7,998.9263290311185
2013-10-08 00:00:00,2013-10-08 03:30:00,8,984.5337585465376
2013-10-08 00:00:00,2013-10-08 04:00:00,9,977.703371160659
2013-10-08 00:00:00,2013-10-08 04:30:00,10,982.9694276810587
2013-10-08 00:00:00,2013-10-08 05:00:00,11,992.5825344614707
2013-10-08 00:00:00,2013-10-08 05:30:00,12,1024.004657786949
2013-10-08 00:00:00,2013-10-08 06:00:00,13,1057.1245243195453
2013-10-08 00:00:00,2013-10-08 06:30:00,14,1120.5324324259645
2013-10-08 00:00:00,2013-10-08 07:00:00,15,1171.377608131964
2013-10-08 00:00:00,2013-10-08 07:30:00,16,1178.4888345773304
2013-10-08 00:00:00,2013-10-08 08:00:00,17,1200.8061442041574
2013-10-08 00:00:00,2013-10-08 08:30:00,18,1208.100021674691
2013-10-08 00:00:00,2013-10-08 09:00:00,19,1198.6603478935085
2013-10-08 00:00:00,2013-10-08 09:30:00,20,1192.2135160110208
2013-10-08 00:00:00,2013-10-08 10:00:00,21,1182.2722973975292
2013-10-08 00:00:00,2013-10-08 10:30:00,22,1177.1054854360864
2013-10-08 00:00:00,2013-10-08 11:00:00,23,1176.467421469044
2013-10-08 00:00:00,2013-10-08 11:30:00,24,1180.5014893489285
2013-10-08 00:00:00,2013-10-08 12:00:00,25,1177.2559730088851
2013-10-08 00:00:00,2013-10-08 12:30:00,26,1176.1461116500109
2013-10-08 00:00:00,2013-10-08 13:00:00,27,1175.7566409164333
2013-10-08 00:00:00,2013-10-08 13:30:00,28,1187.3341396749913
2013-10-08 00:00:00,2013-10-08 14:00:00,29,1186.7469752617114
2013-10-08 00:00:00,2013-10-08 14:30:00,30,1188.6171691882464
2013-10-08 00:00:00,2013-10-08 15:00:00,31,1192.3980600855984
2013-10-08 00:00:00,2013-10-08 15:30:00,32,1201.452010056178
2013-10-08 00:00:00,2013-10-08 16:00:00,33,1220.0095410616893
2013-10-08 00:00:00,2013-10-08 16:30:00,34,1242.7228370234807
2013-10-08 00:00:00,2013-10-08 17:00:00,35,1278.098899573946
2013-10-08 00:00:00,2013-10-08 17:30:00,36,1323.5055249567702
2013-10-08 00:00:00,2013-10-08 18:00:00,37,1378.9420679070777
2013-10-08 00:00:00,2013-10-08 18:30:00,38,1409.6745793022344
2013-10-08 00:00:00,2013-10-08 19:00:00,39,1416.2268601510966
2013-10-08 00:00:00,2013-10-08 19:30:00,40,1408.3207128319473
2013-10-08 00:00:00,2013-10-08 20:00:00,41,1399.574555553778
2013-10-08 00:00:00,2013-10-08 20:30:00,42,1378.577433196073
2013-10-08 00:00:00,2013-10-08 21:00:00,43,1348.3067677210938
2013-10-08 00:00:00,2013-10-08 21:30:00,44,1308.2609832076755
2013-10-08 00:00:00,2013-10-08 22:00:00,45,1261.5547630483613
2013-10-08 00:00:00,2013-10-08 22:30:00,46,1231.4245604700936
2013-10-08 00:00:00,2013-10-08 23:00:00,47,1200.5163521316656
2013-10-08 00:00:00,2013-10-08 23:30:00,48,1420.4937916633332
2013-10-09 00:00:00,2013-10-09 00:00:00,1,1361.1739088730778
2013-10-09 00:00:00,2013-10-09 00:30:00,2,1293.576162105801
2013-10-09 00:00:00,2013-10-09 01:00:00,3,1199.7625915464046
2013-10-09 00:00:00,2013-10-09 01:30:00,4,1120.4053632013768
2013-10-09 00:00:00,2013-10-09 02:00:00,5,1063.391616367402
2013-10-09 00:00:00,2013-10-09 02:30:00,6,1025.9687847469536
2013-10-09 00:00:00,2013-10-09 03:00:00,7,998.9263290311185
2013-10-09 00:00:00,2013-10-09 03:30:00,8,984.5337585465376
2013-10-09 00:00:00,2013-10-09 04:00:00,9,977.703371160659
2013-10-09 00:00:00,2013-10-09 04:30:00,10,982.9694276810587
2013-10-09 00:00:00,2013-10-09 05:00:00,11,992.5825344614707
2013-10-09 00:00:00,2013-10-09 05:30:00,12,1024.004657786949
2013-10-09 00:00:00,2013-10-09 06:00:00,13,1057.1245243195453
2013-10-09 00:00:00,2013-10-09 06:30:00,14,1120.5324324259645
2013-10-09 00:00:00,2013-10-09 07:00:00,15,1171.377608131964
2013-10-09 00:00:00,2013-10-09 07:30:00,16,1178.4888345773304
2013-10-09 00:00:00,2013-10-09 08:00:00,17,1200.8061442041574
2013-10-09 00:00:00,2013-10-09 08:30:00,18,1208.100021674691
2013-10-09 00:00:00,2013-10-09 09:00:00,19,1198.6603478935085
2013-10-09 00:00:00,2013-10-09 09:30:00,20,1192.2135160110208
2013-10-09 00:00:00,2013-10-09 10:00:00,21,1182.2722973975292
2013-10-09 00:00:00,2013-10-09 10:30:00,22,1177.1054854360864
2013-10-09 00:00:00,2013-10-09 11:00:00,23,1176.467421469044
2013-10-09 00:00:00,2013-10-09 11:30:00,24,1180.5014893489285
2013-10-09 00:00:00,2013-10-09 12:00:00,25,1177.2559730088851
2013-10-09 00:00:00,2013-10-09 12:30:00,26,1176.1461116500109
2013-10-09 00:00:00,2013-10-09 13:00:00,27,1175.7566409164333
2013-10-09 00:00:00,2013-10-09 13:30:00,28,1187.3341396749913
2013-10-09 00:00:00,2013-10-09 14:00:00,29,1186.7469752617114
2013-10-09 00:00:00,2013-10-09 14:30:00,30,1188.6171691882464
2013-10-09 00:00:00,2013-10-09 15:00:00,31,1192.3980600855984
2013-10-09 00:00:00,2013-10-09 15:30:00,32,1201.452010056178
2013-10-09 00:00:00,2013-10-09 16:00:00,33,1220.0095410616893
2013-10-09 00:00:00,2013-10-09 16:30:00,34,1242.7228370234807
2013-10-09 00:00:00,2013-10-09 17:00:00,35,1278.098899573946
2013-10-09 00:00:00,2013-10-09 17:30:00,36,1323.5055249567702
2013-10-09 00:00:00,2013-10-09 18:00:00,37,1378.9420679070777
2013-10-09 00:00:00,2013-10-09 18:30:00,38,1409.6745793022344
2013-10-09 00:00:00,2013-10-09 19:00:00,39,1416.2268601510966
2013-10-09 00:00:00,2013-10-09 19:30:00,40,1408.3207128319473
2013-10-09 00:00:00,2013-10-09 20:00:00,41,1399.574555553778
2013-10-09 00:00:00,2013-10-09 20:30:00,42,1378.577433196073
2013-10-09 00:00:00,2013-10-09 21:00:00,43,1348.3067677210938
2013-10-09 00:00:00,2013-10-09 21:30:00,44,1308.2609832076755
2013-10-09 00:00:00,2013-10-09 22:00:00,45,1261.5547630483613
2013-10-09 00:00:00,2013-10-09 22:30:00,46,1231.4245604700936
2013-10-09 00:00:00,2013-10-09 23:00:00,47,1200.5163521316656
2013-10-09 00:00:00,2013-10-09 23:30:00,48,1420.4937916633332
2013-10-10 00:00:00,2013-10-10 00:00:00,1,1361.1739088730778
2013-10-10 00:00:00,2013-10-10 00:30:00,2,1293.576162105801
2013-10-10 00:00:00,2013-10-10 01:00:00,3,1199.7625915464046
2013-10-10 00:00:00,2013-10-10 01:30:00,4,1120.4053632013768
2013-10-10 00:00:00,2013-10-10 02:00:00,5,1063.391616367402
2013-10-10 00:00:00,2013-10-10 02:30:00,6,1025.9687847469536
2013-10-10 00:00:00,2013-10-10 03:00:00,7,998.9263290311185
2013-10-10 00:00:00,2013-10-10 03:30:00,8,984.5337585465376
2013-10-10 00:00:00,2013-10-10 04:00:00,9,977.703371160659
2013-10-10 00:00:00,2013-10-10 04:30:00,10,982.9694276810587
2013-10-10 00:00:00,2013-10-10 05:00:00,11,992.5825344614707
2013-10-10 00:00:00,2013-10-10 05:30:00,12,1024.004657786949
2013-10-10 00:00:00,2013-10-10 06:00:00,13,1057.1245243195453
2013-10-10 00:00:00,2013-10-10 06:30:00,14,1120.5324324259645
2013-10-10 00:00:00,2013-10-10 07:00:00,15,1171.377608131964
2013-10-10 00:00:00,2013-10-10 07:30:00,16,1178.4888345773304
2013-10-10 00:00:00,2013-10-10 08:00:00,17,1200.8061442041574
2013-10-10 00:00:00,2013-10-10 08:30:00,18,1208.100021674691
2013-10-10 00:00:00,2013-10-10 09:00:00,19,1198.6603478935085
2013-10-10 00:00:00,2013-10-10 09:30:00,20,1192.2135160110208
2013-10-10 00:00:00,2013-10-10 10:00:00,21,1182.2722973975292
2013-10-10 00:00:00,2013-10-10 10:30:00,22,1177.1054854360864
2013-10-10 00:00:00,2013-10-10 11:00:00,23,1176.467421469044
2013-10-10 00:00:00,2013-10-10 11:30:00,24,1180.5014893489285
2013-10-10 00:00:00,2013-10-10 12:00:00,25,1177.2559730088851
2013-10-10 00:00:00,2013-10-10 12:30:00,26,1176.1461116500109
2013-10-10 00:00:00,2013-10-10 13:00:00,27,1175.7566409164333
2013-10-10 00:00:00,2013-10-10 13:30:00,28,1187.3341396749913
2013-10-10 00:00:00,2013-10-10 14:00:00,29,1186.7469752617114
2013-10-10 00:00:00,2013-10-10 14:30:00,30,1188.6171691882464
2013-10-10 00:00:00,2013-10-10 15:00:00,31,1192.3980600855984
2013-10-10 00:00:00,2013-10-10 15:30:00,32,1201.452010056178
2013-10-10 00:00:00,2013-10-10 16:00:00,33,1220.0095410616893
2013-10-10 00:00:00,2013-10-10 16:30:00,34,1242.7228370234807
2013-10-10 00:00:00,2013-10-10 17:00:00,35,1278.098899573946
2013-10-10 00:00:00,2013-10-10 17:30:00,36,1323.5055249567702
2013-10-10 00:00:00,2013-10-10 18:00:00,37,1378.9420679070777
2013-10-10 00:00:00,2013-10-10 18:30:00,38,1409.6745793022344
2013-10-10 00:00:00,2013-10-10 19:00:00,39,1416.2268601510966
2013-10-10 00:00:00,2013-10-10 19:30:00,40,1408.3207128319473
2013-10-10 00:00:00,2013-10-10 20:00:00,41,1399.574555553778
2013-10-10 00:00:00,2013-10-10 20:30:00,42,1378.577433196073
2013-10-10 00:00:00,2013-10-10 21:00:00,43,1348.3067677210938
2013-10-10 00:00:00,2013-10-10 21:30:00,44,1308.2609832076755
2013-10-10 00:00:00,2013-10-10 22:00:00,45,1261.5547630483613
2013-10-10 00:00:00,2013-10-10 22:30:00,46,1231.4245604700936
2013-10-10 00:00:00,2013-10-10 23:00:00,47,1200.5163521316656
2013-10-10 00:00:00,2013-10-10 23:30:00,48,1420.4937916633332
2013-10-11 00:00:00,2013-10-11 00:00:00,1,1361.1739088730778
2013-10-11 00:00:00,2013-10-11 00:30:00,2,1293.576162105801
2013-10-11 00:00:00,2013-10-11 01:00:00,3,1199.7625915464046
2013-10-11 00:00:00,2013-10-11 01:30:00,4,1120.4053632013768
2013-10-11 00:00:00,2013-10-11 02:00:00,5,1063.391616367402
2013-10-11 00:00:00,2013-10-11 02:30:00,6,1025.9687847469536
2013-10-11 00:00:00,2013-10-11 03:00:00,7,998.9263290311185
2013-10-11 00:00:00,2013-10-11 03:30:00,8,984.5337585465376
2013-10-11 00:00:00,2013-10-11 04:00:00,9,977.703371160659
2013-10-11 00:00:00,2013-10-11 04:30:00,10,982.9694276810587
2013-10-11 00:00:00,2013-10-11 05:00:00,11,992.5825344614707
2013-10-11 00:00:00,2013-10-11 05:30:00,12,1024.004657786949
2013-10-11 00:00:00,2013-10-11 06:00:00,13,1057.1245243195453
2013-10-11 00:00:00,2013-10-11 06:30:00,14,1120.5324324259645
2013-10-11 00:00:00,2013-10-11 07:00:00,15,1171.377608131964
2013-10-11 00:00:00,2013-10-11 07:30:00,16,1178.4888345773304
2013-10-11 00:00:00,2013-10-11 08:00:00,17,1200.8061442041574
2013-10-11 00:00:00,2013-10-11 08:30:00,18,1208.100021674691
2013-10-11 00:00:00,2013-10-11 09:00:00,19,1198.6603478935085
2013-10-11 00:00:00,2013-10-11 09:30:00,20,1192.2135160110208
2013-10-11 00:00:00,2013-10-11 10:00:00,21,1182.2722973975292
2013-10-11 00:00:00,2013-10-11 10:30:00,22,1177.1054854360864
2013-10-11 00:00:00,2013-10-11 11:00:00,23,1176.467421469044
2013-10-11 00:00:00,2013-10-11 11:30:00,24,1180.5014893489285
2013-10-11 00:00:00,2013-10-11 12:00:00,25,1177.2559730088851
2013-10-11 00:00:00,2013-10-11 12:30:00,26,1176.1461116500109
2013-10-11 00:00:00,2013-10-11 13:00:00,27,1175.7566409164333
2013-10-11 00:00:00,2013-10-11 13:30:00,28,1187.3341396749913
2013-10-11 00:00:00,2013-10-11 14:00:00,29,1186.7469752617114
2013-10-11 00:00:00,2013-10-11 14:30:00,30,1188.6171691882464
2013-10-11 00:00:00,2013-10-11 15:00:00,31,1192.3980600855984
2013-10-11 00:00:00,2013-10-11 15:30:00,32,1201.452010056178
2013-10-11 00:00:00,2013-10-11 16:00:00,33,1220.0095410616893
2013-10-11 00:00:00,2013-10-11 16:30:00,34,1242.7228370234807
2013-10-11 00:00:00,2013-10-11 17:00:00,35,1278.098899573946
2013-10-11 00:00:00,2013-10-11 17:30:00,36,1323.5055249567702
2013-10-11 00:00:00,2013-10-11 18:00:00,37,1378.9420679070777
2013-10-11 00:00:00,2013-10-11 18:30:00,38,1409.6745793022344
2013-10-11 00:00:00,2013-10-11 19:00:00,39,1416.2268601510966
2013-10-11 00:00:00,2013-10-11 19:30:00,40,1408.3207128319473
2013-10-11 00:00:00,2013-10-11 20:00:00,41,1399.574555553778
2013-10-11 00:00:00,2013-10-11 20:30:00,42,1378.577433196073
2013-10-11 00:00:00,2013-10-11 21:00:00,43,1348.3067677210938
2013-10-11 00:00:00,2013-10-11 21:30:00,44,1308.2609832076755
2013-10-11 00:00:00,2013-10-11 22:00:00,45,1261.5547630483613
2013-10-11 00:00:00,2013-10-11 22:30:00,46,1231.4245604700936
2013-10-11 00:00:00,2013-10-11 23:00:00,47,1200.5163521316656
2013-10-11 00:00:00,2013-10-11 23:30:00,48,1420.4937916633332
2013-10-12 00:00:00,2013-10-12 00:00:00,1,1361.1739088730778
2013-10-12 00:00:00,2013-10-12 00:30:00,2,1293.576162105801
2013-10-12 00:00:00,2013-10-12 01:00:00,3,1199.7625915464046
2013-10-12 00:00:00,2013-10-12 01:30:00,4,1120.4053632013768
2013-10-12 00:00:00,2013-10-12 02:00:00,5,1063.391616367402
2013-10-12 00:00:00,2013-10-12 02:30:00,6,1025.9687847469536
2013-10-12 00:00:00,2013-10-12 03:00:00,7,998.9263290311185
2013-10-12 00:00:00,2013-10-12 03:30:00,8,984.5337585465376
2013-10-12 00:00:00,2013-10-12 04:00:00,9,977.703371160659
2013-10-12 00:00:00,2013-10-12 04:30:00,10,982.9694276810587
2013-10-12 00:00:00,2013-10-12 05:00:00,11,992.5825344614707
2013-10-12 00:00:00,2013-10-12 05:30:00,12,1024.004657786949
2013-10-12 00:00:00,2013-10-12 06:00:00,13,1057.1245243195453
2013-10-12 00:00:00,2013-10-12 06:30:00,14,1120.5324324259645
2013-10-12 00:00:00,2013-10-12 07:00:00,15,1171.377608131964
2013-10-12 00:00:00,2013-10-12 07:30:00,16,1178.4888345773304
2013-10-12 00:00:00,2013-10-12 08:00:00,17,1200.8061442041574
2013-10-12 00:00:00,2013-10-12 08:30:00,18,1208.100021674691
2013-10-12 00:00:00,2013-10-12 09:00:00,19,1198.6603478935085
2013-10-12 00:00:00,2013-10-12 09:30:00,20,1192.2135160110208
2013-10-12 00:00:00,2013-10-12 10:00:00,21,1182.2722973975292
2013-10-12 00:00:00,2013-10-12 10:30:00,22,1177.1054854360864
2013-10-12 00:00:00,2013-10-12 11:00:00,23,1176.467421469044
2013-10-12 00:00:00,2013-10-12 11:30:00,24,1180.5014893489285
2013-10-12 00:00:00,2013-10-12 12:00:00,25,1177.2559730088851
2013-10-12 00:00:00,2013-10-12 12:30:00,26,1176.1461116500109
2013-10-12 00:00:00,2013-10-12 13:00:00,27,1175.7566409164333
2013-10-12 00:00:00,2013-10-12 13:30:00,28,1187.3341396749913
2013-10-12 00:00:00,2013-10-12 14:00:00,29,1186.7469752617114
2013-10-12 00:00:00,2013-10-12 14:30:00,30,1188.6171691882464
2013-10-12 00:00:00,2013-10-12 15:00:00,31,1192.3980600855984
2013-10-12 00:00:00,2013-10-12 15:30:00,32,1201.452010056178
2013-10-12 00:00:00,2013-10-12 16:00:00,33,1220.0095410616893
2013-10-12 00:00:00,2013-10-12 16:30:00,34,1242.7228370234807
2013-10-12 00:00:00,2013-10-12 17:00:00,35,1278.098899573946
2013-10-12 00:00:00,2013-10-12 17:30:00,36,1323.5055249567702
2013-10-12 00:00:00,2013-10-12 18:00:00,37,1378.9420679070777
2013-10-12 00:00:00,2013-10-12 18:30:00,38,1409.6745793022344
2013-10-12 00:00:00,2013-10-12 19:00:00,39,1416.2268601510966
2013-10-12 00:00:00,2013-10-12 19:30:00,40,1408.3207128319473
2013-10-12 00:00:00,2013-10-12 20:00:00,41,1399.574555553778
2013-10-12 00:00:00,2013-10-12 20:30:00,42,1378.577433196073
2013-10-12 00:00:00,2013-10-12 21:00:00,43,1348.3067677210938
2013-10-12 00:00:00,2013-10-12 21:30:00,44,1308.2609832076755
2013-10-12 00:00:00,2013-10-12 22:00:00,45,1261.5547630483613
2013-10-12 00:00:00,2013-10-12 22:30:00,46,1231.4245604700936
2013-10-12 00:00:00,2013-10-12 23:00:00,47,1200.5163521316656
2013-10-12 00:00:00,2013-10-12 23:30:00,48,1420.4937916633332
2013-10-13 00:00:00,2013-10-13 00:00:00,1,1361.1739088730778
2013-10-13 00:00:00,2013-10-13 00:30:00,2,1293.576162105801
2013-10-13 00:00:00,2013-10-13 01:00:00,3,1199.7625915464046
2013-10-13 00:00:00,2013-10-13 01:30:00,4,1120.4053632013768
2013-10-13 00:00:00,2013-10-13 02:00:00,5,1063.391616367402
2013-10-13 00:00:00,2013-10-13 02:30:00,6,1025.9687847469536
2013-10-13 00:00:00,2013-10-13 03:00:00,7,998.9263290311185
2013-10-13 00:00:00,2013-10-13 03:30:00,8,984.5337585465376
2013-10-13 00:00:00,2013-10-13 04:00:00,9,977.703371160659
2013-10-13 00:00:00,2013-10-13 04:30:00,10,982.9694276810587
2013-10-13 00:00:00,2013-10-13 05:00:00,11,992.5825344614707
2013-10-13 00:00:00,2013-10-13 05:30:00,12,1024.004657786949
2013-10-13 00:00:00,2013-10-13 06:00:00,13,1057.1245243195453
2013-10-13 00:00:00,2013-10-13 06:30:00,14,1120.5324324259645
2013-10-13 00:00:00,2013-10-13 07:00:00,15,1171.377608131964
2013-10-13 00:00:00,2013-10-13 07:30:00,16,1178.4888345773304
2013-10-13 00:00:00,2013-10-13 08:00:00,17,1200.8061442041574
2013-10-13 00:00:00,2013-10-13 08:30:00,18,1208.100021674691
2013-10-13 00:00:00,2013-10-13 09:00:00,19,1198.6603478935085
2013-10-13 00:00:00,2013-10-13 09:30:00,20,1192.2135160110208
2013-10-13 00:00:00,2013-10-13 10:00:00,21,1182.2722973975292
2013-10-13 00:00:00,2013-10-13 10:30:00,22,1177.1054854360864
2013-10-13 00:00:00,2013-10-13 11:00:00,23,1176.467421469044
2013-10-13 00:00:00,2013-10-13 11:30:00,24,1180.5014893489285
2013-10-13 00:00:00,2013-10-13 12:00:00,25,1177.2559730088851
2013-10-13 00:00:00,2013-10-13 12:30:00,26,1176.1461116500109
2013-10-13 00:00:00,2013-10-13 13:00:00,27,1175.7566409164333
2013-10-13 00:00:00,2013-10-13 13:30:00,28,1187.3341396749913
2013-10-13 00:00:00,2013-10-13 14:00:00,29,1186.7469752617114
2013-10-13 00:00:00,2013-10-13 14:30:00,30,1188.6171691882464
2013-10-13 00:00:00,2013-10-13 15:00:00,31,1192.3980600855984
2013-10-13 00:00:00,2013-10-13 15:30:00,32,1201.452010056178
2013-10-13 00:00:00,2013-10-13 16:00:00,33,1220.0095410616893
2013-10-13 00:00:00,2013-10-13 16:30:00,34,1242.7228370234807
2013-10-13 00:00:00,2013-10-13 17:00:00,35,1278.098899573946
2013-10-13 00:00:00,2013-10-13 17:30:00,36,1323.5055249567702
2013-10-13 00:00:00,2013-10-13 18:00:00,37,1378.9420679070777
2013-10-13 00:00:00,2013-10-13 18:30:00,38,1409.6745793022344
2013-10-13 00:00:00,2013-10-13 19:00:00,39,1416.2268601510966
2013-10-13 00:00:00,2013-10-13 19:30:00,40,1408.3207128319473
2013-10-13 00:00:00,2013-10-13 20:00:00,41,1399.574555553778
2013-10-13 00:00:00,2013-10-13 20:30:00,42,1378.577433196073
2013-10-13 00:00:00,2013-10-13 21:00:00,43,1348.3067677210938
2013-10-13 00:00:00,2013-10-13 21:30:00,44,1308.2609832076755
2013-10-13 00:00:00,2013-10-13 22:00:00,45,1261.5547630483613
2013-10-13 00:00:00,2013-10-13 22:30:00,46,1231.4245604700936
2013-10-13 00:00:00,2013-10-13 23:00:00,47,1200.5163521316656
2013-10-13 00:00:00,2013-10-13 23:30:00,48,1420.4937916633332
2013-10-14 00:00:00,2013-10-14 00:00:00,1,1361.1739088730778
2013-10-14 00:00:00,2013-10-14 00:30:00,2,1293.576162105801
2013-10-14 00:00:00,2013-10-14 01:00:00,3,1199.7625915464046
2013-10-14 00:00:00,2013-10-14 01:30:00,4,1120.4053632013768
2013-10-14 00:00:00,2013-10-14 02:00:00,5,1063.391616367402
2013-10-14 00:00:00,2013-10-14 02:30:00,6,1025.9687847469536
2013-10-14 00:00:00,2013-10-14 03:00:00,7,998.9263290311185
2013-10-14 00:00:00,2013-10-14 03:30:00,8,984.5337585465376
2013-10-14 00:00:00,2013-10-14 04:00:00,9,977.703371160659
2013-10-14 00:00:00,2013-10-14 04:30:00,10,982.9694276810587
2013-10-14 00:00:00,2013-10-14 05:00:00,11,992.5825344614707
2013-10-14 00:00:00,2013-10-14 05:30:00,12,1024.004657786949
2013-10-14 00:00:00,2013-10-14 06:00:00,13,1057.1245243195453
2013-10-14 00:00:00,2013-10-14 06:30:00,14,1120.5324324259645
2013-10-14 00:00:00,2013-10-14 07:00:00,15,1171.377608131964
2013-10-14 00:00:00,2013-10-14 07:30:00,16,1178.4888345773304
2013-10-14 00:00:00,2013-10-14 08:00:00,17,1200.8061442041574
2013-10-14 00:00:00,2013-10-14 08:30:00,18,1208.100021674691
2013-10-14 00:00:00,2013-10-14 09:00:00,19,1198.6603478935085
2013-10-14 00:00:00,2013-10-14 09:30:00,20,1192.2135160110208
2013-10-14 00:00:00,2013-10-14 10:00:00,21,1182.2722973975292
2013-10-14 00:00:00,2013-10-14 10:30:00,22,1177.1054854360864
2013-10-14 00:00:00,2013-10-14 11:00:00,23,1176.467421469044
2013-10-14 00:00:00,2013-10-14 11:30:00,24,1180.5014893489285
2013-10-14 00:00:00,2013-10-14 12:00:00,25,1177.2559730088851
2013-10-14 00:00:00,2013-10-14 12:30:00,26,1176.1461116500109
2013-10-14 00:00:00,2013-10-14 13:00:00,27,1175.7566409164333
2013-10-14 00:00:00,2013-10-14 13:30:00,28,1187.3341396749913
2013-10-14 00:00:00,2013-10-14 14:00:00,29,1186.7469752617114
2013-10-14 00:00:00,2013-10-14 14:30:00,30,1188.6171691882464
2013-10-14 00:00:00,2013-10-14 15:00:00,31,1192.3980600855984
2013-10-14 00:00:00,2013-10-14 15:30:00,32,1201.452010056178
2013-10-14 00:00:00,2013-10-14 16:00:00,33,1220.0095410616893
2013-10-14 00:00:00,2013-10-14 16:30:00,34,1242.7228370234807
2013-10-14 00:00:00,2013-10-14 17:00:00,35,1278.098899573946
2013-10-14 00:00:00,2013-10-14 17:30:00,36,1323.5055249567702
2013-10-14 00:00:00,2013-10-14 18:00:00,37,1378.9420679070777
2013-10-14 00:00:00,2013-10-14 18:30:00,38,1409.6745793022344
2013-10-14 00:00:00,2013-10-14 19:00:00,39,1416.2268601510966
2013-10-14 00:00:00,2013-10-14 19:30:00,40,1408.3207128319473
2013-10-14 00:00:00,2013-10-14 20:00:00,41,1399.574555553778
2013-10-14 00:00:00,2013-10-14 20:30:00,42,1378.577433196073
2013-10-14 00:00:00,2013-10-14 21:00:00,43,1348.3067677210938
2013-10-14 00:00:00,2013-10-14 21:30:00,44,1308.2609832076755
2013-10-14 00:00:00,2013-10-14 22:00:00,45,1261.5547630483613
2013-10-14 00:00:00,2013-10-14 22:30:00,46,1231.4245604700936
2013-10-14 00:00:00,2013-10-14 23:00:00,47,1200.5163521316656
2013-10-14 00:00:00,2013-10-14 23:30:00,48,1420.4937916633332
2013-10-15 00:00:00,2013-10-15 00:00:00,1,1361.1739088730778
2013-10-15 00:00:00,2013-10-15 00:30:00,2,1293.576162105801
2013-10-15 00:00:00,2013-10-15 01:00:00,3,1199.7625915464046
2013-10-15 00:00:00,2013-10-15 01:30:00,4,1120.4053632013768
2013-10-15 00:00:00,2013-10-15 02:00:00,5,1063.391616367402
2013-10-15 00:00:00,2013-10-15 02:30:00,6,1025.9687847469536
2013-10-15 00:00:00,2013-10-15 03:00:00,7,998.9263290311185
2013-10-15 00:00:00,2013-10-15 03:30:00,8,984.5337585465376
2013-10-15 00:00:00,2013-10-15 04:00:00,9,977.703371160659
2013-10-15 00:00:00,2013-10-15 04:30:00,10,982.9694276810587
2013-10-15 00:00:00,2013-10-15 05:00:00,11,992.5825344614707
2013-10-15 00:00:00,2013-10-15 05:30:00,12,1024.004657786949
2013-10-15 00:00:00,2013-10-15 06:00:00,13,1057.1245243195453
2013-10-15 00:00:00,2013-10-15 06:30:00,14,1120.5324324259645
2013-10-15 00:00:00,2013-10-15 07:00:00,15,1171.377608131964
2013-10-15 00:00:00,2013-10-15 07:30:00,16,1178.4888345773304
2013-10-15 00:00:00,2013-10-15 08:00:00,17,1200.8061442041574
2013-10-15 00:00:00,2013-10-15 08:30:00,18,1208.100021674691
2013-10-15 00:00:00,2013-10-15 09:00:00,19,1198.6603478935085
2013-10-15 00:00:00,2013-10-15 09:30:00,20,1192.2135160110208
2013-10-15 00:00:00,2013-10-15 10:00:00,21,1182.2722973975292
2013-10-15 00:00:00,2013-10-15 10:30:00,22,1177.1054854360864
2013-10-15 00:00:00,2013-10-15 11:00:00,23,1176.467421469044
2013-10-15 00:00:00,2013-10-15 11:30:00,24,1180.5014893489285
2013-10-15 00:00:00,2013-10-15 12:00:00,25,1177.2559730088851
2013-10-15 00:00:00,2013-10-15 12:30:00,26,1176.1461116500109
2013-10-15 00:00:00,2013-10-15 13:00:00,27,1175.7566409164333
2013-10-15 00:00:00,2013-10-15 13:30:00,28,1187.3341396749913
2013-10-15 00:00:00,2013-10-15 14:00:00,29,1186.7469752617114
2013-10-15 00:00:00,2013-10-15 14:30:00,30,1188.6171691882464
2013-10-15 00:00:00,2013-10-15 15:00:00,31,1192.3980600855984
2013-10-15 00:00:00,2013-10-15 15:30:00,32,1201.452010056178
2013-10-15 00:00:00,2013-10-15 16:00:00,33,1220.0095410616893
2013-10-15 00:00:00,2013-10-15 16:30:00,34,1242.7228370234807
2013-10-15 00:00:00,2013-10-15 17:00:00,35,1278.098899573946
2013-10-15 00:00:00,2013-10-15 17:30:00,36,1323.5055249567702
2013-10-15 00:00:00,2013-10-15 18:00:00,37,1378.9420679070777
