Origin,Timestamp,Horizon,TimesFM
2013-07-19 00:00:00,2013-07-19 21:30:00,44,1414.5449
2013-07-19 00:00:00,2013-07-19 22:00:00,45,1347.6548
2013-07-19 00:00:00,2013-07-19 22:30:00,46,1281.2268
2013-07-19 00:00:00,2013-07-19 23:00:00,47,1280.0775
2013-07-19 00:00:00,2013-07-19 23:30:00,48,1440.0056
2013-07-20 00:00:00,2013-07-20 00:00:00,1,1542.404
2013-07-20 00:00:00,2013-07-20 00:30:00,2,1434.8848
2013-07-20 00:00:00,2013-07-20 01:00:00,3,1309.6663
2013-07-20 00:00:00,2013-07-20 01:30:00,4,1196.0901
2013-07-20 00:00:00,2013-07-20 02:00:00,5,1095.3196
2013-07-20 00:00:00,2013-07-20 02:30:00,6,1028.1478
2013-07-20 00:00:00,2013-07-20 03:00:00,7,967.71356
2013-07-20 00:00:00,2013-07-20 03:30:00,8,931.65295
2013-07-20 00:00:00,2013-07-20 04:00:00,9,911.37555
2013-07-20 00:00:00,2013-07-20 04:30:00,10,920.4858
2013-07-20 00:00:00,2013-07-20 05:00:00,11,925.80383
2013-07-20 00:00:00,2013-07-20 05:30:00,12,938.86584
2013-07-20 00:00:00,2013-07-20 06:00:00,13,965.89417
2013-07-20 00:00:00,2013-07-20 06:30:00,14,1005.59436
2013-07-20 00:00:00,2013-07-20 07:00:00,15,1050.8474
2013-07-20 00:00:00,2013-07-20 07:30:00,16,1089.0006
2013-07-20 00:00:00,2013-07-20 08:00:00,17,1143.7191
2013-07-20 00:00:00,2013-07-20 08:30:00,18,1182.3394
2013-07-20 00:00:00,2013-07-20 09:00:00,19,1219.6382
2013-07-20 00:00:00,2013-07-20 09:30:00,20,1209.9543
2013-07-20 00:00:00,2013-07-20 10:00:00,21,1186.1013
2013-07-20 00:00:00,2013-07-20 10:30:00,22,1163.5264
2013-07-20 00:00:00,2013-07-20 11:00:00,23,1162.1853
2013-07-20 00:00:00,2013-07-20 11:30:00,24,1183.7211
2013-07-20 00:00:00,2013-07-20 12:00:00,25,1171.4446
2013-07-20 00:00:00,2013-07-20 12:30:00,26,1147.5997
2013-07-20 00:00:00,2013-07-20 13:00:00,27,1127.4299
2013-07-20 00:00:00,2013-07-20 13:30:00,28,1135.5343
2013-07-20 00:00:00,2013-07-20 14:00:00,29,1135.6359
2013-07-20 00:00:00,2013-07-20 14:30:00,30,1130.7639
2013-07-20 00:00:00,2013-07-20 15:00:00,31,1133.0532
2013-07-20 00:00:00,2013-07-20 15:30:00,32,1144.4521
2013-07-20 00:00:00,2013-07-20 16:00:00,33,1171.3414
2013-07-20 00:00:00,2013-07-20 16:30:00,34,1219.285
2013-07-20 00:00:00,2013-07-20 17:00:00,35,1283.4457
2013-07-20 00:00:00,2013-07-20 17:30:00,36,1375.0972
2013-07-20 00:00:00,2013-07-20 18:00:00,37,1487.6921
2013-07-20 00:00:00,2013-07-20 18:30:00,38,1529.0875
2013-07-20 00:00:00,2013-07-20 19:00:00,39,1534.4583
2013-07-20 00:00:00,2013-07-20 19:30:00,40,1507.4296
2013-07-20 00:00:00,2013-07-20 20:00:00,41,1493.6788
2013-07-20 00:00:00,2013-07-20 20:30:00,42,1457.3445
2013-07-20 00:00:00,2013-07-20 21:00:00,43,1436.2463
2013-07-20 00:00:00,2013-07-20 21:30:00,44,1386.8818
2013-07-20 00:00:00,2013-07-20 22:00:00,45,1330.1848
2013-07-20 00:00:00,2013-07-20 22:30:00,46,1293.0371
2013-07-20 00:00:00,2013-07-20 23:00:00,47,1302.6777
2013-07-20 00:00:00,2013-07-20 23:30:00,48,1440.8966
2013-07-21 00:00:00,2013-07-21 00:00:00,1,1558.9609
2013-07-21 00:00:00,2013-07-21 00:30:00,2,1454.7876
2013-07-21 00:00:00,2013-07-21 01:00:00,3,1330.6919
2013-07-21 00:00:00,2013-07-21 01:30:00,4,1233.2218
2013-07-21 00:00:00,2013-07-21 02:00:00,5,1153.1989
2013-07-21 00:00:00,2013-07-21 02:30:00,6,1090.6508
2013-07-21 00:00:00,2013-07-21 03:00:00,7,1038.4766
2013-07-21 00:00:00,2013-07-21 03:30:00,8,996.65625
2013-07-21 00:00:00,2013-07-21 04:00:00,9,959.99164
2013-07-21 00:00:00,2013-07-21 04:30:00,10,941.2002
2013-07-21 00:00:00,2013-07-21 05:00:00,11,938.11755
2013-07-21 00:00:00,2013-07-21 05:30:00,12,952.04443
2013-07-21 00:00:00,2013-07-21 06:00:00,13,975.9279
2013-07-21 00:00:00,2013-07-21 06:30:00,14,1021.66
2013-07-21 00:00:00,2013-07-21 07:00:00,15,1058.6481
2013-07-21 00:00:00,2013-07-21 07:30:00,16,1082.5791
2013-07-21 00:00:00,2013-07-21 08:00:00,17,1142.1488
2013-07-21 00:00:00,2013-07-21 08:30:00,18,1190.4762
2013-07-21 00:00:00,2013-07-21 09:00:00,19,1208.376
2013-07-21 00:00:00,2013-07-21 09:30:00,20,1208.445
2013-07-21 00:00:00,2013-07-21 10:00:00,21,1189.7877
2013-07-21 00:00:00,2013-07-21 10:30:00,22,1157.5979
2013-07-21 00:00:00,2013-07-21 11:00:00,23,1141.9069
2013-07-21 00:00:00,2013-07-21 11:30:00,24,1171.9528
2013-07-21 00:00:00,2013-07-21 12:00:00,25,1145.5063
2013-07-21 00:00:00,2013-07-21 12:30:00,26,1130.7462
2013-07-21 00:00:00,2013-07-21 13:00:00,27,1119.857
2013-07-21 00:00:00,2013-07-21 13:30:00,28,1120.0371
2013-07-21 00:00:00,2013-07-21 14:00:00,29,1119.9875
2013-07-21 00:00:00,2013-07-21 14:30:00,30,1111.2463
2013-07-21 00:00:00,2013-07-21 15:00:00,31,1109.0195
2013-07-21 00:00:00,2013-07-21 15:30:00,32,1136.3534
2013-07-21 00:00:00,2013-07-21 16:00:00,33,1191.0027
2013-07-21 00:00:00,2013-07-21 16:30:00,34,1265.8383
2013-07-21 00:00:00,2013-07-21 17:00:00,35,1357.2235
2013-07-21 00:00:00,2013-07-21 17:30:00,36,1478.2083
2013-07-21 00:00:00,2013-07-21 18:00:00,37,1624.2334
2013-07-21 00:00:00,2013-07-21 18:30:00,38,1704.2065
2013-07-21 00:00:00,2013-07-21 19:00:00,39,1702.2134
2013-07-21 00:00:00,2013-07-21 19:30:00,40,1675.1323
2013-07-21 00:00:00,2013-07-21 20:00:00,41,1637.9529
2013-07-21 00:00:00,2013-07-21 20:30:00,42,1603.7185
2013-07-21 00:00:00,2013-07-21 21:00:00,43,1566.6108
2013-07-21 00:00:00,2013-07-21 21:30:00,44,1488.8479
2013-07-21 00:00:00,2013-07-21 22:00:00,45,1412.2009
2013-07-21 00:00:00,2013-07-21 22:30:00,46,1337.6079
2013-07-21 00:00:00,2013-07-21 23:00:00,47,1334.9692
2013-07-21 00:00:00,2013-07-21 23:30:00,48,1466.9576
2013-07-22 00:00:00,2013-07-22 00:00:00,1,1465.2218
2013-07-22 00:00:00,2013-07-22 00:30:00,2,1362.0298
2013-07-22 00:00:00,2013-07-22 01:00:00,3,1242.6257
2013-07-22 00:00:00,2013-07-22 01:30:00,4,1149.5906
2013-07-22 00:00:00,2013-07-22 02:00:00,5,1068.5994
2013-07-22 00:00:00,2013-07-22 02:30:00,6,1008.82697
2013-07-22 00:00:00,2013-07-22 03:00:00,7,961.9651
2013-07-22 00:00:00,2013-07-22 03:30:00,8,934.9186
2013-07-22 00:00:00,2013-07-22 04:00:00,9,925.24475
2013-07-22 00:00:00,2013-07-22 04:30:00,10,922.35944
2013-07-22 00:00:00,2013-07-22 05:00:00,11,940.3525
2013-07-22 00:00:00,2013-07-22 05:30:00,12,988.08276
2013-07-22 00:00:00,2013-07-22 06:00:00,13,1054.4716
2013-07-22 00:00:00,2013-07-22 06:30:00,14,1163.0691
2013-07-22 00:00:00,2013-07-22 07:00:00,15,1291.0901
2013-07-22 00:00:00,2013-07-22 07:30:00,16,1382.2358
2013-07-22 00:00:00,2013-07-22 08:00:00,17,1491.1271
2013-07-22 00:00:00,2013-07-22 08:30:00,18,1558.69
2013-07-22 00:00:00,2013-07-22 09:00:00,19,1580.3182
2013-07-22 00:00:00,2013-07-22 09:30:00,20,1570.1602
2013-07-22 00:00:00,2013-07-22 10:00:00,21,1568.9133
2013-07-22 00:00:00,2013-07-22 10:30:00,22,1544.3643
2013-07-22 00:00:00,2013-07-22 11:00:00,23,1509.7361
2013-07-22 00:00:00,2013-07-22 11:30:00,24,1538.8452
2013-07-22 00:00:00,2013-07-22 12:00:00,25,1522.7317
2013-07-22 00:00:00,2013-07-22 12:30:00,26,1528.8828
2013-07-22 00:00:00,2013-07-22 13:00:00,27,1523.3412
2013-07-22 00:00:00,2013-07-22 13:30:00,28,1515.3984
2013-07-22 00:00:00,2013-07-22 14:00:00,29,1504.1906
2013-07-22 00:00:00,2013-07-22 14:30:00,30,1488.078
2013-07-22 00:00:00,2013-07-22 15:00:00,31,1478.3564
2013-07-22 00:00:00,2013-07-22 15:30:00,32,1508.8281
2013-07-22 00:00:00,2013-07-22 16:00:00,33,1541.1398
2013-07-22 00:00:00,2013-07-22 16:30:00,34,1619.5249
2013-07-22 00:00:00,2013-07-22 17:00:00,35,1705.7264
2013-07-22 00:00:00,2013-07-22 17:30:00,36,1818.8452
2013-07-22 00:00:00,2013-07-22 18:00:00,37,1942.4
2013-07-22 00:00:00,2013-07-22 18:30:00,38,1999.9232
2013-07-22 00:00:00,2013-07-22 19:00:00,39,1970.6957
2013-07-22 00:00:00,2013-07-22 19:30:00,40,1909.786
2013-07-22 00:00:00,2013-07-22 20:00:00,41,1873.8381
2013-07-22 00:00:00,2013-07-22 20:30:00,42,1812.5334
2013-07-22 00:00:00,2013-07-22 21:00:00,43,1757.803
2013-07-22 00:00:00,2013-07-22 21:30:00,44,1663.71
2013-07-22 00:00:00,2013-07-22 22:00:00,45,1575.5172
2013-07-22 00:00:00,2013-07-22 22:30:00,46,1487.0232
2013-07-22 00:00:00,2013-07-22 23:00:00,47,1456.1145
2013-07-22 00:00:00,2013-07-22 23:30:00,48,1602.3949
2013-07-23 00:00:00,2013-07-23 00:00:00,1,1535.3298
2013-07-23 00:00:00,2013-07-23 00:30:00,2,1433.019
2013-07-23 00:00:00,2013-07-23 01:00:00,3,1302.5607
2013-07-23 00:00:00,2013-07-23 01:30:00,4,1196.2097
2013-07-23 00:00:00,2013-07-23 02:00:00,5,1112.0933
2013-07-23 00:00:00,2013-07-23 02:30:00,6,1050.6265
2013-07-23 00:00:00,2013-07-23 03:00:00,7,1007.6986
2013-07-23 00:00:00,2013-07-23 03:30:00,8,989.2217
2013-07-23 00:00:00,2013-07-23 04:00:00,9,985.445
2013-07-23 00:00:00,2013-07-23 04:30:00,10,981.9609
2013-07-23 00:00:00,2013-07-23 05:00:00,11,993.6295
2013-07-23 00:00:00,2013-07-23 05:30:00,12,1041.766
2013-07-23 00:00:00,2013-07-23 06:00:00,13,1113.9307
2013-07-23 00:00:00,2013-07-23 06:30:00,14,1231.5703
2013-07-23 00:00:00,2013-07-23 07:00:00,15,1380.9946
2013-07-23 00:00:00,2013-07-23 07:30:00,16,1493.8215
2013-07-23 00:00:00,2013-07-23 08:00:00,17,1619.4282
2013-07-23 00:00:00,2013-07-23 08:30:00,18,1690.4436
2013-07-23 00:00:00,2013-07-23 09:00:00,19,1693.5876
2013-07-23 00:00:00,2013-07-23 09:30:00,20,1693.8849
2013-07-23 00:00:00,2013-07-23 10:00:00,21,1670.4314
2013-07-23 00:00:00,2013-07-23 10:30:00,22,1628.7445
2013-07-23 00:00:00,2013-07-23 11:00:00,23,1601.4402
2013-07-23 00:00:00,2013-07-23 11:30:00,24,1621.0989
2013-07-23 00:00:00,2013-07-23 12:00:00,25,1596.6606
2013-07-23 00:00:00,2013-07-23 12:30:00,26,1591.9404
2013-07-23 00:00:00,2013-07-23 13:00:00,27,1595.9866
2013-07-23 00:00:00,2013-07-23 13:30:00,28,1607.0901
2013-07-23 00:00:00,2013-07-23 14:00:00,29,1588.6263
2013-07-23 00:00:00,2013-07-23 14:30:00,30,1578.6462
2013-07-23 00:00:00,2013-07-23 15:00:00,31,1583.6738
2013-07-23 00:00:00,2013-07-23 15:30:00,32,1573.9529
2013-07-23 00:00:00,2013-07-23 16:00:00,33,1589.41
2013-07-23 00:00:00,2013-07-23 16:30:00,34,1654.7247
2013-07-23 00:00:00,2013-07-23 17:00:00,35,1742.7913
2013-07-23 00:00:00,2013-07-23 17:30:00,36,1845.065
2013-07-23 00:00:00,2013-07-23 18:00:00,37,1974.7344
2013-07-23 00:00:00,2013-07-23 18:30:00,38,2023.5339
2013-07-23 00:00:00,2013-07-23 19:00:00,39,1993.2654
2013-07-23 00:00:00,2013-07-23 19:30:00,40,1924.6096
2013-07-23 00:00:00,2013-07-23 20:00:00,41,1894.1404
2013-07-23 00:00:00,2013-07-23 20:30:00,42,1828.2825
2013-07-23 00:00:00,2013-07-23 21:00:00,43,1788.2083
2013-07-23 00:00:00,2013-07-23 21:30:00,44,1703.5282
2013-07-23 00:00:00,2013-07-23 22:00:00,45,1598.4917
2013-07-23 00:00:00,2013-07-23 22:30:00,46,1489.5281
2013-07-23 00:00:00,2013-07-23 23:00:00,47,1447.3059
2013-07-23 00:00:00,2013-07-23 23:30:00,48,1579.9343
2013-07-24 00:00:00,2013-07-24 00:00:00,1,1525.6719
2013-07-24 00:00:00,2013-07-24 00:30:00,2,1424.3701
2013-07-24 00:00:00,2013-07-24 01:00:00,3,1287.2327
2013-07-24 00:00:00,2013-07-24 01:30:00,4,1201.9845
2013-07-24 00:00:00,2013-07-24 02:00:00,5,1104.699
2013-07-24 00:00:00,2013-07-24 02:30:00,6,1039.49
2013-07-24 00:00:00,2013-07-24 03:00:00,7,989.99524
2013-07-24 00:00:00,2013-07-24 03:30:00,8,955.33215
2013-07-24 00:00:00,2013-07-24 04:00:00,9,936.5509
2013-07-24 00:00:00,2013-07-24 04:30:00,10,952.1411
2013-07-24 00:00:00,2013-07-24 05:00:00,11,960.1171
2013-07-24 00:00:00,2013-07-24 05:30:00,12,1010.43945
2013-07-24 00:00:00,2013-07-24 06:00:00,13,1097.0328
2013-07-24 00:00:00,2013-07-24 06:30:00,14,1224.394
2013-07-24 00:00:00,2013-07-24 07:00:00,15,1382.4332
2013-07-24 00:00:00,2013-07-24 07:30:00,16,1485.6322
2013-07-24 00:00:00,2013-07-24 08:00:00,17,1598.2635
2013-07-24 00:00:00,2013-07-24 08:30:00,18,1664.4109
2013-07-24 00:00:00,2013-07-24 09:00:00,19,1670.0867
2013-07-24 00:00:00,2013-07-24 09:30:00,20,1640.8312
2013-07-24 00:00:00,2013-07-24 10:00:00,21,1606.7477
2013-07-24 00:00:00,2013-07-24 10:30:00,22,1548.7269
2013-07-24 00:00:00,2013-07-24 11:00:00,23,1493.2832
2013-07-24 00:00:00,2013-07-24 11:30:00,24,1500.0619
2013-07-24 00:00:00,2013-07-24 12:00:00,25,1487.5226
2013-07-24 00:00:00,2013-07-24 12:30:00,26,1497.331
2013-07-24 00:00:00,2013-07-24 13:00:00,27,1476.3337
2013-07-24 00:00:00,2013-07-24 13:30:00,28,1499.286
2013-07-24 00:00:00,2013-07-24 14:00:00,29,1477.6742
2013-07-24 00:00:00,2013-07-24 14:30:00,30,1474.3577
2013-07-24 00:00:00,2013-07-24 15:00:00,31,1449.4034
2013-07-24 00:00:00,2013-07-24 15:30:00,32,1449.6073
2013-07-24 00:00:00,2013-07-24 16:00:00,33,1475.3495
2013-07-24 00:00:00,2013-07-24 16:30:00,34,1541.0033
2013-07-24 00:00:00,2013-07-24 17:00:00,35,1616.2659
2013-07-24 00:00:00,2013-07-24 17:30:00,36,1730.5974
2013-07-24 00:00:00,2013-07-24 18:00:00,37,1850.1554
2013-07-24 00:00:00,2013-07-24 18:30:00,38,1915.6962
2013-07-24 00:00:00,2013-07-24 19:00:00,39,1914.4017
2013-07-24 00:00:00,2013-07-24 19:30:00,40,1879.1642
2013-07-24 00:00:00,2013-07-24 20:00:00,41,1854.3059
2013-07-24 00:00:00,2013-07-24 20:30:00,42,1809.6089
2013-07-24 00:00:00,2013-07-24 21:00:00,43,1757.1974
2013-07-24 00:00:00,2013-07-24 21:30:00,44,1671.302
2013-07-24 00:00:00,2013-07-24 22:00:00,45,1554.1232
2013-07-24 00:00:00,2013-07-24 22:30:00,46,1451.189
2013-07-24 00:00:00,2013-07-24 23:00:00,47,1418.4292
2013-07-24 00:00:00,2013-07-24 23:30:00,48,1549.7189
2013-07-25 00:00:00,2013-07-25 00:00:00,1,1527.6475
2013-07-25 00:00:00,2013-07-25 00:30:00,2,1433.8151
2013-07-25 00:00:00,2013-07-25 01:00:00,3,1306.379
2013-07-25 00:00:00,2013-07-25 01:30:00,4,1199.8982
2013-07-25 00:00:00,2013-07-25 02:00:00,5,1105.077
2013-07-25 00:00:00,2013-07-25 02:30:00,6,1031.4524
2013-07-25 00:00:00,2013-07-25 03:00:00,7,993.66425
2013-07-25 00:00:00,2013-07-25 03:30:00,8,976.72546
2013-07-25 00:00:00,2013-07-25 04:00:00,9,960.68384
2013-07-25 00:00:00,2013-07-25 04:30:00,10,952.12305
2013-07-25 00:00:00,2013-07-25 05:00:00,11,975.7577
2013-07-25 00:00:00,2013-07-25 05:30:00,12,1027.4655
2013-07-25 00:00:00,2013-07-25 06:00:00,13,1105.0771
2013-07-25 00:00:00,2013-07-25 06:30:00,14,1231.1918
2013-07-25 00:00:00,2013-07-25 07:00:00,15,1382.6609
2013-07-25 00:00:00,2013-07-25 07:30:00,16,1489.0455
2013-07-25 00:00:00,2013-07-25 08:00:00,17,1605.2762
2013-07-25 00:00:00,2013-07-25 08:30:00,18,1671.652
2013-07-25 00:00:00,2013-07-25 09:00:00,19,1673.8812
2013-07-25 00:00:00,2013-07-25 09:30:00,20,1626.9293
2013-07-25 00:00:00,2013-07-25 10:00:00,21,1578.2778
2013-07-25 00:00:00,2013-07-25 10:30:00,22,1518.2546
2013-07-25 00:00:00,2013-07-25 11:00:00,23,1451.5925
2013-07-25 00:00:00,2013-07-25 11:30:00,24,1451.8187
2013-07-25 00:00:00,2013-07-25 12:00:00,25,1429.1979
2013-07-25 00:00:00,2013-07-25 12:30:00,26,1438.0369
2013-07-25 00:00:00,2013-07-25 13:00:00,27,1432.2383
2013-07-25 00:00:00,2013-07-25 13:30:00,28,1444.1265
2013-07-25 00:00:00,2013-07-25 14:00:00,29,1436.1288
2013-07-25 00:00:00,2013-07-25 14:30:00,30,1401.5175
2013-07-25 00:00:00,2013-07-25 15:00:00,31,1387.7306
2013-07-25 00:00:00,2013-07-25 15:30:00,32,1391.175
2013-07-25 00:00:00,2013-07-25 16:00:00,33,1422.0509
2013-07-25 00:00:00,2013-07-25 16:30:00,34,1475.3007
2013-07-25 00:00:00,2013-07-25 17:00:00,35,1552.4341
2013-07-25 00:00:00,2013-07-25 17:30:00,36,1666.7197
2013-07-25 00:00:00,2013-07-25 18:00:00,37,1794.8171
2013-07-25 00:00:00,2013-07-25 18:30:00,38,1858.1112
2013-07-25 00:00:00,2013-07-25 19:00:00,39,1849.8987
2013-07-25 00:00:00,2013-07-25 19:30:00,40,1827.6809
2013-07-25 00:00:00,2013-07-25 20:00:00,41,1813.6964
2013-07-25 00:00:00,2013-07-25 20:30:00,42,1780.424
2013-07-25 00:00:00,2013-07-25 21:00:00,43,1719.0342
2013-07-25 00:00:00,2013-07-25 21:30:00,44,1664.0841
2013-07-25 00:00:00,2013-07-25 22:00:00,45,1559.0513
2013-07-25 00:00:00,2013-07-25 22:30:00,46,1465.5259
2013-07-25 00:00:00,2013-07-25 23:00:00,47,1428.697
2013-07-25 00:00:00,2013-07-25 23:30:00,48,1536.8884
2013-07-26 00:00:00,2013-07-26 00:00:00,1,1543.8184
2013-07-26 00:00:00,2013-07-26 00:30:00,2,1441.0963
2013-07-26 00:00:00,2013-07-26 01:00:00,3,1302.6929
2013-07-26 00:00:00,2013-07-26 01:30:00,4,1201.975
2013-07-26 00:00:00,2013-07-26 02:00:00,5,1097.1161
2013-07-26 00:00:00,2013-07-26 02:30:00,6,1046.881
2013-07-26 00:00:00,2013-07-26 03:00:00,7,997.2628
2013-07-26 00:00:00,2013-07-26 03:30:00,8,960.5526
2013-07-26 00:00:00,2013-07-26 04:00:00,9,935.95355
2013-07-26 00:00:00,2013-07-26 04:30:00,10,947.9426
2013-07-26 00:00:00,2013-07-26 05:00:00,11,949.4554
2013-07-26 00:00:00,2013-07-26 05:30:00,12,983.0333
2013-07-26 00:00:00,2013-07-26 06:00:00,13,1058.5334
2013-07-26 00:00:00,2013-07-26 06:30:00,14,1193.4783
2013-07-26 00:00:00,2013-07-26 07:00:00,15,1370.5707
2013-07-26 00:00:00,2013-07-26 07:30:00,16,1470.9977
2013-07-26 00:00:00,2013-07-26 08:00:00,17,1580.8171
2013-07-26 00:00:00,2013-07-26 08:30:00,18,1635.0177
2013-07-26 00:00:00,2013-07-26 09:00:00,19,1641.904
2013-07-26 00:00:00,2013-07-26 09:30:00,20,1600.4016
2013-07-26 00:00:00,2013-07-26 10:00:00,21,1563.9569
2013-07-26 00:00:00,2013-07-26 10:30:00,22,1503.285
2013-07-26 00:00:00,2013-07-26 11:00:00,23,1456.9022
2013-07-26 00:00:00,2013-07-26 11:30:00,24,1439.1525
2013-07-26 00:00:00,2013-07-26 12:00:00,25,1425.3085
2013-07-26 00:00:00,2013-07-26 12:30:00,26,1421.8895
2013-07-26 00:00:00,2013-07-26 13:00:00,27,1405.1875
2013-07-26 00:00:00,2013-07-26 13:30:00,28,1396.4619
2013-07-26 00:00:00,2013-07-26 14:00:00,29,1374.5494
2013-07-26 00:00:00,2013-07-26 14:30:00,30,1348.1686
2013-07-26 00:00:00,2013-07-26 15:00:00,31,1328.0006
2013-07-26 00:00:00,2013-07-26 15:30:00,32,1333.0399
2013-07-26 00:00:00,2013-07-26 16:00:00,33,1348.5413
2013-07-26 00:00:00,2013-07-26 16:30:00,34,1401.6942
2013-07-26 00:00:00,2013-07-26 17:00:00,35,1466.4202
2013-07-26 00:00:00,2013-07-26 17:30:00,36,1574.6748
2013-07-26 00:00:00,2013-07-26 18:00:00,37,1726.2018
2013-07-26 00:00:00,2013-07-26 18:30:00,38,1802.4828
2013-07-26 00:00:00,2013-07-26 19:00:00,39,1782.5814
2013-07-26 00:00:00,2013-07-26 19:30:00,40,1750.8552
2013-07-26 00:00:00,2013-07-26 20:00:00,41,1711.2228
2013-07-26 00:00:00,2013-07-26 20:30:00,42,1666.0432
2013-07-26 00:00:00,2013-07-26 21:00:00,43,1625.0958
2013-07-26 00:00:00,2013-07-26 21:30:00,44,1570.209
2013-07-26 00:00:00,2013-07-26 22:00:00,45,1497.762
2013-07-26 00:00:00,2013-07-26 22:30:00,46,1408.386
2013-07-26 00:00:00,2013-07-26 23:00:00,47,1399.528
2013-07-26 00:00:00,2013-07-26 23:30:00,48,1539.5262
2013-07-27 00:00:00,2013-07-27 00:00:00,1,1476.0994
2013-07-27 00:00:00,2013-07-27 00:30:00,2,1382.5756
2013-07-27 00:00:00,2013-07-27 01:00:00,3,1263.6603
2013-07-27 00:00:00,2013-07-27 01:30:00,4,1168.1425
2013-07-27 00:00:00,2013-07-27 02:00:00,5,1054.457
2013-07-27 00:00:00,2013-07-27 02:30:00,6,989.60834
2013-07-27 00:00:00,2013-07-27 03:00:00,7,940.8657
2013-07-27 00:00:00,2013-07-27 03:30:00,8,907.4254
2013-07-27 00:00:00,2013-07-27 04:00:00,9,886.72736
2013-07-27 00:00:00,2013-07-27 04:30:00,10,880.91425
2013-07-27 00:00:00,2013-07-27 05:00:00,11,881.4844
2013-07-27 00:00:00,2013-07-27 05:30:00,12,901.53894
2013-07-27 00:00:00,2013-07-27 06:00:00,13,916.2444
2013-07-27 00:00:00,2013-07-27 06:30:00,14,972.79114
2013-07-27 00:00:00,2013-07-27 07:00:00,15,1038.2549
2013-07-27 00:00:00,2013-07-27 07:30:00,16,1089.6404
2013-07-27 00:00:00,2013-07-27 08:00:00,17,1159.7688
2013-07-27 00:00:00,2013-07-27 08:30:00,18,1195.4513
2013-07-27 00:00:00,2013-07-27 09:00:00,19,1241.33
2013-07-27 00:00:00,2013-07-27 09:30:00,20,1213.3923
2013-07-27 00:00:00,2013-07-27 10:00:00,21,1161.2098
2013-07-27 00:00:00,2013-07-27 10:30:00,22,1112.5325
2013-07-27 00:00:00,2013-07-27 11:00:00,23,1078.0111
2013-07-27 00:00:00,2013-07-27 11:30:00,24,1091.6978
2013-07-27 00:00:00,2013-07-27 12:00:00,25,1064.959
2013-07-27 00:00:00,2013-07-27 12:30:00,26,1056.1034
2013-07-27 00:00:00,2013-07-27 13:00:00,27,1047.1877
2013-07-27 00:00:00,2013-07-27 13:30:00,28,1042.9518
2013-07-27 00:00:00,2013-07-27 14:00:00,29,1020.9241
2013-07-27 00:00:00,2013-07-27 14:30:00,30,1015.39246
2013-07-27 00:00:00,2013-07-27 15:00:00,31,1015.2431
2013-07-27 00:00:00,2013-07-27 15:30:00,32,1022.1644
2013-07-27 00:00:00,2013-07-27 16:00:00,33,1047.4778
2013-07-27 00:00:00,2013-07-27 16:30:00,34,1094.3617
2013-07-27 00:00:00,2013-07-27 17:00:00,35,1173.4274
2013-07-27 00:00:00,2013-07-27 17:30:00,36,1280.9015
2013-07-27 00:00:00,2013-07-27 18:00:00,37,1429.2832
2013-07-27 00:00:00,2013-07-27 18:30:00,38,1498.2482
2013-07-27 00:00:00,2013-07-27 19:00:00,39,1493.5133
2013-07-27 00:00:00,2013-07-27 19:30:00,40,1469.3109
2013-07-27 00:00:00,2013-07-27 20:00:00,41,1451.0823
2013-07-27 00:00:00,2013-07-27 20:30:00,42,1428.5115
2013-07-27 00:00:00,2013-07-27 21:00:00,43,1414.6681
2013-07-27 00:00:00,2013-07-27 21:30:00,44,1376.5216
2013-07-27 00:00:00,2013-07-27 22:00:00,45,1304.6381
2013-07-27 00:00:00,2013-07-27 22:30:00,46,1248.5349
2013-07-27 00:00:00,2013-07-27 23:00:00,47,1237.9783
2013-07-27 00:00:00,2013-07-27 23:30:00,48,1380.1852
2013-07-28 00:00:00,2013-07-28 00:00:00,1,1390.5416
2013-07-28 00:00:00,2013-07-28 00:30:00,2,1321.6414
2013-07-28 00:00:00,2013-07-28 01:00:00,3,1215.7135
2013-07-28 00:00:00,2013-07-28 01:30:00,4,1110.3339
2013-07-28 00:00:00,2013-07-28 02:00:00,5,1032.7378
2013-07-28 00:00:00,2013-07-28 02:30:00,6,970.6149
2013-07-28 00:00:00,2013-07-28 03:00:00,7,928.9639
2013-07-28 00:00:00,2013-07-28 03:30:00,8,893.20905
2013-07-28 00:00:00,2013-07-28 04:00:00,9,862.84143
2013-07-28 00:00:00,2013-07-28 04:30:00,10,848.0884
2013-07-28 00:00:00,2013-07-28 05:00:00,11,855.20874
2013-07-28 00:00:00,2013-07-28 05:30:00,12,879.7194
2013-07-28 00:00:00,2013-07-28 06:00:00,13,889.43744
2013-07-28 00:00:00,2013-07-28 06:30:00,14,912.3723
2013-07-28 00:00:00,2013-07-28 07:00:00,15,954.8513
2013-07-28 00:00:00,2013-07-28 07:30:00,16,994.0907
2013-07-28 00:00:00,2013-07-28 08:00:00,17,1054.9205
2013-07-28 00:00:00,2013-07-28 08:30:00,18,1085.945
2013-07-28 00:00:00,2013-07-28 09:00:00,19,1098.3298
2013-07-28 00:00:00,2013-07-28 09:30:00,20,1093.9933
2013-07-28 00:00:00,2013-07-28 10:00:00,21,1081.8464
2013-07-28 00:00:00,2013-07-28 10:30:00,22,1070.3368
2013-07-28 00:00:00,2013-07-28 11:00:00,23,1058.9672
2013-07-28 00:00:00,2013-07-28 11:30:00,24,1081.8264
2013-07-28 00:00:00,2013-07-28 12:00:00,25,1071.0275
