Origin,Timestamp,Horizon,Prophet
2013-09-12 00:00:00,2013-09-12 01:00:00,3,1187.0241434533766
2013-09-12 00:00:00,2013-09-12 01:30:00,4,1131.5722631888605
2013-09-12 00:00:00,2013-09-12 02:00:00,5,1069.2108242944132
2013-09-12 00:00:00,2013-09-12 02:30:00,6,1007.685133531159
2013-09-12 00:00:00,2013-09-12 03:00:00,7,956.058954184968
2013-09-12 00:00:00,2013-09-12 03:30:00,8,922.7532259925126
2013-09-12 00:00:00,2013-09-12 04:00:00,9,913.6687982956587
2013-09-12 00:00:00,2013-09-12 04:30:00,10,930.8456539912847
2013-09-12 00:00:00,2013-09-12 05:00:00,11,971.9783625364024
2013-09-12 00:00:00,2013-09-12 05:30:00,12,1030.8956222337047
2013-09-12 00:00:00,2013-09-12 06:00:00,13,1098.8753953608734
2013-09-12 00:00:00,2013-09-12 06:30:00,14,1166.4667726419164
2013-09-12 00:00:00,2013-09-12 07:00:00,15,1225.3758061528938
2013-09-12 00:00:00,2013-09-12 07:30:00,16,1269.9725500575826
2013-09-12 00:00:00,2013-09-12 08:00:00,17,1298.087932535435
2013-09-12 00:00:00,2013-09-12 08:30:00,18,1310.9604414669366
2013-09-12 00:00:00,2013-09-12 09:00:00,19,1312.412301299079
2013-09-12 00:00:00,2013-09-12 09:30:00,20,1307.5248825698507
2013-09-12 00:00:00,2013-09-12 10:00:00,21,1301.1946476683343
2013-09-12 00:00:00,2013-09-12 10:30:00,22,1296.9570315964918
2013-09-12 00:00:00,2013-09-12 11:00:00,23,1296.3680433116522
2013-09-12 00:00:00,2013-09-12 11:30:00,24,1299.0615839307309
2013-09-12 00:00:00,2013-09-12 12:00:00,25,1303.4034308234347
2013-09-12 00:00:00,2013-09-12 12:30:00,26,1307.4953228224438
2013-09-12 00:00:00,2013-09-12 13:00:00,27,1310.1903135522443
2013-09-12 00:00:00,2013-09-12 13:30:00,28,1311.787816688855
2013-09-12 00:00:00,2013-09-12 14:00:00,29,1314.179973721715
2013-09-12 00:00:00,2013-09-12 14:30:00,30,1320.3899104952875
2013-09-12 00:00:00,2013-09-12 15:00:00,31,1333.6287305199983
2013-09-12 00:00:00,2013-09-12 15:30:00,32,1356.1485977756809
2013-09-12 00:00:00,2013-09-12 16:00:00,33,1388.240825651655
2013-09-12 00:00:00,2013-09-12 16:30:00,34,1427.6992727140246
2013-09-12 00:00:00,2013-09-12 17:00:00,35,1469.9472048320054
2013-09-12 00:00:00,2013-09-12 17:30:00,36,1508.84299820058
2013-09-12 00:00:00,2013-09-12 18:00:00,37,1537.9868638213932
2013-09-12 00:00:00,2013-09-12 18:30:00,38,1552.201073228698
2013-09-12 00:00:00,2013-09-12 19:00:00,39,1548.7927282644473
2013-09-12 00:00:00,2013-09-12 19:30:00,40,1528.250695720373
2013-09-12 00:00:00,2013-09-12 20:00:00,41,1494.1679283036901
2013-09-12 00:00:00,2013-09-12 20:30:00,42,1452.3813179217739
2013-09-12 00:00:00,2013-09-12 21:00:00,43,1409.530382901532
2013-09-12 00:00:00,2013-09-12 21:30:00,44,1371.397120831588
2013-09-12 00:00:00,2013-09-12 22:00:00,45,1341.4578143451754
2013-09-12 00:00:00,2013-09-12 22:30:00,46,1320.0330604659878
2013-09-12 00:00:00,2013-09-12 23:00:00,47,1304.2742704959605
2013-09-12 00:00:00,2013-09-12 23:30:00,48,1289.0105665189549
2013-09-13 00:00:00,2013-09-13 00:00:00,1,1268.2547766768157
2013-09-13 00:00:00,2013-09-13 00:30:00,2,1236.9901872497314
2013-09-13 00:00:00,2013-09-13 01:00:00,3,1192.7780077219852
2013-09-13 00:00:00,2013-09-13 01:30:00,4,1136.7618172055277
2013-09-13 00:00:00,2013-09-13 02:00:00,5,1073.7915866558708
2013-09-13 00:00:00,2013-09-13 02:30:00,6,1011.6094248128833
2013-09-13 00:00:00,2013-09-13 03:00:00,7,959.2758856876752
2013-09-13 00:00:00,2013-09-13 03:30:00,8,925.2087021780662
2013-09-13 00:00:00,2013-09-13 04:00:00,9,915.3055331834778
2013-09-13 00:00:00,2013-09-13 04:30:00,10,931.6032017754069
2013-09-13 00:00:00,2013-09-13 05:00:00,11,971.7931625899494
2013-09-13 00:00:00,2013-09-13 05:30:00,12,1029.7010586377444
2013-09-13 00:00:00,2013-09-13 06:00:00,13,1096.6018710525113
2013-09-13 00:00:00,2013-09-13 06:30:00,14,1163.041798209455
2013-09-13 00:00:00,2013-09-13 07:00:00,15,1220.724103253987
2013-09-13 00:00:00,2013-09-13 07:30:00,16,1264.016169423121
2013-09-13 00:00:00,2013-09-13 08:00:00,17,1290.7463863548628
2013-09-13 00:00:00,2013-09-13 08:30:00,18,1302.1508500698517
2013-09-13 00:00:00,2013-09-13 09:00:00,19,1302.0495538579696
2013-09-13 00:00:00,2013-09-13 09:30:00,20,1295.52181153259
2013-09-13 00:00:00,2013-09-13 10:00:00,21,1287.4622166175327
2013-09-13 00:00:00,2013-09-13 10:30:00,22,1281.4045361227384
2013-09-13 00:00:00,2013-09-13 11:00:00,23,1278.903324487997
2013-09-13 00:00:00,2013-09-13 11:30:00,24,1279.5912538936782
2013-09-13 00:00:00,2013-09-13 12:00:00,25,1281.8331099282127
2013-09-13 00:00:00,2013-09-13 12:30:00,26,1283.7298878032846
2013-09-13 00:00:00,2013-09-13 13:00:00,27,1284.134156056425
2013-09-13 00:00:00,2013-09-13 13:30:00,28,1283.345111524802
2013-09-13 00:00:00,2013-09-13 14:00:00,29,1283.2549561130465
2013-09-13 00:00:00,2013-09-13 14:30:00,30,1286.8871615935268
2013-09-13 00:00:00,2013-09-13 15:00:00,31,1297.4534703933111
2013-09-13 00:00:00,2013-09-13 15:30:00,32,1317.2069850579612
2013-09-13 00:00:00,2013-09-13 16:00:00,33,1346.4402629983938
2013-09-13 00:00:00,2013-09-13 16:30:00,34,1382.9487171851927
2013-09-13 00:00:00,2013-09-13 17:00:00,35,1422.1574822964162
2013-09-13 00:00:00,2013-09-13 17:30:00,36,1457.9271208312791
2013-09-13 00:00:00,2013-09-13 18:00:00,37,1483.8603497068125
2013-09-13 00:00:00,2013-09-13 18:30:00,38,1494.7822671793442
2013-09-13 00:00:00,2013-09-13 19:00:00,39,1488.0031227593254
2013-09-13 00:00:00,2013-09-13 19:30:00,40,1464.0152510328232
2013-09-13 00:00:00,2013-09-13 20:00:00,41,1426.4153908098424
2013-09-13 00:00:00,2013-09-13 20:30:00,42,1381.0445354986148
2013-09-13 00:00:00,2013-09-13 21:00:00,43,1334.5466165104679
2013-09-13 00:00:00,2013-09-13 21:30:00,44,1292.7083511459407
2013-09-13 00:00:00,2013-09-13 22:00:00,45,1259.0110424911932
2013-09-13 00:00:00,2013-09-13 22:30:00,46,1233.7806018068156
2013-09-13 00:00:00,2013-09-13 23:00:00,47,1214.174040513831
2013-09-13 00:00:00,2013-09-13 23:30:00,48,1195.026357736341
2013-09-14 00:00:00,2013-09-14 00:00:00,1,1170.3565257086502
2013-09-14 00:00:00,2013-09-14 00:30:00,2,1135.154230991173
2013-09-14 00:00:00,2013-09-14 01:00:00,3,1086.9873277542085
2013-09-14 00:00:00,2013-09-14 01:30:00,4,1027.006271508353
2013-09-14 00:00:00,2013-09-14 02:00:00,5,960.0681277554249
2013-09-14 00:00:00,2013-09-14 02:30:00,6,893.9223035019498
2013-09-14 00:00:00,2013-09-14 03:00:00,7,837.6368395250618
2013-09-14 00:00:00,2013-09-14 03:30:00,8,799.6371279872452
2013-09-14 00:00:00,2013-09-14 04:00:00,9,785.8286427922119
2013-09-14 00:00:00,2013-09-14 04:30:00,10,798.2561603289932
2013-09-14 00:00:00,2013-09-14 05:00:00,11,834.6192087770188
2013-09-14 00:00:00,2013-09-14 05:30:00,12,888.7516062250025
2013-09-14 00:00:00,2013-09-14 06:00:00,13,951.9365911734934
2013-09-14 00:00:00,2013-09-14 06:30:00,14,1014.72868192083
2013-09-14 00:00:00,2013-09-14 07:00:00,15,1068.8395038692634
2013-09-14 00:00:00,2013-09-14 07:30:00,16,1108.644824290486
2013-09-14 00:00:00,2013-09-14 08:00:00,17,1131.9814176709124
2013-09-14 00:00:00,2013-09-14 08:30:00,18,1140.0937445109196
2013-09-14 00:00:00,2013-09-14 09:00:00,19,1136.810120763848
2013-09-14 00:00:00,2013-09-14 09:30:00,20,1127.2181195045273
2013-09-14 00:00:00,2013-09-14 10:00:00,21,1116.220508410169
2013-09-14 00:00:00,2013-09-14 10:30:00,22,1107.3591218207746
2013-09-14 00:00:00,2013-09-14 11:00:00,23,1102.1964529432817
2013-09-14 00:00:00,2013-09-14 11:30:00,24,1100.3729625700112
2013-09-14 00:00:00,2013-09-14 12:00:00,25,1100.2610532383894
2013-09-14 00:00:00,2013-09-14 12:30:00,26,1099.9691441921643
2013-09-14 00:00:00,2013-09-14 13:00:00,27,1098.3570140863847
2013-09-14 00:00:00,2013-09-14 13:30:00,28,1095.730835299019
2013-09-14 00:00:00,2013-09-14 14:00:00,29,1093.9895304325012
2013-09-14 00:00:00,2013-09-14 14:30:00,30,1096.1630173147685
2013-09-14 00:00:00,2013-09-14 15:00:00,31,1105.469190483498
2013-09-14 00:00:00,2013-09-14 15:30:00,32,1124.16699192876
2013-09-14 00:00:00,2013-09-14 16:00:00,33,1152.5544877681677
2013-09-14 00:00:00,2013-09-14 16:30:00,34,1188.4322515302938
2013-09-14 00:00:00,2013-09-14 17:00:00,35,1227.2302136474907
2013-09-14 00:00:00,2013-09-14 17:30:00,36,1262.8133516975065
2013-09-14 00:00:00,2013-09-14 18:00:00,37,1288.7884019965054
2013-09-14 00:00:00,2013-09-14 18:30:00,38,1299.9840723420416
2013-09-14 00:00:00,2013-09-14 19:00:00,39,1293.7137987882822
2013-09-14 00:00:00,2013-09-14 19:30:00,40,1270.472667199596
2013-09-14 00:00:00,2013-09-14 20:00:00,41,1233.8597212172947
2013-09-14 00:00:00,2013-09-14 20:30:00,42,1189.717802509627
2013-09-14 00:00:00,2013-09-14 21:00:00,43,1144.6922250714038
2013-09-14 00:00:00,2013-09-14 21:30:00,44,1104.5706152315884
2013-09-14 00:00:00,2013-09-14 22:00:00,45,1072.8347047445916
2013-09-14 00:00:00,2013-09-14 22:30:00,46,1049.8103475831015
2013-09-14 00:00:00,2013-09-14 23:00:00,47,1032.654007519376
2013-09-14 00:00:00,2013-09-14 23:30:00,48,1016.199642484126
2013-09-15 00:00:00,2013-09-15 00:00:00,1,994.464688022229
2013-09-15 00:00:00,2013-09-15 00:30:00,2,962.4367978015547
2013-09-15 00:00:00,2013-09-15 01:00:00,3,917.6812974453849
2013-09-15 00:00:00,2013-09-15 01:30:00,4,861.3456200710962
2013-09-15 00:00:00,2013-09-15 02:00:00,5,798.2833180065579
2013-09-15 00:00:00,2013-09-15 02:30:00,6,736.2397986233799
2013-09-15 00:00:00,2013-09-15 03:00:00,7,684.2786222179741
2013-09-15 00:00:00,2013-09-15 03:30:00,8,650.8202263738642
2013-09-15 00:00:00,2013-09-15 04:00:00,9,641.7646644422086
2013-09-15 00:00:00,2013-09-15 04:30:00,10,659.1508355168528
2013-09-15 00:00:00,2013-09-15 05:00:00,11,700.671944204176
2013-09-15 00:00:00,2013-09-15 05:30:00,12,760.1550503796486
2013-09-15 00:00:00,2013-09-15 06:00:00,13,828.8762124441869
2013-09-15 00:00:00,2013-09-15 06:30:00,14,897.3823606157457
2013-09-15 00:00:00,2013-09-15 07:00:00,15,957.3771392345478
2013-09-15 00:00:00,2013-09-15 07:30:00,16,1003.2279574662274
2013-09-15 00:00:00,2013-09-15 08:00:00,17,1032.762871738414
2013-09-15 00:00:00,2013-09-15 08:30:00,18,1047.2172824951515
2013-09-15 00:00:00,2013-09-15 09:00:00,19,1050.4101225300985
2013-09-15 00:00:00,2013-09-15 09:30:00,20,1047.4192784336378
2013-09-15 00:00:00,2013-09-15 10:00:00,21,1043.137548664235
2013-09-15 00:00:00,2013-09-15 10:30:00,22,1041.0965369626974
2013-09-15 00:00:00,2013-09-15 11:00:00,23,1042.8482666252787
2013-09-15 00:00:00,2013-09-15 11:30:00,24,1048.0225119458007
2013-09-15 00:00:00,2013-09-15 12:00:00,25,1054.980795698107
2013-09-15 00:00:00,2013-09-15 12:30:00,26,1061.8204879485738
2013-09-15 00:00:00,2013-09-15 13:00:00,27,1067.3901730869213
2013-09-15 00:00:00,2013-09-15 13:30:00,28,1071.9847088847025
2013-09-15 00:00:00,2013-09-15 14:00:00,29,1077.491608062542
2013-09-15 00:00:00,2013-09-15 14:30:00,30,1086.9293086601422
2013-09-15 00:00:00,2013-09-15 15:00:00,31,1103.504181088776
2013-09-15 00:00:00,2013-09-15 15:30:00,32,1129.4636245822596
2013-09-15 00:00:00,2013-09-15 16:00:00,33,1165.0941696652326
2013-09-15 00:00:00,2013-09-15 16:30:00,34,1208.184887232413
2013-09-15 00:00:00,2013-09-15 17:00:00,35,1254.1542637745888
2013-09-15 00:00:00,2013-09-15 17:30:00,36,1296.8559172245043
2013-09-15 00:00:00,2013-09-15 18:00:00,37,1329.885333958595
2013-09-15 00:00:00,2013-09-15 18:30:00,38,1348.0601066909724
2013-09-15 00:00:00,2013-09-15 19:00:00,39,1348.6827160487937
2013-09-15 00:00:00,2013-09-15 19:30:00,40,1332.2374765523555
2013-09-15 00:00:00,2013-09-15 20:00:00,41,1302.3128685301228
2013-09-15 00:00:00,2013-09-15 20:30:00,42,1264.741401793679
2013-09-15 00:00:00,2013-09-15 21:00:00,43,1226.1583127959777
2013-09-15 00:00:00,2013-09-15 21:30:00,44,1192.3414268186516
2013-09-15 00:00:00,2013-09-15 22:00:00,45,1166.7629725564911
2013-09-15 00:00:00,2013-09-15 22:30:00,46,1149.739619645978
2013-09-15 00:00:00,2013-09-15 23:00:00,47,1138.4189861521938
2013-09-15 00:00:00,2013-09-15 23:30:00,48,1127.6265419745616
2013-09-16 00:00:00,2013-09-16 00:00:00,1,1111.3716104317268
2013-09-16 00:00:00,2013-09-16 00:30:00,2,1084.6341259300532
2013-09-16 00:00:00,2013-09-16 01:00:00,3,1044.972103954907
2013-09-16 00:00:00,2013-09-16 01:30:00,4,993.5260917082583
2013-09-16 00:00:00,2013-09-16 02:00:00,5,935.1431938498184
2013-09-16 00:00:00,2013-09-16 02:30:00,6,877.5628212250316
2013-09-16 00:00:00,2013-09-16 03:00:00,7,829.843000454345
2013-09-16 00:00:00,2013-09-16 03:30:00,8,800.3991089177398
2013-09-16 00:00:00,2013-09-16 04:00:00,9,795.1266225117172
2013-09-16 00:00:00,2013-09-16 04:30:00,10,816.0603537765967
2013-09-16 00:00:00,2013-09-16 05:00:00,11,860.8899185184323
2013-09-16 00:00:00,2013-09-16 05:30:00,12,923.439291165309
2013-09-16 00:00:00,2013-09-16 06:00:00,13,994.9819523734831
2013-09-16 00:00:00,2013-09-16 06:30:00,14,1066.0627653251904
2013-09-16 00:00:00,2013-09-16 07:00:00,15,1128.383819773423
2013-09-16 00:00:00,2013-09-16 07:30:00,16,1176.3114832831511
2013-09-16 00:00:00,2013-09-16 08:00:00,17,1207.6732827662547
2013-09-16 00:00:00,2013-09-16 08:30:00,18,1223.7045991756586
2013-09-16 00:00:00,2013-09-16 09:00:00,19,1228.224852463274
2013-09-16 00:00:00,2013-09-16 09:30:00,20,1226.3129184020177
2013-09-16 00:00:00,2013-09-16 10:00:00,21,1222.8630807980533
2013-09-16 00:00:00,2013-09-16 10:30:00,22,1221.4089178270888
2013-09-16 00:00:00,2013-09-16 11:00:00,23,1223.5049080371407
2013-09-16 00:00:00,2013-09-16 11:30:00,24,1228.783752356121
2013-09-16 00:00:00,2013-09-16 12:00:00,25,1235.6103610043374
2013-09-16 00:00:00,2013-09-16 12:30:00,26,1242.0859406353613
2013-09-16 00:00:00,2013-09-16 13:00:00,27,1247.0633486336756
2013-09-16 00:00:00,2013-09-16 13:30:00,28,1250.8421384089413
2013-09-16 00:00:00,2013-09-16 14:00:00,29,1255.3149262295499
2013-09-16 00:00:00,2013-09-16 14:30:00,30,1263.505645905219
2013-09-16 00:00:00,2013-09-16 15:00:00,31,1278.6265392660314
2013-09-16 00:00:00,2013-09-16 15:30:00,32,1302.931235220603
2013-09-16 00:00:00,2013-09-16 16:00:00,33,1336.712834011004
2013-09-16 00:00:00,2013-09-16 16:30:00,34,1377.767297356109
2013-09-16 00:00:00,2013-09-16 17:00:00,35,1421.5203040732729
2013-09-16 00:00:00,2013-09-16 17:30:00,36,1461.8329457135087
2013-09-16 00:00:00,2013-09-16 18:00:00,37,1492.3084427173208
2013-09-16 00:00:00,2013-09-16 18:30:00,38,1507.7723610673074
2013-09-16 00:00:00,2013-09-16 19:00:00,39,1505.5353720895791
2013-09-16 00:00:00,2013-09-16 19:30:00,40,1486.0901763555657
2013-09-16 00:00:00,2013-09-16 20:00:00,41,1453.0338131332041
2013-09-16 00:00:00,2013-09-16 20:30:00,42,1412.2075014227719
2013-09-16 00:00:00,2013-09-16 21:00:00,43,1370.255314225295
2013-09-16 00:00:00,2013-09-16 21:30:00,44,1332.9640177608794
2013-09-16 00:00:00,2013-09-16 22:00:00,45,1303.8148630114044
2013-09-16 00:00:00,2013-09-16 22:30:00,46,1283.1336002158987
2013-09-16 00:00:00,2013-09-16 23:00:00,47,1268.076963397048
2013-09-16 00:00:00,2013-09-16 23:30:00,48,1253.4795509541198
2013-09-17 00:00:00,2013-09-17 00:00:00,1,1233.3598046046125
2013-09-17 00:00:00,2013-09-17 00:30:00,2,1202.7067446934345
2013-09-17 00:00:00,2013-09-17 01:00:00,3,1159.0874181466158
2013-09-17 00:00:00,2013-09-17 01:30:00,4,1103.6513274352444
2013-09-17 00:00:00,2013-09-17 02:00:00,5,1041.2544350929315
2013-09-17 00:00:00,2013-09-17 02:30:00,6,979.6448917105133
2013-09-17 00:00:00,2013-09-17 03:00:00,7,927.889325342587
2013-09-17 00:00:00,2013-09-17 03:30:00,8,894.4115568999139
2013-09-17 00:00:00,2013-09-17 04:00:00,9,885.11532900414
2013-09-17 00:00:00,2013-09-17 04:30:00,10,902.0435258483967
2013-09-17 00:00:00,2013-09-17 05:00:00,11,942.8936223689419
2013-09-17 00:00:00,2013-09-17 05:30:00,12,1001.4972228883303
2013-09-17 00:00:00,2013-09-17 06:00:00,13,1069.135192865272
2013-09-17 00:00:00,2013-09-17 06:30:00,14,1136.3595201969433
2013-09-17 00:00:00,2013-09-17 07:00:00,15,1194.879145185726
2013-09-17 00:00:00,2013-09-17 07:30:00,16,1239.066998595636
2013-09-17 00:00:00,2013-09-17 08:00:00,17,1266.7568710398868
2013-09-17 00:00:00,2013-09-17 08:30:00,18,1279.19009644003
2013-09-17 00:00:00,2013-09-17 09:00:00,19,1280.1917268265552
2013-09-17 00:00:00,2013-09-17 09:30:00,20,1274.8459400033412
2013-09-17 00:00:00,2013-09-17 10:00:00,21,1268.0519836649362
2013-09-17 00:00:00,2013-09-17 10:30:00,22,1263.3480546991168
2013-09-17 00:00:00,2013-09-17 11:00:00,23,1262.2928992369248
2013-09-17 00:00:00,2013-09-17 11:30:00,24,1264.5231297704509
2013-09-17 00:00:00,2013-09-17 12:00:00,25,1268.4072082879686
2013-09-17 00:00:00,2013-09-17 12:30:00,26,1272.049530703996
2013-09-17 00:00:00,2013-09-17 13:00:00,27,1274.3057795184022
2013-09-17 00:00:00,2013-09-17 13:30:00,28,1275.4779685689712
2013-09-17 00:00:00,2013-09-17 14:00:00,29,1277.4608103684648
2013-09-17 00:00:00,2013-09-17 14:30:00,30,1283.2799723555825
2013-09-17 00:00:00,2013-09-17 15:00:00,31,1296.1490699729577
2013-09-17 00:00:00,2013-09-17 15:30:00,32,1318.3227493380878
2013-09-17 00:00:00,2013-09-17 16:00:00,33,1350.0947760900904
2013-09-17 00:00:00,2013-09-17 16:30:00,34,1389.2614311473742
2013-09-17 00:00:00,2013-09-17 17:00:00,35,1431.248372811836
2013-09-17 00:00:00,2013-09-17 17:30:00,36,1469.9163398273613
2013-09-17 00:00:00,2013-09-17 18:00:00,37,1498.8678758806955
2013-09-17 00:00:00,2013-09-17 18:30:00,38,1512.9275553519137
2013-09-17 00:00:00,2013-09-17 19:00:00,39,1509.4047530852001
2013-09-17 00:00:00,2013-09-17 19:30:00,40,1488.7905789941874
2013-09-17 00:00:00,2013-09-17 20:00:00,41,1454.6801989422977
2013-09-17 00:00:00,2013-09-17 20:30:00,42,1412.9126878804796
2013-09-17 00:00:00,2013-09-17 21:00:00,43,1370.129716848496
2013-09-17 00:00:00,2013-09-17 21:30:00,44,1332.1154055073457
2013-09-17 00:00:00,2013-09-17 22:00:00,45,1302.348127525659
2013-09-17 00:00:00,2013-09-17 22:30:00,46,1281.1505394016124
2013-09-17 00:00:00,2013-09-17 23:00:00,47,1265.6760797459763
2013-09-17 00:00:00,2013-09-17 23:30:00,48,1250.7558650051176
2013-09-18 00:00:00,2013-09-18 00:00:00,1,1230.4046838639067
2013-09-18 00:00:00,2013-09-18 00:30:00,2,1199.6077482669248
2013-09-18 00:00:00,2013-09-18 01:00:00,3,1155.9281573191083
2013-09-18 00:00:00,2013-09-18 01:30:00,4,1100.5113423614403
2013-09-18 00:00:00,2013-09-18 02:00:00,5,1038.2090876665345
2013-09-18 00:00:00,2013-09-18 02:30:00,6,976.7652746808519
2013-09-18 00:00:00,2013-09-18 03:00:00,7,925.2421877238221
2013-09-18 00:00:00,2013-09-18 03:30:00,8,892.0592455266091
2013-09-18 00:00:00,2013-09-18 04:00:00,9,883.1157461727174
2013-09-18 00:00:00,2013-09-18 04:30:00,10,900.4501028772504
2013-09-18 00:00:00,2013-09-18 05:00:00,11,941.7553088480867
2013-09-18 00:00:00,2013-09-18 05:30:00,12,1000.8584913604923
2013-09-18 00:00:00,2013-09-18 06:00:00,13,1069.0360586094387
2013-09-18 00:00:00,2013-09-18 06:30:00,14,1136.8355757750169
2013-09-18 00:00:00,2013-09-18 07:00:00,15,1195.9616092987649
2013-09-18 00:00:00,2013-09-18 07:30:00,16,1240.7827788440236
2013-09-18 00:00:00,2013-09-18 08:00:00,17,1269.1286400546242
2013-09-18 00:00:00,2013-09-18 08:30:00,18,1282.2363808591695
2013-09-18 00:00:00,2013-09-18 09:00:00,19,1283.927008539612
2013-09-18 00:00:00,2013-09-18 09:30:00,20,1279.2807690506843
2013-09-18 00:00:00,2013-09-18 10:00:00,21,1273.1931021377918
2013-09-18 00:00:00,2013-09-18 10:30:00,22,1269.1985309729753
2013-09-18 00:00:00,2013-09-18 11:00:00,23,1268.8522718326806
2013-09-18 00:00:00,2013-09-18 11:30:00,24,1271.7875600886562
2013-09-18 00:00:00,2013-09-18 12:00:00,25,1276.3696414836234
2013-09-18 00:00:00,2013-09-18 12:30:00,26,1280.699863912432
2013-09-18 00:00:00,2013-09-18 13:00:00,27,1283.631036639151
2013-09-18 00:00:00,2013-09-18 13:30:00,28,1285.462480796276
2013-09-18 00:00:00,2013-09-18 14:00:00,29,1288.0864016546554
2013-09-18 00:00:00,2013-09-18 14:30:00,30,1294.526148950617
2013-09-18 00:00:00,2013-09-18 15:00:00,31,1307.9932132506742
2013-09-18 00:00:00,2013-09-18 15:30:00,32,1330.7403110034845
2013-09-18 00:00:00,2013-09-18 16:00:00,33,1363.0594749923869
2013-09-18 00:00:00,2013-09-18 16:30:00,34,1402.7454508179899
2013-09-18 00:00:00,2013-09-18 17:00:00,35,1445.2225589134432
2013-09-18 00:00:00,2013-09-18 17:30:00,36,1484.350396684548
2013-09-18 00:00:00,2013-09-18 18:00:00,37,1513.7305612918183
2013-09-18 00:00:00,2013-09-18 18:30:00,38,1528.1868728610943
2013-09-18 00:00:00,2013-09-18 19:00:00,39,1525.0281409779477
2013-09-18 00:00:00,2013-09-18 19:30:00,40,1504.745095207909
2013-09-18 00:00:00,2013-09-18 20:00:00,41,1470.932701189894
2013-09-18 00:00:00,2013-09-18 20:30:00,42,1429.4300082628213
2013-09-18 00:00:00,2013-09-18 21:00:00,43,1386.8788302740315
2013-09-18 00:00:00,2013-09-18 21:30:00,44,1349.0635912621922
2013-09-18 00:00:00,2013-09-18 22:00:00,45,1319.4631233824716
2013-09-18 00:00:00,2013-09-18 22:30:00,46,1298.4006876684418
2013-09-18 00:00:00,2013-09-18 23:00:00,47,1283.0304647022197
2013-09-18 00:00:00,2013-09-18 23:30:00,48,1268.1844412344453
2013-09-19 00:00:00,2013-09-19 00:00:00,1,1247.878394982333
2013-09-19 00:00:00,2013-09-19 00:30:00,2,1217.0986356421097
2013-09-19 00:00:00,2013-09-19 01:00:00,3,1173.4094583736241
2013-09-19 00:00:00,2013-09-19 01:30:00,4,1117.9575781086708
2013-09-19 00:00:00,2013-09-19 02:00:00,5,1055.596139214122
2013-09-19 00:00:00,2013-09-19 02:30:00,6,994.0704484535504
2013-09-19 00:00:00,2013-09-19 03:00:00,7,942.4442691047285
2013-09-19 00:00:00,2013-09-19 03:30:00,8,909.1385409124224
2013-09-19 00:00:00,2013-09-19 04:00:00,9,900.0541132177318
2013-09-19 00:00:00,2013-09-19 04:30:00,10,917.2309689120304
2013-09-19 00:00:00,2013-09-19 05:00:00,11,958.3636774575816
2013-09-19 00:00:00,2013-09-19 05:30:00,12,1017.2809371553623
2013-09-19 00:00:00,2013-09-19 06:00:00,13,1085.2607102804172
2013-09-19 00:00:00,2013-09-19 06:30:00,14,1152.8520875638612
2013-09-19 00:00:00,2013-09-19 07:00:00,15,1211.761121068026
2013-09-19 00:00:00,2013-09-19 07:30:00,16,1256.3578649769074
2013-09-19 00:00:00,2013-09-19 08:00:00,17,1284.473247456507
2013-09-19 00:00:00,2013-09-19 08:30:00,18,1297.3457563877726
2013-09-19 00:00:00,2013-09-19 09:00:00,19,1298.7976162199209
2013-09-19 00:00:00,2013-09-19 09:30:00,20,1293.9101974917555
2013-09-19 00:00:00,2013-09-19 10:00:00,21,1287.5799625882605
2013-09-19 00:00:00,2013-09-19 10:30:00,22,1283.342346517438
2013-09-19 00:00:00,2013-09-19 11:00:00,23,1282.7533582321098
2013-09-19 00:00:00,2013-09-19 11:30:00,24,1285.446898850943
2013-09-19 00:00:00,2013-09-19 12:00:00,25,1289.7887457437532
2013-09-19 00:00:00,2013-09-19 12:30:00,26,1293.8806377428582
2013-09-19 00:00:00,2013-09-19 13:00:00,27,1296.5756284726626
2013-09-19 00:00:00,2013-09-19 13:30:00,28,1298.173131609934
2013-09-19 00:00:00,2013-09-19 14:00:00,29,1300.565288643004
2013-09-19 00:00:00,2013-09-19 14:30:00,30,1306.7752254140426
2013-09-19 00:00:00,2013-09-19 15:00:00,31,1320.0140454415541
2013-09-19 00:00:00,2013-09-19 15:30:00,32,1342.5339126971492
2013-09-19 00:00:00,2013-09-19 16:00:00,33,1374.6261405730434
2013-09-19 00:00:00,2013-09-19 16:30:00,34,1414.0845876346814
2013-09-19 00:00:00,2013-09-19 17:00:00,35,1456.3325197529018
2013-09-19 00:00:00,2013-09-19 17:30:00,36,1495.2283131211475
2013-09-19 00:00:00,2013-09-19 18:00:00,37,1524.3721787440504
2013-09-19 00:00:00,2013-09-19 18:30:00,38,1538.5863881487576
2013-09-19 00:00:00,2013-09-19 19:00:00,39,1535.178043184367
2013-09-19 00:00:00,2013-09-19 19:30:00,40,1514.636010640287
2013-09-19 00:00:00,2013-09-19 20:00:00,41,1480.5532432252337
2013-09-19 00:00:00,2013-09-19 20:30:00,42,1438.766632842023
2013-09-19 00:00:00,2013-09-19 21:00:00,43,1395.9156978220972
2013-09-19 00:00:00,2013-09-19 21:30:00,44,1357.7824357508302
2013-09-19 00:00:00,2013-09-19 22:00:00,45,1327.8431292662906
2013-09-19 00:00:00,2013-09-19 22:30:00,46,1306.41837538722
2013-09-19 00:00:00,2013-09-19 23:00:00,47,1290.6595854172617
