Origin,Timestamp,Horizon,ARIMA
2013-11-02 00:00:00,2013-11-02 07:30:00,16,1583.5516975508556
2013-11-02 00:00:00,2013-11-02 08:00:00,17,1583.911684705683
2013-11-02 00:00:00,2013-11-02 08:30:00,18,1584.1694449131473
2013-11-02 00:00:00,2013-11-02 09:00:00,19,1584.3561701848514
2013-11-02 00:00:00,2013-11-02 09:30:00,20,1584.4935350654996
2013-11-02 00:00:00,2013-11-02 10:00:00,21,1584.5966006513133
2013-11-02 00:00:00,2013-11-02 10:30:00,22,1584.675832519424
2013-11-02 00:00:00,2013-11-02 11:00:00,23,1584.7385029362774
2013-11-02 00:00:00,2013-11-02 11:30:00,24,1584.7896652170039
2013-11-02 00:00:00,2013-11-02 12:00:00,25,1584.832830783248
2013-11-02 00:00:00,2013-11-02 12:30:00,26,1584.870439633634
2013-11-02 00:00:00,2013-11-02 13:00:00,27,1584.904187261865
2013-11-02 00:00:00,2013-11-02 13:30:00,28,1584.9352518238907
2013-11-02 00:00:00,2013-11-02 14:00:00,29,1584.9644519906622
2013-11-02 00:00:00,2013-11-02 14:30:00,30,1584.992356636042
2013-11-02 00:00:00,2013-11-02 15:00:00,31,1585.0193610561757
2013-11-02 00:00:00,2013-11-02 15:30:00,32,1585.045739932418
2013-11-02 00:00:00,2013-11-02 16:00:00,33,1585.0716841339354
2013-11-02 00:00:00,2013-11-02 16:30:00,34,1585.0973262909145
2013-11-02 00:00:00,2013-11-02 17:00:00,35,1585.1227585647373
2013-11-02 00:00:00,2013-11-02 17:30:00,36,1585.148044996031
2013-11-02 00:00:00,2013-11-02 18:00:00,37,1585.173230085018
2013-11-02 00:00:00,2013-11-02 18:30:00,38,1585.1983447537839
2013-11-02 00:00:00,2013-11-02 19:00:00,39,1585.223410489308
2013-11-02 00:00:00,2013-11-02 19:30:00,40,1585.2484422223527
2013-11-02 00:00:00,2013-11-02 20:00:00,41,1585.2734503279294
2013-11-02 00:00:00,2013-11-02 20:30:00,42,1585.2984420153725
2013-11-02 00:00:00,2013-11-02 21:00:00,43,1585.3234222942674
2013-11-02 00:00:00,2013-11-02 21:30:00,44,1585.348394645649
2013-11-02 00:00:00,2013-11-02 22:00:00,45,1585.3733614884006
2013-11-02 00:00:00,2013-11-02 22:30:00,46,1585.398324503344
2013-11-02 00:00:00,2013-11-02 23:00:00,47,1585.4232848584395
2013-11-02 00:00:00,2013-11-02 23:30:00,48,1585.4482433652738
2013-11-03 00:00:00,2013-11-03 00:00:00,1,1321.6688369474023
2013-11-03 00:00:00,2013-11-03 00:30:00,2,1402.3889644224773
2013-11-03 00:00:00,2013-11-03 01:00:00,3,1457.5105765575277
2013-11-03 00:00:00,2013-11-03 01:30:00,4,1495.9839962124263
2013-11-03 00:00:00,2013-11-03 02:00:00,5,1522.6985499027983
2013-11-03 00:00:00,2013-11-03 02:30:00,6,1541.2739938884522
2013-11-03 00:00:00,2013-11-03 03:00:00,7,1554.188455334049
2013-11-03 00:00:00,2013-11-03 03:30:00,8,1563.1701314248526
2013-11-03 00:00:00,2013-11-03 04:00:00,9,1569.4188652482824
2013-11-03 00:00:00,2013-11-03 04:30:00,10,1573.76857103005
2013-11-03 00:00:00,2013-11-03 05:00:00,11,1576.7986858163124
2013-11-03 00:00:00,2013-11-03 05:30:00,12,1578.9118506877228
2013-11-03 00:00:00,2013-11-03 06:00:00,13,1580.3878499993048
2013-11-03 00:00:00,2013-11-03 06:30:00,14,1581.4210990009506
2013-11-03 00:00:00,2013-11-03 07:00:00,15,1582.1466919396364
2013-11-03 00:00:00,2013-11-03 07:30:00,16,1582.6585024151238
2013-11-03 00:00:00,2013-11-03 08:00:00,17,1583.021760831292
2013-11-03 00:00:00,2013-11-03 08:30:00,18,1583.2817941560231
2013-11-03 00:00:00,2013-11-03 09:00:00,19,1583.4700989597702
2013-11-03 00:00:00,2013-11-03 09:30:00,20,1583.6085614175258
2013-11-03 00:00:00,2013-11-03 10:00:00,21,1583.7123896820788
2013-11-03 00:00:00,2013-11-03 10:30:00,22,1583.7921515164717
2013-11-03 00:00:00,2013-11-03 11:00:00,23,1583.8551901935714
2013-11-03 00:00:00,2013-11-03 11:30:00,24,1583.906608369085
2013-11-03 00:00:00,2013-11-03 12:00:00,25,1583.9499517501838
2013-11-03 00:00:00,2013-11-03 12:30:00,26,1583.987684159642
2013-11-03 00:00:00,2013-11-03 13:00:00,27,1584.0215176459658
2013-11-03 00:00:00,2013-11-03 13:30:00,28,1584.0526418686218
2013-11-03 00:00:00,2013-11-03 14:00:00,29,1584.0818834920653
2013-11-03 00:00:00,2013-11-03 14:30:00,30,1584.1098169446443
2013-11-03 00:00:00,2013-11-03 15:00:00,31,1584.1368413821767
2013-11-03 00:00:00,2013-11-03 15:30:00,32,1584.1632341680058
2013-11-03 00:00:00,2013-11-03 16:00:00,33,1584.1891880349456
2013-11-03 00:00:00,2013-11-03 16:30:00,34,1584.2148369081838
2013-11-03 00:00:00,2013-11-03 17:00:00,35,1584.2402738489661
2013-11-03 00:00:00,2013-11-03 17:30:00,36,1584.2655635232127
2013-11-03 00:00:00,2013-11-03 18:00:00,37,1584.290750865646
2013-11-03 00:00:00,2013-11-03 18:30:00,38,1584.315867100275
2013-11-03 00:00:00,2013-11-03 19:00:00,39,1584.340933923878
2013-11-03 00:00:00,2013-11-03 19:30:00,40,1584.3659664130016
2013-11-03 00:00:00,2013-11-03 20:00:00,41,1584.3909750439584
2013-11-03 00:00:00,2013-11-03 20:30:00,42,1584.415967096475
2013-11-03 00:00:00,2013-11-03 21:00:00,43,1584.4409476290502
2013-11-03 00:00:00,2013-11-03 21:30:00,44,1584.465920156708
2013-11-03 00:00:00,2013-11-03 22:00:00,45,1584.4908871219495
2013-11-03 00:00:00,2013-11-03 22:30:00,46,1584.5158502220079
2013-11-03 00:00:00,2013-11-03 23:00:00,47,1584.540810636248
2013-11-03 00:00:00,2013-11-03 23:30:00,48,1584.56576918418
2013-11-04 00:00:00,2013-11-04 00:00:00,1,1287.1698007991668
2013-11-04 00:00:00,2013-11-04 00:30:00,2,1374.5909936034923
2013-11-04 00:00:00,2013-11-04 01:00:00,3,1434.2488592081238
2013-11-04 00:00:00,2013-11-04 01:30:00,4,1475.8944876308594
2013-11-04 00:00:00,2013-11-04 02:00:00,5,1504.8099734500947
2013-11-04 00:00:00,2013-11-04 02:30:00,6,1524.9153507251312
2013-11-04 00:00:00,2013-11-04 03:00:00,7,1538.8928306113382
2013-11-04 00:00:00,2013-11-04 03:30:00,8,1548.613187159118
2013-11-04 00:00:00,2013-11-04 04:00:00,9,1555.37520884347
2013-11-04 00:00:00,2013-11-04 04:30:00,10,1560.0815858934427
2013-11-04 00:00:00,2013-11-04 05:00:00,11,1563.359542504201
2013-11-04 00:00:00,2013-11-04 05:30:00,12,1565.6449264409837
2013-11-04 00:00:00,2013-11-04 06:00:00,13,1567.2405964494976
2013-11-04 00:00:00,2013-11-04 06:30:00,14,1568.3570016102856
2013-11-04 00:00:00,2013-11-04 07:00:00,15,1569.1403776733735
2013-11-04 00:00:00,2013-11-04 07:30:00,16,1569.6923401893614
2013-11-04 00:00:00,2013-11-04 08:00:00,17,1570.0834992490577
2013-11-04 00:00:00,2013-11-04 08:30:00,18,1570.3629200295602
2013-11-04 00:00:00,2013-11-04 09:00:00,19,1570.564696688926
2013-11-04 00:00:00,2013-11-04 09:30:00,20,1570.7125204004715
2013-11-04 00:00:00,2013-11-04 10:00:00,21,1570.8228535649428
2013-11-04 00:00:00,2013-11-04 10:30:00,22,1570.9071354907571
2013-11-04 00:00:00,2013-11-04 11:00:00,23,1570.9733150657514
2013-11-04 00:00:00,2013-11-04 11:30:00,24,1571.0269157722505
2013-11-04 00:00:00,2013-11-04 12:00:00,25,1571.0717757392626
2013-11-04 00:00:00,2013-11-04 12:30:00,26,1571.1105619861453
2013-11-04 00:00:00,2013-11-04 13:00:00,27,1571.1451277576023
2013-11-04 00:00:00,2013-11-04 13:30:00,28,1571.1767608267878
2013-11-04 00:00:00,2013-11-04 14:00:00,29,1571.2063560348925
2013-11-04 00:00:00,2013-11-04 14:30:00,30,1571.2345351845634
2013-11-04 00:00:00,2013-11-04 15:00:00,31,1571.2617303508282
2013-11-04 00:00:00,2013-11-04 15:30:00,32,1571.2882417717615
2013-11-04 00:00:00,2013-11-04 16:00:00,33,1571.3142780752526
2013-11-04 00:00:00,2013-11-04 16:30:00,34,1571.3399842315778
2013-11-04 00:00:00,2013-11-04 17:00:00,35,1571.3654609769371
2013-11-04 00:00:00,2013-11-04 17:30:00,36,1571.3907783103837
2013-11-04 00:00:00,2013-11-04 18:00:00,37,1571.4159848724996
2013-11-04 00:00:00,2013-11-04 18:30:00,38,1571.441114462403
2013-11-04 00:00:00,2013-11-04 19:00:00,39,1571.4661905662504
2013-11-04 00:00:00,2013-11-04 19:30:00,40,1571.4912295039824
2013-11-04 00:00:00,2013-11-04 20:00:00,41,1571.5162426159152
2013-11-04 00:00:00,2013-11-04 20:30:00,42,1571.5412377821492
2013-11-04 00:00:00,2013-11-04 21:00:00,43,1571.5662204783685
2013-11-04 00:00:00,2013-11-04 21:30:00,44,1571.591194509488
2013-11-04 00:00:00,2013-11-04 22:00:00,45,1571.6161625194475
2013-11-04 00:00:00,2013-11-04 22:30:00,46,1571.641126345454
2013-11-04 00:00:00,2013-11-04 23:00:00,47,1571.666087264137
2013-11-04 00:00:00,2013-11-04 23:30:00,48,1571.6910461625941
2013-11-05 00:00:00,2013-11-05 00:00:00,1,1332.561996891662
2013-11-05 00:00:00,2013-11-05 00:30:00,2,1412.281381415518
2013-11-05 00:00:00,2013-11-05 01:00:00,3,1466.6622897462364
2013-11-05 00:00:00,2013-11-05 01:30:00,4,1504.6285860111684
2013-11-05 00:00:00,2013-11-05 02:00:00,5,1530.9894867286964
2013-11-05 00:00:00,2013-11-05 02:30:00,6,1549.3193976857676
2013-11-05 00:00:00,2013-11-05 03:00:00,7,1562.0632090494141
2013-11-05 00:00:00,2013-11-05 03:30:00,8,1570.926310596896
2013-11-05 00:00:00,2013-11-05 04:00:00,9,1577.0926489636272
2013-11-05 00:00:00,2013-11-05 04:30:00,10,1581.3851003789773
2013-11-05 00:00:00,2013-11-05 05:00:00,11,1584.3754305177968
2013-11-05 00:00:00,2013-11-05 05:30:00,12,1586.460950042487
2013-11-05 00:00:00,2013-11-05 06:00:00,13,1587.917739296861
2013-11-05 00:00:00,2013-11-05 06:30:00,14,1588.9376397128187
2013-11-05 00:00:00,2013-11-05 07:00:00,15,1589.6539570548694
2013-11-05 00:00:00,2013-11-05 07:30:00,16,1590.1593221514452
2013-11-05 00:00:00,2013-11-05 08:00:00,17,1590.5181018358426
2013-11-05 00:00:00,2013-11-05 08:30:00,18,1590.7750230024606
2013-11-05 00:00:00,2013-11-05 09:00:00,19,1590.9611652457738
2013-11-05 00:00:00,2013-11-05 09:30:00,20,1591.0981249946503
2013-11-05 00:00:00,2013-11-05 10:00:00,21,1591.2009090645809
2013-11-05 00:00:00,2013-11-05 10:30:00,22,1591.2799453143814
2013-11-05 00:00:00,2013-11-05 11:00:00,23,1591.3424798009892
2013-11-05 00:00:00,2013-11-05 11:30:00,24,1591.3935476272052
2013-11-05 00:00:00,2013-11-05 12:00:00,25,1591.4366475593847
2013-11-05 00:00:00,2013-11-05 12:30:00,26,1591.474210802309
2013-11-05 00:00:00,2013-11-05 13:00:00,27,1591.5079267390615
2013-11-05 00:00:00,2013-11-05 13:30:00,28,1591.5389692794756
2013-11-05 00:00:00,2013-11-05 14:00:00,29,1591.5681541439828
2013-11-05 00:00:00,2013-11-05 14:30:00,30,1591.5960481562038
2013-11-05 00:00:00,2013-11-05 15:00:00,31,1591.623045187623
2013-11-05 00:00:00,2013-11-05 15:30:00,32,1591.649418929633
2013-11-05 00:00:00,2013-11-05 16:00:00,33,1591.6753595635016
2013-11-05 00:00:00,2013-11-05 16:30:00,34,1591.7009992414112
2013-11-05 00:00:00,2013-11-05 17:00:00,35,1591.7264297925908
2013-11-05 00:00:00,2013-11-05 17:30:00,36,1591.7517150268632
2013-11-05 00:00:00,2013-11-05 18:00:00,37,1591.77689928407
2013-11-05 00:00:00,2013-11-05 18:30:00,38,1591.8020133748525
2013-11-05 00:00:00,2013-11-05 19:00:00,39,1591.8270787087508
2013-11-05 00:00:00,2013-11-05 19:30:00,40,1591.852110162716
2013-11-05 00:00:00,2013-11-05 20:00:00,41,1591.877118074367
2013-11-05 00:00:00,2013-11-05 20:30:00,42,1591.9021096270562
2013-11-05 00:00:00,2013-11-05 21:00:00,43,1591.9270898123139
2013-11-05 00:00:00,2013-11-05 21:30:00,44,1591.9520620986295
2013-11-05 00:00:00,2013-11-05 22:00:00,45,1591.9770288961683
2013-11-05 00:00:00,2013-11-05 22:30:00,46,1592.0019918796945
2013-11-05 00:00:00,2013-11-05 23:00:00,47,1592.026952212959
2013-11-05 00:00:00,2013-11-05 23:30:00,48,1592.0519107046234
2013-11-06 00:00:00,2013-11-06 00:00:00,1,1379.045787529172
2013-11-06 00:00:00,2013-11-06 00:30:00,2,1462.2150144920884
2013-11-06 00:00:00,2013-11-06 01:00:00,3,1518.951140745945
2013-11-06 00:00:00,2013-11-06 01:30:00,4,1558.5610366250307
2013-11-06 00:00:00,2013-11-06 02:00:00,5,1586.062860502105
2013-11-06 00:00:00,2013-11-06 02:30:00,6,1605.185766304494
2013-11-06 00:00:00,2013-11-06 03:00:00,7,1618.4805770890787
2013-11-06 00:00:00,2013-11-06 03:30:00,8,1627.726559757526
2013-11-06 00:00:00,2013-11-06 04:00:00,9,1634.1589516745696
2013-11-06 00:00:00,2013-11-06 04:30:00,10,1638.636277166438
2013-11-06 00:00:00,2013-11-06 05:00:00,11,1641.7550716277726
2013-11-06 00:00:00,2013-11-06 05:30:00,12,1643.9298577848836
2013-11-06 00:00:00,2013-11-06 06:00:00,13,1645.4486761772678
2013-11-06 00:00:00,2013-11-06 06:30:00,14,1646.511679081948
2013-11-06 00:00:00,2013-11-06 07:00:00,15,1647.257947259804
2013-11-06 00:00:00,2013-11-06 07:30:00,16,1647.7841244392264
2013-11-06 00:00:00,2013-11-06 08:00:00,17,1648.1573659167818
2013-11-06 00:00:00,2013-11-06 08:30:00,18,1648.424336219899
2013-11-06 00:00:00,2013-11-06 09:00:00,19,1648.6174613555322
2013-11-06 00:00:00,2013-11-06 09:30:00,20,1648.7592733407334
2013-11-06 00:00:00,2013-11-06 10:00:00,21,1648.8654291077019
2013-11-06 00:00:00,2013-11-06 10:30:00,22,1648.9468082650103
2013-11-06 00:00:00,2013-11-06 11:00:00,23,1649.010970779145
2013-11-06 00:00:00,2013-11-06 11:30:00,24,1649.0631698807613
2013-11-06 00:00:00,2013-11-06 12:00:00,25,1649.1070559077764
2013-11-06 00:00:00,2013-11-06 12:30:00,26,1649.1451653882398
2013-11-06 00:00:00,2013-11-06 13:00:00,27,1649.1792608917258
2013-11-06 00:00:00,2013-11-06 13:30:00,28,1649.2105671835207
2013-11-06 00:00:00,2013-11-06 14:00:00,29,1649.2399353222318
2013-11-06 00:00:00,2013-11-06 14:30:00,30,1649.2679566870895
2013-11-06 00:00:00,2013-11-06 15:00:00,31,1649.2950422126544
2013-11-06 00:00:00,2013-11-06 15:30:00,32,1649.3214774470216
2013-11-06 00:00:00,2013-11-06 16:00:00,33,1649.3474608103834
2013-11-06 00:00:00,2013-11-06 16:30:00,34,1649.3731301799435
2013-11-06 00:00:00,2013-11-06 17:00:00,35,1649.3985813631048
2013-11-06 00:00:00,2013-11-06 17:30:00,36,1649.4238809340225
2013-11-06 00:00:00,2013-11-06 18:00:00,37,1649.4490751534036
2013-11-06 00:00:00,2013-11-06 18:30:00,38,1649.4741961666507
2013-11-06 00:00:00,2013-11-06 19:00:00,39,1649.4992663107955
2013-11-06 00:00:00,2013-11-06 19:30:00,40,1649.5243011072798
2013-11-06 00:00:00,2013-11-06 20:00:00,41,1649.5493113415637
2013-11-06 00:00:00,2013-11-06 20:30:00,42,1649.574304508192
2013-11-06 00:00:00,2013-11-06 21:00:00,43,1649.5992858149355
2013-11-06 00:00:00,2013-11-06 21:30:00,44,1649.6242588805433
2013-11-06 00:00:00,2013-11-06 22:00:00,45,1649.6492262195927
2013-11-06 00:00:00,2013-11-06 22:30:00,46,1649.674189579401
2013-11-06 00:00:00,2013-11-06 23:00:00,47,1649.6991501741345
2013-11-06 00:00:00,2013-11-06 23:30:00,48,1649.724108847487
2013-11-07 00:00:00,2013-11-07 00:00:00,1,1417.3334748875893
2013-11-07 00:00:00,2013-11-07 00:30:00,2,1485.6365243968903
2013-11-07 00:00:00,2013-11-07 01:00:00,3,1532.1647294687127
2013-11-07 00:00:00,2013-11-07 01:30:00,4,1564.6609724116397
2013-11-07 00:00:00,2013-11-07 02:00:00,5,1587.2231113304067
2013-11-07 00:00:00,2013-11-07 02:30:00,6,1602.912983721276
2013-11-07 00:00:00,2013-11-07 03:00:00,7,1613.8223612438233
2013-11-07 00:00:00,2013-11-07 03:30:00,8,1621.4107503720652
2013-11-07 00:00:00,2013-11-07 04:00:00,9,1626.6913248729068
2013-11-07 00:00:00,2013-11-07 04:30:00,10,1630.3682809535949
2013-11-07 00:00:00,2013-11-07 05:00:00,11,1632.9309189066173
2013-11-07 00:00:00,2013-11-07 05:30:00,12,1634.719245875331
2013-11-07 00:00:00,2013-11-07 06:00:00,13,1635.9695234952815
2013-11-07 00:00:00,2013-11-07 06:30:00,14,1636.8459241679109
2013-11-07 00:00:00,2013-11-07 07:00:00,15,1637.4625271459151
2013-11-07 00:00:00,2013-11-07 07:30:00,16,1637.8986032377077
2013-11-07 00:00:00,2013-11-07 08:00:00,17,1638.209235734594
2013-11-07 00:00:00,2013-11-07 08:30:00,18,1638.4327006310207
2013-11-07 00:00:00,2013-11-07 09:00:00,19,1638.595594953262
2013-11-07 00:00:00,2013-11-07 09:30:00,20,1638.7164003062337
2013-11-07 00:00:00,2013-11-07 10:00:00,21,1638.8079590925681
2013-11-07 00:00:00,2013-11-07 10:30:00,22,1638.8791951749993
2013-11-07 00:00:00,2013-11-07 11:00:00,23,1638.9363095213964
2013-11-07 00:00:00,2013-11-07 11:30:00,24,1638.9836110284414
2013-11-07 00:00:00,2013-11-07 12:00:00,25,1639.0240938401134
2013-11-07 00:00:00,2013-11-07 12:30:00,26,1639.059838511791
2013-11-07 00:00:00,2013-11-07 13:00:00,27,1639.0922907691026
2013-11-07 00:00:00,2013-11-07 13:30:00,28,1639.1224552104418
2013-11-07 00:00:00,2013-11-07 14:00:00,29,1639.151029905977
2013-11-07 00:00:00,2013-11-07 14:30:00,30,1639.178499927119
2013-11-07 00:00:00,2013-11-07 15:00:00,31,1639.2052023377964
2013-11-07 00:00:00,2013-11-07 15:30:00,32,1639.2313713552599
2013-11-07 00:00:00,2013-11-07 16:00:00,33,1639.2571697311878
2013-11-07 00:00:00,2013-11-07 16:30:00,34,1639.2827105576307
2013-11-07 00:00:00,2013-11-07 17:00:00,35,1639.3080724194112
2013-11-07 00:00:00,2013-11-07 17:30:00,36,1639.333309923147
2013-11-07 00:00:00,2013-11-07 18:00:00,37,1639.3584610136038
2013-11-07 00:00:00,2013-11-07 18:30:00,38,1639.3835520576458
2013-11-07 00:00:00,2013-11-07 19:00:00,39,1639.4086013769434
2013-11-07 00:00:00,2013-11-07 19:30:00,40,1639.4336217027649
2013-11-07 00:00:00,2013-11-07 20:00:00,41,1639.458621881749
2013-11-07 00:00:00,2013-11-07 20:30:00,42,1639.4836080612022
2013-11-07 00:00:00,2013-11-07 21:00:00,43,1639.5085845127333
2013-11-07 00:00:00,2013-11-07 21:30:00,44,1639.5335542045761
2013-11-07 00:00:00,2013-11-07 22:00:00,45,1639.5585191992811
2013-11-07 00:00:00,2013-11-07 22:30:00,46,1639.5834809300634
2013-11-07 00:00:00,2013-11-07 23:00:00,47,1639.6084403928276
2013-11-07 00:00:00,2013-11-07 23:30:00,48,1639.6333982796032
2013-11-08 00:00:00,2013-11-08 00:00:00,1,1387.2876312687204
2013-11-08 00:00:00,2013-11-08 00:30:00,2,1473.7036649611498
2013-11-08 00:00:00,2013-11-08 01:00:00,3,1532.676116188931
2013-11-08 00:00:00,2013-11-08 01:30:00,4,1573.8432871246846
2013-11-08 00:00:00,2013-11-08 02:00:00,5,1602.4266692504323
2013-11-08 00:00:00,2013-11-08 02:30:00,6,1622.301215118445
2013-11-08 00:00:00,2013-11-08 03:00:00,7,1636.1183062410264
2013-11-08 00:00:00,2013-11-08 03:30:00,8,1645.727210968055
2013-11-08 00:00:00,2013-11-08 04:00:00,9,1652.411787868338
2013-11-08 00:00:00,2013-11-08 04:30:00,10,1657.0643504372931
2013-11-08 00:00:00,2013-11-08 05:00:00,11,1660.3049127260185
2013-11-08 00:00:00,2013-11-08 05:30:00,12,1662.564312287179
2013-11-08 00:00:00,2013-11-08 06:00:00,13,1664.1419264065369
2013-11-08 00:00:00,2013-11-08 06:30:00,14,1665.2457849838347
2013-11-08 00:00:00,2013-11-08 07:00:00,15,1666.02044274148
2013-11-08 00:00:00,2013-11-08 07:30:00,16,1666.5663471261914
2013-11-08 00:00:00,2013-11-08 08:00:00,17,1666.9532965427638
2013-11-08 00:00:00,2013-11-08 08:30:00,18,1667.229792148089
2013-11-08 00:00:00,2013-11-08 09:00:00,19,1667.4295361767624
2013-11-08 00:00:00,2013-11-08 09:30:00,20,1667.5759474643396
2013-11-08 00:00:00,2013-11-08 10:00:00,21,1667.6852991709036
2013-11-08 00:00:00,2013-11-08 10:30:00,22,1667.7688991062917
2013-11-08 00:00:00,2013-11-08 11:00:00,23,1667.834604783284
2013-11-08 00:00:00,2013-11-08 11:30:00,24,1667.8878761899753
2013-11-08 00:00:00,2013-11-08 12:00:00,25,1667.9325073348293
2013-11-08 00:00:00,2013-11-08 12:30:00,26,1667.971134578947
2013-11-08 00:00:00,2013-11-08 13:00:00,27,1668.0055898633798
2013-11-08 00:00:00,2013-11-08 13:30:00,28,1668.0371461579098
2013-11-08 00:00:00,2013-11-08 14:00:00,29,1668.0666880172364
2013-11-08 00:00:00,2013-11-08 14:30:00,30,1668.0948300961827
2013-11-08 00:00:00,2013-11-08 15:00:00,31,1668.121999502933
2013-11-08 00:00:00,2013-11-08 15:30:00,32,1668.1484930242273
2013-11-08 00:00:00,2013-11-08 16:00:00,33,1668.1745168897091
2013-11-08 00:00:00,2013-11-08 16:30:00,34,1668.2002144031744
2013-11-08 00:00:00,2013-11-08 17:00:00,35,1668.2256851428278
2013-11-08 00:00:00,2013-11-08 17:30:00,36,1668.2509983030602
2013-11-08 00:00:00,2013-11-08 18:00:00,37,1668.2762019653146
2013-11-08 00:00:00,2013-11-08 18:30:00,38,1668.301329540177
2013-11-08 00:00:00,2013-11-08 19:00:00,39,1668.3264042438232
2013-11-08 00:00:00,2013-11-08 19:30:00,40,1668.3514422085905
2013-11-08 00:00:00,2013-11-08 20:00:00,41,1668.3764546444345
2013-11-08 00:00:00,2013-11-08 20:30:00,42,1668.4014493408715
2013-11-08 00:00:00,2013-11-08 21:00:00,43,1668.4264317106406
2013-11-08 00:00:00,2013-11-08 21:30:00,44,1668.4514055149182
2013-11-08 00:00:00,2013-11-08 22:00:00,45,1668.4763733672507
2013-11-08 00:00:00,2013-11-08 22:30:00,46,1668.5013370837264
2013-11-08 00:00:00,2013-11-08 23:00:00,47,1668.526297926299
2013-11-08 00:00:00,2013-11-08 23:30:00,48,1668.551256771869
2013-11-09 00:00:00,2013-11-09 00:00:00,1,1380.1051670426946
2013-11-09 00:00:00,2013-11-09 00:30:00,2,1472.7558287401175
2013-11-09 00:00:00,2013-11-09 01:00:00,3,1535.9609967187428
2013-11-09 00:00:00,2013-11-09 01:30:00,4,1580.086017065047
2013-11-09 00:00:00,2013-11-09 02:00:00,5,1610.7219532016204
2013-11-09 00:00:00,2013-11-09 02:30:00,6,1632.023232067519
2013-11-09 00:00:00,2013-11-09 03:00:00,7,1646.8316463982412
2013-11-09 00:00:00,2013-11-09 03:30:00,8,1657.1294096842412
2013-11-09 00:00:00,2013-11-09 04:00:00,9,1664.2926549095032
2013-11-09 00:00:00,2013-11-09 04:30:00,10,1669.2778324265123
2013-11-09 00:00:00,2013-11-09 05:00:00,11,1672.7495204201587
2013-11-09 00:00:00,2013-11-09 05:30:00,12,1675.169523433345
2013-11-09 00:00:00,2013-11-09 06:00:00,13,1676.8587368522842
2013-11-09 00:00:00,2013-11-09 06:30:00,14,1678.0401429775604
2013-11-09 00:00:00,2013-11-09 07:00:00,15,1678.868686576719
2013-11-09 00:00:00,2013-11-09 07:30:00,16,1679.4520348780266
2013-11-09 00:00:00,2013-11-09 08:00:00,17,1679.865003130908
2013-11-09 00:00:00,2013-11-09 08:30:00,18,1680.1595785714762
2013-11-09 00:00:00,2013-11-09 09:00:00,19,1680.3718858231366
2013-11-09 00:00:00,2013-11-09 09:30:00,20,1680.5270269785306
2013-11-09 00:00:00,2013-11-09 10:00:00,21,1680.6424448507732
2013-11-09 00:00:00,2013-11-09 10:30:00,22,1680.7302600121893
2013-11-09 00:00:00,2013-11-09 11:00:00,23,1680.7988947437786
2013-11-09 00:00:00,2013-11-09 11:30:00,24,1680.8542014768734
2013-11-09 00:00:00,2013-11-09 12:00:00,25,1680.9002469188777
2013-11-09 00:00:00,2013-11-09 12:30:00,26,1680.9398569225298
2013-11-09 00:00:00,2013-11-09 13:00:00,27,1680.9749951018566
2013-11-09 00:00:00,2013-11-09 13:30:00,28,1681.0070259228808
2013-11-09 00:00:00,2013-11-09 14:00:00,29,1681.0368975187387
2013-11-09 00:00:00,2013-11-09 14:30:00,30,1681.065268723311
2013-11-09 00:00:00,2013-11-09 15:00:00,31,1681.0925973436986
2013-11-09 00:00:00,2013-11-09 15:30:00,32,1681.1192014985468
2013-11-09 00:00:00,2013-11-09 16:00:00,33,1681.1453022405042
2013-11-09 00:00:00,2013-11-09 16:30:00,34,1681.1710531734996
2013-11-09 00:00:00,2013-11-09 17:00:00,35,1681.1965610330415
2013-11-09 00:00:00,2013-11-09 17:30:00,36,1681.2218999869513
2013-11-09 00:00:00,2013-11-09 18:00:00,37,1681.2471215725836
2013-11-09 00:00:00,2013-11-09 18:30:00,38,1681.2722616019507
2013-11-09 00:00:00,2013-11-09 19:00:00,39,1681.2973449599192
2013-11-09 00:00:00,2013-11-09 19:30:00,40,1681.3223889383576
2013-11-09 00:00:00,2013-11-09 20:00:00,41,1681.3474055529505
2013-11-09 00:00:00,2013-11-09 20:30:00,42,1681.3724031530949
2013-11-09 00:00:00,2013-11-09 21:00:00,43,1681.3973875405773
2013-11-09 00:00:00,2013-11-09 21:30:00,44,1681.4223627469132
2013-11-09 00:00:00,2013-11-09 22:00:00,45,1681.4473315735008
2013-11-09 00:00:00,2013-11-09 22:30:00,46,1681.4722959669618
2013-11-09 00:00:00,2013-11-09 23:00:00,47,1681.4972572799547
2013-11-09 00:00:00,2013-11-09 23:30:00,48,1681.5222164524077
2013-11-10 00:00:00,2013-11-10 00:00:00,1,1367.8291693610065
2013-11-10 00:00:00,2013-11-10 00:30:00,2,1459.7289587921985
2013-11-10 00:00:00,2013-11-10 01:00:00,3,1522.4843797997985
2013-11-10 00:00:00,2013-11-10 01:30:00,4,1566.2848464412743
2013-11-10 00:00:00,2013-11-10 02:00:00,5,1596.6972699053163
2013-11-10 00:00:00,2013-11-10 02:30:00,6,1617.8428992479064
2013-11-10 00:00:00,2013-11-10 03:00:00,7,1632.543212824337
2013-11-10 00:00:00,2013-11-10 03:30:00,8,1642.765850223426
2013-11-10 00:00:00,2013-11-10 04:00:00,9,1649.8768939279287
2013-11-10 00:00:00,2013-11-10 04:30:00,10,1654.8257976582047
2013-11-10 00:00:00,2013-11-10 05:00:00,11,1658.2722799532025
