Origin,Timestamp,Horizon,LSTM
2014-02-15 00:00:00,2014-02-15 15:00:00,31,1398.3125317926388
2014-02-15 00:00:00,2014-02-15 15:30:00,32,1375.912349872319
2014-02-15 00:00:00,2014-02-15 16:00:00,33,1356.0695355585094
2014-02-15 00:00:00,2014-02-15 16:30:00,34,1338.949506931113
2014-02-15 00:00:00,2014-02-15 17:00:00,35,1374.0880238731359
2014-02-15 00:00:00,2014-02-15 17:30:00,36,1401.4091201824372
2014-02-15 00:00:00,2014-02-15 18:00:00,37,1332.6133914628147
2014-02-15 00:00:00,2014-02-15 18:30:00,38,1380.3291433464105
2014-02-15 00:00:00,2014-02-15 19:00:00,39,1352.8075602175393
2014-02-15 00:00:00,2014-02-15 19:30:00,40,1370.713500379462
2014-02-15 00:00:00,2014-02-15 20:00:00,41,1295.0994310041342
2014-02-15 00:00:00,2014-02-15 20:30:00,42,1324.5862799116235
2014-02-15 00:00:00,2014-02-15 21:00:00,43,1344.4875840004331
2014-02-15 00:00:00,2014-02-15 21:30:00,44,1301.9550861151454
2014-02-15 00:00:00,2014-02-15 22:00:00,45,1206.306245990646
2014-02-15 00:00:00,2014-02-15 22:30:00,46,1181.2410177341324
2014-02-15 00:00:00,2014-02-15 23:00:00,47,1178.4308403571372
2014-02-15 00:00:00,2014-02-15 23:30:00,48,1333.1174856959346
2014-02-16 00:00:00,2014-02-16 00:00:00,1,1192.0354924271774
2014-02-16 00:00:00,2014-02-16 00:30:00,2,1220.582576044039
2014-02-16 00:00:00,2014-02-16 01:00:00,3,1085.7681305417136
2014-02-16 00:00:00,2014-02-16 01:30:00,4,1017.5219795790902
2014-02-16 00:00:00,2014-02-16 02:00:00,5,966.881083018651
2014-02-16 00:00:00,2014-02-16 02:30:00,6,899.6683170070446
2014-02-16 00:00:00,2014-02-16 03:00:00,7,877.2661606357469
2014-02-16 00:00:00,2014-02-16 03:30:00,8,854.6563845183734
2014-02-16 00:00:00,2014-02-16 04:00:00,9,852.1453809341515
2014-02-16 00:00:00,2014-02-16 04:30:00,10,812.9054268042985
2014-02-16 00:00:00,2014-02-16 05:00:00,11,849.0454573231066
2014-02-16 00:00:00,2014-02-16 05:30:00,12,909.855843690689
2014-02-16 00:00:00,2014-02-16 06:00:00,13,939.9597819036491
2014-02-16 00:00:00,2014-02-16 06:30:00,14,1001.0028688810808
2014-02-16 00:00:00,2014-02-16 07:00:00,15,1091.20452338567
2014-02-16 00:00:00,2014-02-16 07:30:00,16,1059.641963959725
2014-02-16 00:00:00,2014-02-16 08:00:00,17,1085.095856665498
2014-02-16 00:00:00,2014-02-16 08:30:00,18,1172.5125658535624
2014-02-16 00:00:00,2014-02-16 09:00:00,19,1164.0808152550815
2014-02-16 00:00:00,2014-02-16 09:30:00,20,1203.868172577681
2014-02-16 00:00:00,2014-02-16 10:00:00,21,1223.4228148818693
2014-02-16 00:00:00,2014-02-16 10:30:00,22,1190.4423239421467
2014-02-16 00:00:00,2014-02-16 11:00:00,23,1200.2256573864079
2014-02-16 00:00:00,2014-02-16 11:30:00,24,1260.4348501129803
2014-02-16 00:00:00,2014-02-16 12:00:00,25,1253.3631315874375
2014-02-16 00:00:00,2014-02-16 12:30:00,26,1272.9919225303781
2014-02-16 00:00:00,2014-02-16 13:00:00,27,1256.8363420543146
2014-02-16 00:00:00,2014-02-16 13:30:00,28,1272.480526386209
2014-02-16 00:00:00,2014-02-16 14:00:00,29,1272.6673387986682
2014-02-16 00:00:00,2014-02-16 14:30:00,30,1291.8555314505797
2014-02-16 00:00:00,2014-02-16 15:00:00,31,1280.6161960537527
2014-02-16 00:00:00,2014-02-16 15:30:00,32,1252.1288907190326
2014-02-16 00:00:00,2014-02-16 16:00:00,33,1293.1381241331358
2014-02-16 00:00:00,2014-02-16 16:30:00,34,1272.2061266168548
2014-02-16 00:00:00,2014-02-16 17:00:00,35,1289.3274893327498
2014-02-16 00:00:00,2014-02-16 17:30:00,36,1254.8158472353352
2014-02-16 00:00:00,2014-02-16 18:00:00,37,1293.0582144555501
2014-02-16 00:00:00,2014-02-16 18:30:00,38,1249.8227097420008
2014-02-16 00:00:00,2014-02-16 19:00:00,39,1297.3516747831673
2014-02-16 00:00:00,2014-02-16 19:30:00,40,1254.049982603981
2014-02-16 00:00:00,2014-02-16 20:00:00,41,1265.6030200173311
2014-02-16 00:00:00,2014-02-16 20:30:00,42,1230.745697802082
2014-02-16 00:00:00,2014-02-16 21:00:00,43,1177.3044338620743
2014-02-16 00:00:00,2014-02-16 21:30:00,44,1142.3752309585207
2014-02-16 00:00:00,2014-02-16 22:00:00,45,1115.6983882200025
2014-02-16 00:00:00,2014-02-16 22:30:00,46,1123.3971639155814
2014-02-16 00:00:00,2014-02-16 23:00:00,47,1132.986111771673
2014-02-16 00:00:00,2014-02-16 23:30:00,48,1230.8524515637403
2014-02-17 00:00:00,2014-02-17 00:00:00,1,1166.233705016662
2014-02-17 00:00:00,2014-02-17 00:30:00,2,1196.1502838408787
2014-02-17 00:00:00,2014-02-17 01:00:00,3,1073.887360947797
2014-02-17 00:00:00,2014-02-17 01:30:00,4,1002.5391696203776
2014-02-17 00:00:00,2014-02-17 02:00:00,5,969.634463801299
2014-02-17 00:00:00,2014-02-17 02:30:00,6,868.4321823549376
2014-02-17 00:00:00,2014-02-17 03:00:00,7,856.4896355696123
2014-02-17 00:00:00,2014-02-17 03:30:00,8,834.8537796319117
2014-02-17 00:00:00,2014-02-17 04:00:00,9,829.5829560645551
2014-02-17 00:00:00,2014-02-17 04:30:00,10,776.848999164736
2014-02-17 00:00:00,2014-02-17 05:00:00,11,816.8045583652392
2014-02-17 00:00:00,2014-02-17 05:30:00,12,889.6773460288609
2014-02-17 00:00:00,2014-02-17 06:00:00,13,900.9223246200372
2014-02-17 00:00:00,2014-02-17 06:30:00,14,973.0676605071413
2014-02-17 00:00:00,2014-02-17 07:00:00,15,1087.7880116799836
2014-02-17 00:00:00,2014-02-17 07:30:00,16,998.0756652609882
2014-02-17 00:00:00,2014-02-17 08:00:00,17,1019.5113545603588
2014-02-17 00:00:00,2014-02-17 08:30:00,18,1149.8326433629325
2014-02-17 00:00:00,2014-02-17 09:00:00,19,1118.2169694268964
2014-02-17 00:00:00,2014-02-17 09:30:00,20,1179.855397843791
2014-02-17 00:00:00,2014-02-17 10:00:00,21,1209.4591684907787
2014-02-17 00:00:00,2014-02-17 10:30:00,22,1145.0539739366334
2014-02-17 00:00:00,2014-02-17 11:00:00,23,1156.6396253668127
2014-02-17 00:00:00,2014-02-17 11:30:00,24,1236.3246780247691
2014-02-17 00:00:00,2014-02-17 12:00:00,25,1245.935433780851
2014-02-17 00:00:00,2014-02-17 12:30:00,26,1244.8742286376764
2014-02-17 00:00:00,2014-02-17 13:00:00,27,1226.4463307976375
2014-02-17 00:00:00,2014-02-17 13:30:00,28,1246.4633637284796
2014-02-17 00:00:00,2014-02-17 14:00:00,29,1242.2416984851552
2014-02-17 00:00:00,2014-02-17 14:30:00,30,1278.1296018420933
2014-02-17 00:00:00,2014-02-17 15:00:00,31,1271.8682108940823
2014-02-17 00:00:00,2014-02-17 15:30:00,32,1228.6642796083333
2014-02-17 00:00:00,2014-02-17 16:00:00,33,1288.52013677257
2014-02-17 00:00:00,2014-02-17 16:30:00,34,1262.0153358633506
2014-02-17 00:00:00,2014-02-17 17:00:00,35,1280.864214223047
2014-02-17 00:00:00,2014-02-17 17:30:00,36,1211.7125773737673
2014-02-17 00:00:00,2014-02-17 18:00:00,37,1276.850475566153
2014-02-17 00:00:00,2014-02-17 18:30:00,38,1212.6048958069423
2014-02-17 00:00:00,2014-02-17 19:00:00,39,1287.4897157215005
2014-02-17 00:00:00,2014-02-17 19:30:00,40,1231.4271679950145
2014-02-17 00:00:00,2014-02-17 20:00:00,41,1249.933359042075
2014-02-17 00:00:00,2014-02-17 20:30:00,42,1211.4144085943296
2014-02-17 00:00:00,2014-02-17 21:00:00,43,1145.255385724229
2014-02-17 00:00:00,2014-02-17 21:30:00,44,1130.9139699399511
2014-02-17 00:00:00,2014-02-17 22:00:00,45,1083.9251851140516
2014-02-17 00:00:00,2014-02-17 22:30:00,46,1102.573536631523
2014-02-17 00:00:00,2014-02-17 23:00:00,47,1129.435195096714
2014-02-17 00:00:00,2014-02-17 23:30:00,48,1216.1309361783638
2014-02-18 00:00:00,2014-02-18 00:00:00,1,1238.5944961962905
2014-02-18 00:00:00,2014-02-18 00:30:00,2,1229.7351969157776
2014-02-18 00:00:00,2014-02-18 01:00:00,3,1143.2706177952423
2014-02-18 00:00:00,2014-02-18 01:30:00,4,1043.132547638139
2014-02-18 00:00:00,2014-02-18 02:00:00,5,992.29116425813
2014-02-18 00:00:00,2014-02-18 02:30:00,6,933.1355456885203
2014-02-18 00:00:00,2014-02-18 03:00:00,7,888.9767894764751
2014-02-18 00:00:00,2014-02-18 03:30:00,8,855.247545813874
2014-02-18 00:00:00,2014-02-18 04:00:00,9,857.9763793681477
2014-02-18 00:00:00,2014-02-18 04:30:00,10,850.837298267349
2014-02-18 00:00:00,2014-02-18 05:00:00,11,867.1444845603937
2014-02-18 00:00:00,2014-02-18 05:30:00,12,929.9303536010125
2014-02-18 00:00:00,2014-02-18 06:00:00,13,959.6381920448143
2014-02-18 00:00:00,2014-02-18 06:30:00,14,1032.1426289800488
2014-02-18 00:00:00,2014-02-18 07:00:00,15,1104.1936181285319
2014-02-18 00:00:00,2014-02-18 07:30:00,16,1147.6553219939808
2014-02-18 00:00:00,2014-02-18 08:00:00,17,1170.4960288304621
2014-02-18 00:00:00,2014-02-18 08:30:00,18,1235.4348232083548
2014-02-18 00:00:00,2014-02-18 09:00:00,19,1247.959921971403
2014-02-18 00:00:00,2014-02-18 09:30:00,20,1270.1181402607313
2014-02-18 00:00:00,2014-02-18 10:00:00,21,1283.248672842734
2014-02-18 00:00:00,2014-02-18 10:30:00,22,1263.5162298938944
2014-02-18 00:00:00,2014-02-18 11:00:00,23,1276.7516885363123
2014-02-18 00:00:00,2014-02-18 11:30:00,24,1311.804215692417
2014-02-18 00:00:00,2014-02-18 12:00:00,25,1293.7930392945036
2014-02-18 00:00:00,2014-02-18 12:30:00,26,1319.952594776391
2014-02-18 00:00:00,2014-02-18 13:00:00,27,1344.5295988942157
2014-02-18 00:00:00,2014-02-18 13:30:00,28,1319.840907666639
2014-02-18 00:00:00,2014-02-18 14:00:00,29,1314.5682002551482
2014-02-18 00:00:00,2014-02-18 14:30:00,30,1318.0076960821848
2014-02-18 00:00:00,2014-02-18 15:00:00,31,1312.9137559736366
2014-02-18 00:00:00,2014-02-18 15:30:00,32,1319.924324329365
2014-02-18 00:00:00,2014-02-18 16:00:00,33,1318.021098668764
2014-02-18 00:00:00,2014-02-18 16:30:00,34,1324.257504918547
2014-02-18 00:00:00,2014-02-18 17:00:00,35,1320.5628302022
2014-02-18 00:00:00,2014-02-18 17:30:00,36,1346.0379504794666
2014-02-18 00:00:00,2014-02-18 18:00:00,37,1382.2295968822857
2014-02-18 00:00:00,2014-02-18 18:30:00,38,1387.5906137260713
2014-02-18 00:00:00,2014-02-18 19:00:00,39,1383.684687207711
2014-02-18 00:00:00,2014-02-18 19:30:00,40,1342.423731305249
2014-02-18 00:00:00,2014-02-18 20:00:00,41,1375.1974741033816
2014-02-18 00:00:00,2014-02-18 20:30:00,42,1312.241390934707
2014-02-18 00:00:00,2014-02-18 21:00:00,43,1261.6381401282176
2014-02-18 00:00:00,2014-02-18 21:30:00,44,1225.3985643726055
2014-02-18 00:00:00,2014-02-18 22:00:00,45,1195.6315635508522
2014-02-18 00:00:00,2014-02-18 22:30:00,46,1193.2073735521958
2014-02-18 00:00:00,2014-02-18 23:00:00,47,1147.1979075174268
2014-02-18 00:00:00,2014-02-18 23:30:00,48,1285.7852264451851
2014-02-19 00:00:00,2014-02-19 00:00:00,1,1227.9070242947569
2014-02-19 00:00:00,2014-02-19 00:30:00,2,1229.2671008373115
2014-02-19 00:00:00,2014-02-19 01:00:00,3,1130.1776598158026
2014-02-19 00:00:00,2014-02-19 01:30:00,4,1041.3502231918533
2014-02-19 00:00:00,2014-02-19 02:00:00,5,984.2775258890342
2014-02-19 00:00:00,2014-02-19 02:30:00,6,927.8544407458012
2014-02-19 00:00:00,2014-02-19 03:00:00,7,898.0431837615877
2014-02-19 00:00:00,2014-02-19 03:30:00,8,870.7328268647
2014-02-19 00:00:00,2014-02-19 04:00:00,9,863.7011843576553
2014-02-19 00:00:00,2014-02-19 04:30:00,10,845.4136770972857
2014-02-19 00:00:00,2014-02-19 05:00:00,11,874.6542999610306
2014-02-19 00:00:00,2014-02-19 05:30:00,12,932.9378159851808
2014-02-19 00:00:00,2014-02-19 06:00:00,13,966.5929910543396
2014-02-19 00:00:00,2014-02-19 06:30:00,14,1030.3653562822112
2014-02-19 00:00:00,2014-02-19 07:00:00,15,1103.067594072172
2014-02-19 00:00:00,2014-02-19 07:30:00,16,1127.5374275256827
2014-02-19 00:00:00,2014-02-19 08:00:00,17,1154.2187350137096
2014-02-19 00:00:00,2014-02-19 08:30:00,18,1215.4572303804932
2014-02-19 00:00:00,2014-02-19 09:00:00,19,1219.2512980252072
2014-02-19 00:00:00,2014-02-19 09:30:00,20,1252.299360547384
2014-02-19 00:00:00,2014-02-19 10:00:00,21,1267.6005329384411
2014-02-19 00:00:00,2014-02-19 10:30:00,22,1244.630530691637
2014-02-19 00:00:00,2014-02-19 11:00:00,23,1260.0375674520199
2014-02-19 00:00:00,2014-02-19 11:30:00,24,1301.1376545163587
2014-02-19 00:00:00,2014-02-19 12:00:00,25,1280.8594448566644
2014-02-19 00:00:00,2014-02-19 12:30:00,26,1304.0442620335136
2014-02-19 00:00:00,2014-02-19 13:00:00,27,1319.8396841963117
2014-02-19 00:00:00,2014-02-19 13:30:00,28,1307.2708576254358
2014-02-19 00:00:00,2014-02-19 14:00:00,29,1300.0900770871972
2014-02-19 00:00:00,2014-02-19 14:30:00,30,1311.8724621013037
2014-02-19 00:00:00,2014-02-19 15:00:00,31,1300.3966550711377
2014-02-19 00:00:00,2014-02-19 15:30:00,32,1298.553868622355
2014-02-19 00:00:00,2014-02-19 16:00:00,33,1309.8667834468415
2014-02-19 00:00:00,2014-02-19 16:30:00,34,1303.4361567023404
2014-02-19 00:00:00,2014-02-19 17:00:00,35,1309.637577037118
2014-02-19 00:00:00,2014-02-19 17:30:00,36,1319.8524436410603
2014-02-19 00:00:00,2014-02-19 18:00:00,37,1351.819623214708
2014-02-19 00:00:00,2014-02-19 18:30:00,38,1342.5759285681313
2014-02-19 00:00:00,2014-02-19 19:00:00,39,1352.401543723875
2014-02-19 00:00:00,2014-02-19 19:30:00,40,1310.523645265677
2014-02-19 00:00:00,2014-02-19 20:00:00,41,1339.4347327059013
2014-02-19 00:00:00,2014-02-19 20:30:00,42,1287.5828773448388
2014-02-19 00:00:00,2014-02-19 21:00:00,43,1238.4645470826033
2014-02-19 00:00:00,2014-02-19 21:30:00,44,1202.9088384322595
2014-02-19 00:00:00,2014-02-19 22:00:00,45,1169.1546562086578
2014-02-19 00:00:00,2014-02-19 22:30:00,46,1175.9479326766957
2014-02-19 00:00:00,2014-02-19 23:00:00,47,1146.6159425386434
2014-02-19 00:00:00,2014-02-19 23:30:00,48,1269.0666828575197
2014-02-20 00:00:00,2014-02-20 00:00:00,1,1197.8094719187434
2014-02-20 00:00:00,2014-02-20 00:30:00,2,1224.386169080633
2014-02-20 00:00:00,2014-02-20 01:00:00,3,1096.4755070436465
2014-02-20 00:00:00,2014-02-20 01:30:00,4,1027.9925642664443
2014-02-20 00:00:00,2014-02-20 02:00:00,5,974.5662510115442
2014-02-20 00:00:00,2014-02-20 02:30:00,6,912.9514270671516
2014-02-20 00:00:00,2014-02-20 03:00:00,7,888.0326817277845
2014-02-20 00:00:00,2014-02-20 03:30:00,8,867.1834399445529
2014-02-20 00:00:00,2014-02-20 04:00:00,9,857.5817026267214
2014-02-20 00:00:00,2014-02-20 04:30:00,10,822.565437107749
2014-02-20 00:00:00,2014-02-20 05:00:00,11,858.5221816546957
2014-02-20 00:00:00,2014-02-20 05:30:00,12,919.6231502851202
2014-02-20 00:00:00,2014-02-20 06:00:00,13,950.5143430150288
2014-02-20 00:00:00,2014-02-20 06:30:00,14,1005.8912893211982
2014-02-20 00:00:00,2014-02-20 07:00:00,15,1091.9139738613799
2014-02-20 00:00:00,2014-02-20 07:30:00,16,1071.660215820384
2014-02-20 00:00:00,2014-02-20 08:00:00,17,1096.588531021248
2014-02-20 00:00:00,2014-02-20 08:30:00,18,1182.14030010927
2014-02-20 00:00:00,2014-02-20 09:00:00,19,1170.0328244098243
2014-02-20 00:00:00,2014-02-20 09:30:00,20,1211.58918308157
2014-02-20 00:00:00,2014-02-20 10:00:00,21,1234.1603239960239
2014-02-20 00:00:00,2014-02-20 10:30:00,22,1197.81569766507
2014-02-20 00:00:00,2014-02-20 11:00:00,23,1206.8486507984842
2014-02-20 00:00:00,2014-02-20 11:30:00,24,1266.8263613827025
2014-02-20 00:00:00,2014-02-20 12:00:00,25,1255.1254536001675
2014-02-20 00:00:00,2014-02-20 12:30:00,26,1278.1870610337282
2014-02-20 00:00:00,2014-02-20 13:00:00,27,1265.8789762232668
2014-02-20 00:00:00,2014-02-20 13:30:00,28,1276.907312183155
2014-02-20 00:00:00,2014-02-20 14:00:00,29,1271.124927934048
2014-02-20 00:00:00,2014-02-20 14:30:00,30,1290.578699806857
2014-02-20 00:00:00,2014-02-20 15:00:00,31,1283.3125979166255
2014-02-20 00:00:00,2014-02-20 15:30:00,32,1258.9759620822956
2014-02-20 00:00:00,2014-02-20 16:00:00,33,1293.4028917835299
2014-02-20 00:00:00,2014-02-20 16:30:00,34,1275.311059730212
2014-02-20 00:00:00,2014-02-20 17:00:00,35,1288.547674582662
2014-02-20 00:00:00,2014-02-20 17:30:00,36,1264.4703344124014
2014-02-20 00:00:00,2014-02-20 18:00:00,37,1304.0780556069235
2014-02-20 00:00:00,2014-02-20 18:30:00,38,1265.0766064836293
2014-02-20 00:00:00,2014-02-20 19:00:00,39,1308.3056308622968
2014-02-20 00:00:00,2014-02-20 19:30:00,40,1263.7064486789868
2014-02-20 00:00:00,2014-02-20 20:00:00,41,1281.2326583376291
2014-02-20 00:00:00,2014-02-20 20:30:00,42,1241.106558157388
2014-02-20 00:00:00,2014-02-20 21:00:00,43,1184.3405322247042
2014-02-20 00:00:00,2014-02-20 21:30:00,44,1152.2059690140986
2014-02-20 00:00:00,2014-02-20 22:00:00,45,1125.607641830685
2014-02-20 00:00:00,2014-02-20 22:30:00,46,1139.3126974011298
2014-02-20 00:00:00,2014-02-20 23:00:00,47,1139.6204093602942
2014-02-20 00:00:00,2014-02-20 23:30:00,48,1235.483490756784
2014-02-21 00:00:00,2014-02-21 00:00:00,1,1193.42301561711
2014-02-21 00:00:00,2014-02-21 00:30:00,2,1221.7866976411071
2014-02-21 00:00:00,2014-02-21 01:00:00,3,1095.577932301787
2014-02-21 00:00:00,2014-02-21 01:30:00,4,1027.34151129128
2014-02-21 00:00:00,2014-02-21 02:00:00,5,982.025086443688
2014-02-21 00:00:00,2014-02-21 02:30:00,6,910.1754912949539
2014-02-21 00:00:00,2014-02-21 03:00:00,7,882.1582453722738
2014-02-21 00:00:00,2014-02-21 03:30:00,8,863.8507445722719
2014-02-21 00:00:00,2014-02-21 04:00:00,9,849.781162660469
2014-02-21 00:00:00,2014-02-21 04:30:00,10,817.3521750121454
2014-02-21 00:00:00,2014-02-21 05:00:00,11,850.4407004384846
2014-02-21 00:00:00,2014-02-21 05:30:00,12,915.2775793490073
2014-02-21 00:00:00,2014-02-21 06:00:00,13,941.5740645626507
2014-02-21 00:00:00,2014-02-21 06:30:00,14,998.8636312918026
2014-02-21 00:00:00,2014-02-21 07:00:00,15,1085.1405930998178
2014-02-21 00:00:00,2014-02-21 07:30:00,16,1063.8695836847148
2014-02-21 00:00:00,2014-02-21 08:00:00,17,1078.199917640531
2014-02-21 00:00:00,2014-02-21 08:30:00,18,1183.2616637498081
2014-02-21 00:00:00,2014-02-21 09:00:00,19,1162.5334504751697
2014-02-21 00:00:00,2014-02-21 09:30:00,20,1204.8101013151572
2014-02-21 00:00:00,2014-02-21 10:00:00,21,1232.5052093350416
2014-02-21 00:00:00,2014-02-21 10:30:00,22,1183.3606975860212
2014-02-21 00:00:00,2014-02-21 11:00:00,23,1191.575107380233
2014-02-21 00:00:00,2014-02-21 11:30:00,24,1261.7164199943538
2014-02-21 00:00:00,2014-02-21 12:00:00,25,1252.6036350051834
2014-02-21 00:00:00,2014-02-21 12:30:00,26,1273.2015434092018
2014-02-21 00:00:00,2014-02-21 13:00:00,27,1260.6231077879797
2014-02-21 00:00:00,2014-02-21 13:30:00,28,1269.7552859769582
2014-02-21 00:00:00,2014-02-21 14:00:00,29,1264.4268520212702
2014-02-21 00:00:00,2014-02-21 14:30:00,30,1284.2688703289425
2014-02-21 00:00:00,2014-02-21 15:00:00,31,1280.432847824428
2014-02-21 00:00:00,2014-02-21 15:30:00,32,1251.1998670642995
2014-02-21 00:00:00,2014-02-21 16:00:00,33,1292.1006768826403
2014-02-21 00:00:00,2014-02-21 16:30:00,34,1276.367195337092
2014-02-21 00:00:00,2014-02-21 17:00:00,35,1287.0194361848585
2014-02-21 00:00:00,2014-02-21 17:30:00,36,1254.5382323126994
2014-02-21 00:00:00,2014-02-21 18:00:00,37,1307.1650941465527
2014-02-21 00:00:00,2014-02-21 18:30:00,38,1261.859870083647
2014-02-21 00:00:00,2014-02-21 19:00:00,39,1313.9663240055231
2014-02-21 00:00:00,2014-02-21 19:30:00,40,1260.4370913816579
2014-02-21 00:00:00,2014-02-21 20:00:00,41,1284.823255251498
2014-02-21 00:00:00,2014-02-21 20:30:00,42,1243.1320246795055
2014-02-21 00:00:00,2014-02-21 21:00:00,43,1174.587580422518
2014-02-21 00:00:00,2014-02-21 21:30:00,44,1149.0599748802356
2014-02-21 00:00:00,2014-02-21 22:00:00,45,1124.8714562214632
2014-02-21 00:00:00,2014-02-21 22:30:00,46,1140.4230325767462
2014-02-21 00:00:00,2014-02-21 23:00:00,47,1143.3882666129723
2014-02-21 00:00:00,2014-02-21 23:30:00,48,1232.4153362398524
2014-02-22 00:00:00,2014-02-22 00:00:00,1,1179.5685954983617
2014-02-22 00:00:00,2014-02-22 00:30:00,2,1215.965669295157
2014-02-22 00:00:00,2014-02-22 01:00:00,3,1077.6868449918154
2014-02-22 00:00:00,2014-02-22 01:30:00,4,1014.0538653302777
2014-02-22 00:00:00,2014-02-22 02:00:00,5,972.7397949177249
2014-02-22 00:00:00,2014-02-22 02:30:00,6,891.8652511665682
2014-02-22 00:00:00,2014-02-22 03:00:00,7,872.3878081168324
2014-02-22 00:00:00,2014-02-22 03:30:00,8,854.0201843951602
2014-02-22 00:00:00,2014-02-22 04:00:00,9,853.7003233367354
2014-02-22 00:00:00,2014-02-22 04:30:00,10,808.2905122942412
2014-02-22 00:00:00,2014-02-22 05:00:00,11,840.8368285790552
2014-02-22 00:00:00,2014-02-22 05:30:00,12,905.6567734595692
2014-02-22 00:00:00,2014-02-22 06:00:00,13,932.1098984507951
2014-02-22 00:00:00,2014-02-22 06:30:00,14,998.0833851864336
2014-02-22 00:00:00,2014-02-22 07:00:00,15,1091.1647319727183
2014-02-22 00:00:00,2014-02-22 07:30:00,16,1041.4426132673432
2014-02-22 00:00:00,2014-02-22 08:00:00,17,1058.2043679814783
2014-02-22 00:00:00,2014-02-22 08:30:00,18,1164.9966670093718
2014-02-22 00:00:00,2014-02-22 09:00:00,19,1153.8369900367961
2014-02-22 00:00:00,2014-02-22 09:30:00,20,1193.7004704491258
2014-02-22 00:00:00,2014-02-22 10:00:00,21,1214.9030322303272
2014-02-22 00:00:00,2014-02-22 10:30:00,22,1171.1076105739146
2014-02-22 00:00:00,2014-02-22 11:00:00,23,1181.8153784084739
2014-02-22 00:00:00,2014-02-22 11:30:00,24,1247.1085645020967
2014-02-22 00:00:00,2014-02-22 12:00:00,25,1250.195498538127
2014-02-22 00:00:00,2014-02-22 12:30:00,26,1261.0386052039075
2014-02-22 00:00:00,2014-02-22 13:00:00,27,1240.0851800028584
2014-02-22 00:00:00,2014-02-22 13:30:00,28,1262.7057978127639
2014-02-22 00:00:00,2014-02-22 14:00:00,29,1265.271952615518
2014-02-22 00:00:00,2014-02-22 14:30:00,30,1286.8401969481095
2014-02-22 00:00:00,2014-02-22 15:00:00,31,1276.5145231769543
2014-02-22 00:00:00,2014-02-22 15:30:00,32,1239.6308294828896
2014-02-22 00:00:00,2014-02-22 16:00:00,33,1293.160630206107
2014-02-22 00:00:00,2014-02-22 16:30:00,34,1268.8216152472883
2014-02-22 00:00:00,2014-02-22 17:00:00,35,1289.179103116012
2014-02-22 00:00:00,2014-02-22 17:30:00,36,1229.6908962837008
2014-02-22 00:00:00,2014-02-22 18:00:00,37,1282.7431044418229
2014-02-22 00:00:00,2014-02-22 18:30:00,38,1229.8494838304912
2014-02-22 00:00:00,2014-02-22 19:00:00,39,1290.8133615267993
2014-02-22 00:00:00,2014-02-22 19:30:00,40,1246.021678155324
2014-02-22 00:00:00,2014-02-22 20:00:00,41,1252.162460832619
2014-02-22 00:00:00,2014-02-22 20:30:00,42,1224.4786125196629
2014-02-22 00:00:00,2014-02-22 21:00:00,43,1164.6842323769224
2014-02-22 00:00:00,2014-02-22 21:30:00,44,1133.1795901796636
2014-02-22 00:00:00,2014-02-22 22:00:00,45,1106.3563534632322
2014-02-22 00:00:00,2014-02-22 22:30:00,46,1112.2991840891045
2014-02-22 00:00:00,2014-02-22 23:00:00,47,1133.2527871686202
2014-02-22 00:00:00,2014-02-22 23:30:00,48,1224.4046328654538
2014-02-23 00:00:00,2014-02-23 00:00:00,1,1164.983575154239
2014-02-23 00:00:00,2014-02-23 00:30:00,2,1196.2333975543415
2014-02-23 00:00:00,2014-02-23 01:00:00,3,1075.2964252200204
2014-02-23 00:00:00,2014-02-23 01:30:00,4,1003.1542733574663
2014-02-23 00:00:00,2014-02-23 02:00:00,5,969.7745253058056
2014-02-23 00:00:00,2014-02-23 02:30:00,6,868.1840418941977
2014-02-23 00:00:00,2014-02-23 03:00:00,7,856.0212815673699
2014-02-23 00:00:00,2014-02-23 03:30:00,8,835.8270238734118
2014-02-23 00:00:00,2014-02-23 04:00:00,9,830.2949679901824
2014-02-23 00:00:00,2014-02-23 04:30:00,10,775.7375433547808
2014-02-23 00:00:00,2014-02-23 05:00:00,11,816.677517564479
2014-02-23 00:00:00,2014-02-23 05:30:00,12,890.8495651229659
2014-02-23 00:00:00,2014-02-23 06:00:00,13,900.0861891005001
2014-02-23 00:00:00,2014-02-23 06:30:00,14,973.580377398924
2014-02-23 00:00:00,2014-02-23 07:00:00,15,1088.2736732570147
2014-02-23 00:00:00,2014-02-23 07:30:00,16,995.2192572705549
2014-02-23 00:00:00,2014-02-23 08:00:00,17,1017.2858814905308
2014-02-23 00:00:00,2014-02-23 08:30:00,18,1149.1330651421122
2014-02-23 00:00:00,2014-02-23 09:00:00,19,1115.537497147071
2014-02-23 00:00:00,2014-02-23 09:30:00,20,1179.8658037340801
2014-02-23 00:00:00,2014-02-23 10:00:00,21,1210.0843668308403
2014-02-23 00:00:00,2014-02-23 10:30:00,22,1143.7779449694906
2014-02-23 00:00:00,2014-02-23 11:00:00,23,1155.8953284995193
2014-02-23 00:00:00,2014-02-23 11:30:00,24,1235.8575335960986
2014-02-23 00:00:00,2014-02-23 12:00:00,25,1246.7357712590092
2014-02-23 00:00:00,2014-02-23 12:30:00,26,1243.7185878166474
2014-02-23 00:00:00,2014-02-23 13:00:00,27,1226.6119356499305
2014-02-23 00:00:00,2014-02-23 13:30:00,28,1244.8349575192394
