Origin,Timestamp,Horizon,SARIMA
2014-01-11 00:00:00,2014-01-11 19:30:00,40,1729.7748866364093
2014-01-11 00:00:00,2014-01-11 20:00:00,41,1665.6697618951791
2014-01-11 00:00:00,2014-01-11 20:30:00,42,1627.501710256828
2014-01-11 00:00:00,2014-01-11 21:00:00,43,1552.7278600035181
2014-01-11 00:00:00,2014-01-11 21:30:00,44,1472.2486005161763
2014-01-11 00:00:00,2014-01-11 22:00:00,45,1390.5439102604084
2014-01-11 00:00:00,2014-01-11 22:30:00,46,1324.510502772597
2014-01-11 00:00:00,2014-01-11 23:00:00,47,1266.7431726461737
2014-01-11 00:00:00,2014-01-11 23:30:00,48,1445.579313518071
2014-01-12 00:00:00,2014-01-12 00:00:00,1,1189.5527591668745
2014-01-12 00:00:00,2014-01-12 00:30:00,2,1080.5514894381242
2014-01-12 00:00:00,2014-01-12 01:00:00,3,990.9586896879418
2014-01-12 00:00:00,2014-01-12 01:30:00,4,931.5532881130906
2014-01-12 00:00:00,2014-01-12 02:00:00,5,891.3375102672246
2014-01-12 00:00:00,2014-01-12 02:30:00,6,865.4176850947697
2014-01-12 00:00:00,2014-01-12 03:00:00,7,852.0174829643695
2014-01-12 00:00:00,2014-01-12 03:30:00,8,845.2689497019024
2014-01-12 00:00:00,2014-01-12 04:00:00,9,838.2573766230762
2014-01-12 00:00:00,2014-01-12 04:30:00,10,838.6333085656038
2014-01-12 00:00:00,2014-01-12 05:00:00,11,846.7939259209679
2014-01-12 00:00:00,2014-01-12 05:30:00,12,857.628146665777
2014-01-12 00:00:00,2014-01-12 06:00:00,13,873.5847843927203
2014-01-12 00:00:00,2014-01-12 06:30:00,14,907.3338663411259
2014-01-12 00:00:00,2014-01-12 07:00:00,15,932.0639194271275
2014-01-12 00:00:00,2014-01-12 07:30:00,16,931.3509162734429
2014-01-12 00:00:00,2014-01-12 08:00:00,17,943.9836472387724
2014-01-12 00:00:00,2014-01-12 08:30:00,18,957.3976684468206
2014-01-12 00:00:00,2014-01-12 09:00:00,19,955.9384058149443
2014-01-12 00:00:00,2014-01-12 09:30:00,20,956.6916130824347
2014-01-12 00:00:00,2014-01-12 10:00:00,21,965.790641838437
2014-01-12 00:00:00,2014-01-12 10:30:00,22,973.5523095495112
2014-01-12 00:00:00,2014-01-12 11:00:00,23,990.5568935868407
2014-01-12 00:00:00,2014-01-12 11:30:00,24,1022.8788072530917
2014-01-12 00:00:00,2014-01-12 12:00:00,25,1044.7670698089278
2014-01-12 00:00:00,2014-01-12 12:30:00,26,1067.0284344991853
2014-01-12 00:00:00,2014-01-12 13:00:00,27,1091.493228578713
2014-01-12 00:00:00,2014-01-12 13:30:00,28,1123.3005013378804
2014-01-12 00:00:00,2014-01-12 14:00:00,29,1150.1800201277597
2014-01-12 00:00:00,2014-01-12 14:30:00,30,1191.4665443849838
2014-01-12 00:00:00,2014-01-12 15:00:00,31,1232.6699876562864
2014-01-12 00:00:00,2014-01-12 15:30:00,32,1273.1682796227278
2014-01-12 00:00:00,2014-01-12 16:00:00,33,1314.3059401236098
2014-01-12 00:00:00,2014-01-12 16:30:00,34,1339.9524131800836
2014-01-12 00:00:00,2014-01-12 17:00:00,35,1367.9459750184558
2014-01-12 00:00:00,2014-01-12 17:30:00,36,1375.9255300931952
2014-01-12 00:00:00,2014-01-12 18:00:00,37,1365.4440691096465
2014-01-12 00:00:00,2014-01-12 18:30:00,38,1336.253619046448
2014-01-12 00:00:00,2014-01-12 19:00:00,39,1284.409103177668
2014-01-12 00:00:00,2014-01-12 19:30:00,40,1233.3512210946537
2014-01-12 00:00:00,2014-01-12 20:00:00,41,1211.8913967276012
2014-01-12 00:00:00,2014-01-12 20:30:00,42,1200.0025243668476
2014-01-12 00:00:00,2014-01-12 21:00:00,43,1160.656908683893
2014-01-12 00:00:00,2014-01-12 21:30:00,44,1115.8907027521504
2014-01-12 00:00:00,2014-01-12 22:00:00,45,1080.649260067431
2014-01-12 00:00:00,2014-01-12 22:30:00,46,1066.7972865681656
2014-01-12 00:00:00,2014-01-12 23:00:00,47,1050.46911265537
2014-01-12 00:00:00,2014-01-12 23:30:00,48,1256.2819392123486
2014-01-13 00:00:00,2014-01-13 00:00:00,1,1321.8690697682648
2014-01-13 00:00:00,2014-01-13 00:30:00,2,1234.5563644755061
2014-01-13 00:00:00,2014-01-13 01:00:00,3,1137.9615436065553
2014-01-13 00:00:00,2014-01-13 01:30:00,4,1073.147421370345
2014-01-13 00:00:00,2014-01-13 02:00:00,5,1035.968732664989
2014-01-13 00:00:00,2014-01-13 02:30:00,6,1010.5587590433124
2014-01-13 00:00:00,2014-01-13 03:00:00,7,991.9156306788227
2014-01-13 00:00:00,2014-01-13 03:30:00,8,982.0860503321159
2014-01-13 00:00:00,2014-01-13 04:00:00,9,981.9806993177149
2014-01-13 00:00:00,2014-01-13 04:30:00,10,982.4196174713321
2014-01-13 00:00:00,2014-01-13 05:00:00,11,981.476133117552
2014-01-13 00:00:00,2014-01-13 05:30:00,12,969.3301190379273
2014-01-13 00:00:00,2014-01-13 06:00:00,13,966.5873984394857
2014-01-13 00:00:00,2014-01-13 06:30:00,14,986.8521209236378
2014-01-13 00:00:00,2014-01-13 07:00:00,15,995.633306455486
2014-01-13 00:00:00,2014-01-13 07:30:00,16,969.7329073335259
2014-01-13 00:00:00,2014-01-13 08:00:00,17,961.2171541597352
2014-01-13 00:00:00,2014-01-13 08:30:00,18,962.0068338100466
2014-01-13 00:00:00,2014-01-13 09:00:00,19,953.5583514052012
2014-01-13 00:00:00,2014-01-13 09:30:00,20,948.4358562819713
2014-01-13 00:00:00,2014-01-13 10:00:00,21,964.3356379647564
2014-01-13 00:00:00,2014-01-13 10:30:00,22,988.7513721375401
2014-01-13 00:00:00,2014-01-13 11:00:00,23,1014.6245166162082
2014-01-13 00:00:00,2014-01-13 11:30:00,24,1056.1799593212213
2014-01-13 00:00:00,2014-01-13 12:00:00,25,1096.2358722506374
2014-01-13 00:00:00,2014-01-13 12:30:00,26,1145.4087354534804
2014-01-13 00:00:00,2014-01-13 13:00:00,27,1200.32035700345
2014-01-13 00:00:00,2014-01-13 13:30:00,28,1263.5203649729692
2014-01-13 00:00:00,2014-01-13 14:00:00,29,1319.1805674075626
2014-01-13 00:00:00,2014-01-13 14:30:00,30,1384.1897103005663
2014-01-13 00:00:00,2014-01-13 15:00:00,31,1458.7839595681583
2014-01-13 00:00:00,2014-01-13 15:30:00,32,1535.6895330247119
2014-01-13 00:00:00,2014-01-13 16:00:00,33,1629.9053023584634
2014-01-13 00:00:00,2014-01-13 16:30:00,34,1689.8699011074925
2014-01-13 00:00:00,2014-01-13 17:00:00,35,1748.4508986360102
2014-01-13 00:00:00,2014-01-13 17:30:00,36,1799.6671781109505
2014-01-13 00:00:00,2014-01-13 18:00:00,37,1827.8423024788626
2014-01-13 00:00:00,2014-01-13 18:30:00,38,1819.0025004430995
2014-01-13 00:00:00,2014-01-13 19:00:00,39,1781.6953104412992
2014-01-13 00:00:00,2014-01-13 19:30:00,40,1719.60068662315
2014-01-13 00:00:00,2014-01-13 20:00:00,41,1664.007356828451
2014-01-13 00:00:00,2014-01-13 20:30:00,42,1631.8275865654432
2014-01-13 00:00:00,2014-01-13 21:00:00,43,1558.6172089894237
2014-01-13 00:00:00,2014-01-13 21:30:00,44,1467.4341948816334
2014-01-13 00:00:00,2014-01-13 22:00:00,45,1379.4653386284162
2014-01-13 00:00:00,2014-01-13 22:30:00,46,1319.3432102006418
2014-01-13 00:00:00,2014-01-13 23:00:00,47,1275.1807231333967
2014-01-13 00:00:00,2014-01-13 23:30:00,48,1464.8571965059314
2014-01-14 00:00:00,2014-01-14 00:00:00,1,1665.348249036327
2014-01-14 00:00:00,2014-01-14 00:30:00,2,1577.664718904358
2014-01-14 00:00:00,2014-01-14 01:00:00,3,1487.8970903606826
2014-01-14 00:00:00,2014-01-14 01:30:00,4,1427.2300938941617
2014-01-14 00:00:00,2014-01-14 02:00:00,5,1383.8212036011769
2014-01-14 00:00:00,2014-01-14 02:30:00,6,1356.597059062476
2014-01-14 00:00:00,2014-01-14 03:00:00,7,1341.2271912216006
2014-01-14 00:00:00,2014-01-14 03:30:00,8,1338.852564264868
2014-01-14 00:00:00,2014-01-14 04:00:00,9,1343.4000435028963
2014-01-14 00:00:00,2014-01-14 04:30:00,10,1373.7528232536429
2014-01-14 00:00:00,2014-01-14 05:00:00,11,1412.4156367269475
2014-01-14 00:00:00,2014-01-14 05:30:00,12,1479.8044619105513
2014-01-14 00:00:00,2014-01-14 06:00:00,13,1543.090445457578
2014-01-14 00:00:00,2014-01-14 06:30:00,14,1637.8036885754595
2014-01-14 00:00:00,2014-01-14 07:00:00,15,1715.8472549162816
2014-01-14 00:00:00,2014-01-14 07:30:00,16,1756.358370468537
2014-01-14 00:00:00,2014-01-14 08:00:00,17,1810.7624874502694
2014-01-14 00:00:00,2014-01-14 08:30:00,18,1863.217456203579
2014-01-14 00:00:00,2014-01-14 09:00:00,19,1894.8412610904893
2014-01-14 00:00:00,2014-01-14 09:30:00,20,1943.5601563901428
2014-01-14 00:00:00,2014-01-14 10:00:00,21,2007.5157461973163
2014-01-14 00:00:00,2014-01-14 10:30:00,22,2064.868486322238
2014-01-14 00:00:00,2014-01-14 11:00:00,23,2138.754312191687
2014-01-14 00:00:00,2014-01-14 11:30:00,24,2204.3626167513626
2014-01-14 00:00:00,2014-01-14 12:00:00,25,2269.2324903695016
2014-01-14 00:00:00,2014-01-14 12:30:00,26,2321.1415407417376
2014-01-14 00:00:00,2014-01-14 13:00:00,27,2398.74153279717
2014-01-14 00:00:00,2014-01-14 13:30:00,28,2453.6374166056476
2014-01-14 00:00:00,2014-01-14 14:00:00,29,2499.098561286233
2014-01-14 00:00:00,2014-01-14 14:30:00,30,2552.8954629168443
2014-01-14 00:00:00,2014-01-14 15:00:00,31,2583.3561724450537
2014-01-14 00:00:00,2014-01-14 15:30:00,32,2613.7653676000277
2014-01-14 00:00:00,2014-01-14 16:00:00,33,2664.188712805602
2014-01-14 00:00:00,2014-01-14 16:30:00,34,2703.6467030944627
2014-01-14 00:00:00,2014-01-14 17:00:00,35,2728.745990023435
2014-01-14 00:00:00,2014-01-14 17:30:00,36,2723.778575589849
2014-01-14 00:00:00,2014-01-14 18:00:00,37,2740.2740061489903
2014-01-14 00:00:00,2014-01-14 18:30:00,38,2719.9142603325954
2014-01-14 00:00:00,2014-01-14 19:00:00,39,2673.0858189684004
2014-01-14 00:00:00,2014-01-14 19:30:00,40,2600.0684810007165
2014-01-14 00:00:00,2014-01-14 20:00:00,41,2508.3875734120284
2014-01-14 00:00:00,2014-01-14 20:30:00,42,2442.3388791455905
2014-01-14 00:00:00,2014-01-14 21:00:00,43,2335.2335410290234
2014-01-14 00:00:00,2014-01-14 21:30:00,44,2193.560719698885
2014-01-14 00:00:00,2014-01-14 22:00:00,45,2045.0761815262056
2014-01-14 00:00:00,2014-01-14 22:30:00,46,1927.2974085429871
2014-01-14 00:00:00,2014-01-14 23:00:00,47,1821.4120763696344
2014-01-14 00:00:00,2014-01-14 23:30:00,48,1965.0493621433225
2014-01-15 00:00:00,2014-01-15 00:00:00,1,1674.67305487167
2014-01-15 00:00:00,2014-01-15 00:30:00,2,1562.650339165396
2014-01-15 00:00:00,2014-01-15 01:00:00,3,1464.6631624264212
2014-01-15 00:00:00,2014-01-15 01:30:00,4,1407.360326128576
2014-01-15 00:00:00,2014-01-15 02:00:00,5,1375.4987536495555
2014-01-15 00:00:00,2014-01-15 02:30:00,6,1347.5089802465156
2014-01-15 00:00:00,2014-01-15 03:00:00,7,1325.3541270319818
2014-01-15 00:00:00,2014-01-15 03:30:00,8,1319.7797029500648
2014-01-15 00:00:00,2014-01-15 04:00:00,9,1322.701320752984
2014-01-15 00:00:00,2014-01-15 04:30:00,10,1349.9263369778903
2014-01-15 00:00:00,2014-01-15 05:00:00,11,1381.9020359239853
2014-01-15 00:00:00,2014-01-15 05:30:00,12,1452.8491976299358
2014-01-15 00:00:00,2014-01-15 06:00:00,13,1531.7852038515757
2014-01-15 00:00:00,2014-01-15 06:30:00,14,1665.597620039895
2014-01-15 00:00:00,2014-01-15 07:00:00,15,1795.2790773193112
2014-01-15 00:00:00,2014-01-15 07:30:00,16,1889.830928466218
2014-01-15 00:00:00,2014-01-15 08:00:00,17,2008.7173638878098
2014-01-15 00:00:00,2014-01-15 08:30:00,18,2107.172493601178
2014-01-15 00:00:00,2014-01-15 09:00:00,19,2196.332551212673
2014-01-15 00:00:00,2014-01-15 09:30:00,20,2246.6294798975346
2014-01-15 00:00:00,2014-01-15 10:00:00,21,2319.288838379781
2014-01-15 00:00:00,2014-01-15 10:30:00,22,2395.224466912355
2014-01-15 00:00:00,2014-01-15 11:00:00,23,2440.2982192575246
2014-01-15 00:00:00,2014-01-15 11:30:00,24,2507.3946726675413
2014-01-15 00:00:00,2014-01-15 12:00:00,25,2569.0641838655315
2014-01-15 00:00:00,2014-01-15 12:30:00,26,2632.6050350266537
2014-01-15 00:00:00,2014-01-15 13:00:00,27,2670.4991317594754
2014-01-15 00:00:00,2014-01-15 13:30:00,28,2721.1833730876056
2014-01-15 00:00:00,2014-01-15 14:00:00,29,2758.1317474315547
2014-01-15 00:00:00,2014-01-15 14:30:00,30,2768.2824605908268
2014-01-15 00:00:00,2014-01-15 15:00:00,31,2748.0098457262447
2014-01-15 00:00:00,2014-01-15 15:30:00,32,2735.329375342501
2014-01-15 00:00:00,2014-01-15 16:00:00,33,2739.04559927093
2014-01-15 00:00:00,2014-01-15 16:30:00,34,2749.8731726525007
2014-01-15 00:00:00,2014-01-15 17:00:00,35,2729.188215921036
2014-01-15 00:00:00,2014-01-15 17:30:00,36,2587.5428007866326
2014-01-15 00:00:00,2014-01-15 18:00:00,37,2475.0296422193064
2014-01-15 00:00:00,2014-01-15 18:30:00,38,2397.5974604328394
2014-01-15 00:00:00,2014-01-15 19:00:00,39,2341.5989388688395
2014-01-15 00:00:00,2014-01-15 19:30:00,40,2279.865112180999
2014-01-15 00:00:00,2014-01-15 20:00:00,41,2244.7914962195596
2014-01-15 00:00:00,2014-01-15 20:30:00,42,2212.6165140159724
2014-01-15 00:00:00,2014-01-15 21:00:00,43,2141.9971577677593
2014-01-15 00:00:00,2014-01-15 21:30:00,44,2032.8922008235645
2014-01-15 00:00:00,2014-01-15 22:00:00,45,1917.800533668399
2014-01-15 00:00:00,2014-01-15 22:30:00,46,1819.7023159090743
2014-01-15 00:00:00,2014-01-15 23:00:00,47,1734.4184342598226
2014-01-15 00:00:00,2014-01-15 23:30:00,48,1880.8464865281019
2014-01-16 00:00:00,2014-01-16 00:00:00,1,1953.7604070142725
2014-01-16 00:00:00,2014-01-16 00:30:00,2,1843.6198070740961
2014-01-16 00:00:00,2014-01-16 01:00:00,3,1731.716305467075
2014-01-16 00:00:00,2014-01-16 01:30:00,4,1670.6166148733325
2014-01-16 00:00:00,2014-01-16 02:00:00,5,1630.9757352707522
2014-01-16 00:00:00,2014-01-16 02:30:00,6,1604.9325578414307
2014-01-16 00:00:00,2014-01-16 03:00:00,7,1585.7937848793333
2014-01-16 00:00:00,2014-01-16 03:30:00,8,1570.2235356991296
2014-01-16 00:00:00,2014-01-16 04:00:00,9,1572.0474605462005
2014-01-16 00:00:00,2014-01-16 04:30:00,10,1597.0339045077974
2014-01-16 00:00:00,2014-01-16 05:00:00,11,1630.5407614253402
2014-01-16 00:00:00,2014-01-16 05:30:00,12,1718.76357580784
2014-01-16 00:00:00,2014-01-16 06:00:00,13,1804.891722746432
2014-01-16 00:00:00,2014-01-16 06:30:00,14,1930.9729498300017
2014-01-16 00:00:00,2014-01-16 07:00:00,15,2052.1147210618965
2014-01-16 00:00:00,2014-01-16 07:30:00,16,2141.0712287777
2014-01-16 00:00:00,2014-01-16 08:00:00,17,2224.0375375640665
2014-01-16 00:00:00,2014-01-16 08:30:00,18,2309.318602178588
2014-01-16 00:00:00,2014-01-16 09:00:00,19,2362.642735470697
2014-01-16 00:00:00,2014-01-16 09:30:00,20,2410.3275863035756
2014-01-16 00:00:00,2014-01-16 10:00:00,21,2456.7436834770715
2014-01-16 00:00:00,2014-01-16 10:30:00,22,2490.774203651598
2014-01-16 00:00:00,2014-01-16 11:00:00,23,2543.6881212730113
2014-01-16 00:00:00,2014-01-16 11:30:00,24,2603.6675404984517
2014-01-16 00:00:00,2014-01-16 12:00:00,25,2663.6394591231315
2014-01-16 00:00:00,2014-01-16 12:30:00,26,2731.9366525080677
2014-01-16 00:00:00,2014-01-16 13:00:00,27,2774.683877508733
2014-01-16 00:00:00,2014-01-16 13:30:00,28,2839.107278404631
2014-01-16 00:00:00,2014-01-16 14:00:00,29,2878.169756829764
2014-01-16 00:00:00,2014-01-16 14:30:00,30,2914.6172997039994
2014-01-16 00:00:00,2014-01-16 15:00:00,31,2941.0460791653136
2014-01-16 00:00:00,2014-01-16 15:30:00,32,2970.822656502903
2014-01-16 00:00:00,2014-01-16 16:00:00,33,2957.357564091157
2014-01-16 00:00:00,2014-01-16 16:30:00,34,2966.277853324468
2014-01-16 00:00:00,2014-01-16 17:00:00,35,2984.083494552889
2014-01-16 00:00:00,2014-01-16 17:30:00,36,2964.265459018607
2014-01-16 00:00:00,2014-01-16 18:00:00,37,2917.9606027932346
2014-01-16 00:00:00,2014-01-16 18:30:00,38,2895.6389267159043
2014-01-16 00:00:00,2014-01-16 19:00:00,39,2869.356266332157
2014-01-16 00:00:00,2014-01-16 19:30:00,40,2812.5212378336128
2014-01-16 00:00:00,2014-01-16 20:00:00,41,2796.868231998416
2014-01-16 00:00:00,2014-01-16 20:30:00,42,2753.327808132445
2014-01-16 00:00:00,2014-01-16 21:00:00,43,2650.5126380112715
2014-01-16 00:00:00,2014-01-16 21:30:00,44,2520.6912578228657
2014-01-16 00:00:00,2014-01-16 22:00:00,45,2371.7307321110416
2014-01-16 00:00:00,2014-01-16 22:30:00,46,2246.4457257196154
2014-01-16 00:00:00,2014-01-16 23:00:00,47,2132.1931137372917
2014-01-16 00:00:00,2014-01-16 23:30:00,48,2263.582809443248
2014-01-17 00:00:00,2014-01-17 00:00:00,1,1985.3991011162186
2014-01-17 00:00:00,2014-01-17 00:30:00,2,1870.8447903397027
2014-01-17 00:00:00,2014-01-17 01:00:00,3,1771.493069988687
2014-01-17 00:00:00,2014-01-17 01:30:00,4,1697.60717730025
2014-01-17 00:00:00,2014-01-17 02:00:00,5,1654.5805264185362
2014-01-17 00:00:00,2014-01-17 02:30:00,6,1621.5624223831303
2014-01-17 00:00:00,2014-01-17 03:00:00,7,1598.4439151175761
2014-01-17 00:00:00,2014-01-17 03:30:00,8,1586.6989054180492
2014-01-17 00:00:00,2014-01-17 04:00:00,9,1584.8777169421678
2014-01-17 00:00:00,2014-01-17 04:30:00,10,1609.9641781979535
2014-01-17 00:00:00,2014-01-17 05:00:00,11,1638.9980805329283
2014-01-17 00:00:00,2014-01-17 05:30:00,12,1707.9602661233541
2014-01-17 00:00:00,2014-01-17 06:00:00,13,1783.029499963611
2014-01-17 00:00:00,2014-01-17 06:30:00,14,1915.2113358557083
2014-01-17 00:00:00,2014-01-17 07:00:00,15,2058.1572403989326
2014-01-17 00:00:00,2014-01-17 07:30:00,16,2171.1481709796285
2014-01-17 00:00:00,2014-01-17 08:00:00,17,2290.4656557611115
2014-01-17 00:00:00,2014-01-17 08:30:00,18,2384.048089673702
2014-01-17 00:00:00,2014-01-17 09:00:00,19,2446.112588404904
2014-01-17 00:00:00,2014-01-17 09:30:00,20,2497.9350503896885
2014-01-17 00:00:00,2014-01-17 10:00:00,21,2547.1952268009186
2014-01-17 00:00:00,2014-01-17 10:30:00,22,2568.305747539891
2014-01-17 00:00:00,2014-01-17 11:00:00,23,2603.460251226994
2014-01-17 00:00:00,2014-01-17 11:30:00,24,2632.846275192495
2014-01-17 00:00:00,2014-01-17 12:00:00,25,2650.0271294674385
2014-01-17 00:00:00,2014-01-17 12:30:00,26,2685.879822774664
2014-01-17 00:00:00,2014-01-17 13:00:00,27,2710.199754519936
2014-01-17 00:00:00,2014-01-17 13:30:00,28,2734.7390787831946
2014-01-17 00:00:00,2014-01-17 14:00:00,29,2741.33621030991
2014-01-17 00:00:00,2014-01-17 14:30:00,30,2767.074354502552
2014-01-17 00:00:00,2014-01-17 15:00:00,31,2801.0144134121692
2014-01-17 00:00:00,2014-01-17 15:30:00,32,2850.0054877300754
2014-01-17 00:00:00,2014-01-17 16:00:00,33,2894.1913167796415
2014-01-17 00:00:00,2014-01-17 16:30:00,34,2912.6344065081944
2014-01-17 00:00:00,2014-01-17 17:00:00,35,2918.5558514790177
2014-01-17 00:00:00,2014-01-17 17:30:00,36,2939.3390468634575
2014-01-17 00:00:00,2014-01-17 18:00:00,37,2958.1874164331275
2014-01-17 00:00:00,2014-01-17 18:30:00,38,2950.425814552215
2014-01-17 00:00:00,2014-01-17 19:00:00,39,2905.0733801698834
2014-01-17 00:00:00,2014-01-17 19:30:00,40,2836.7871888127743
2014-01-17 00:00:00,2014-01-17 20:00:00,41,2787.761572577609
2014-01-17 00:00:00,2014-01-17 20:30:00,42,2728.9856021238757
2014-01-17 00:00:00,2014-01-17 21:00:00,43,2621.3479886666164
2014-01-17 00:00:00,2014-01-17 21:30:00,44,2482.17493596931
2014-01-17 00:00:00,2014-01-17 22:00:00,45,2334.486600336836
2014-01-17 00:00:00,2014-01-17 22:30:00,46,2192.7449906085417
2014-01-17 00:00:00,2014-01-17 23:00:00,47,2065.254256151384
2014-01-17 00:00:00,2014-01-17 23:30:00,48,2168.4998608531714
2014-01-18 00:00:00,2014-01-18 00:00:00,1,1360.4143616724787
2014-01-18 00:00:00,2014-01-18 00:30:00,2,1242.712471827916
2014-01-18 00:00:00,2014-01-18 01:00:00,3,1146.9950390963586
2014-01-18 00:00:00,2014-01-18 01:30:00,4,1086.9428459229775
2014-01-18 00:00:00,2014-01-18 02:00:00,5,1046.932314775535
2014-01-18 00:00:00,2014-01-18 02:30:00,6,1018.4486983491872
2014-01-18 00:00:00,2014-01-18 03:00:00,7,1000.2733857686645
2014-01-18 00:00:00,2014-01-18 03:30:00,8,1000.1552807878583
2014-01-18 00:00:00,2014-01-18 04:00:00,9,1009.379625986851
2014-01-18 00:00:00,2014-01-18 04:30:00,10,1042.6617349664195
2014-01-18 00:00:00,2014-01-18 05:00:00,11,1075.9919285400454
2014-01-18 00:00:00,2014-01-18 05:30:00,12,1142.8303869234646
2014-01-18 00:00:00,2014-01-18 06:00:00,13,1217.9243979217867
2014-01-18 00:00:00,2014-01-18 06:30:00,14,1347.059097114215
2014-01-18 00:00:00,2014-01-18 07:00:00,15,1497.2346000364012
2014-01-18 00:00:00,2014-01-18 07:30:00,16,1598.4994683604596
2014-01-18 00:00:00,2014-01-18 08:00:00,17,1707.5000240726763
2014-01-18 00:00:00,2014-01-18 08:30:00,18,1800.6827736489388
2014-01-18 00:00:00,2014-01-18 09:00:00,19,1823.4437682279167
2014-01-18 00:00:00,2014-01-18 09:30:00,20,1859.9117997820244
2014-01-18 00:00:00,2014-01-18 10:00:00,21,1936.6357872861922
2014-01-18 00:00:00,2014-01-18 10:30:00,22,1958.4467868844697
2014-01-18 00:00:00,2014-01-18 11:00:00,23,2024.0790340545
2014-01-18 00:00:00,2014-01-18 11:30:00,24,2059.287919769881
2014-01-18 00:00:00,2014-01-18 12:00:00,25,2083.998966660447
2014-01-18 00:00:00,2014-01-18 12:30:00,26,2086.3334591704975
2014-01-18 00:00:00,2014-01-18 13:00:00,27,2141.2832757149936
2014-01-18 00:00:00,2014-01-18 13:30:00,28,2177.1501848337566
2014-01-18 00:00:00,2014-01-18 14:00:00,29,2222.8211893436865
2014-01-18 00:00:00,2014-01-18 14:30:00,30,2242.2715104890317
2014-01-18 00:00:00,2014-01-18 15:00:00,31,2277.5810020897325
2014-01-18 00:00:00,2014-01-18 15:30:00,32,2322.0936766878604
2014-01-18 00:00:00,2014-01-18 16:00:00,33,2374.779453692184
2014-01-18 00:00:00,2014-01-18 16:30:00,34,2386.1313015208775
2014-01-18 00:00:00,2014-01-18 17:00:00,35,2306.7607877424052
2014-01-18 00:00:00,2014-01-18 17:30:00,36,2144.7965692145963
2014-01-18 00:00:00,2014-01-18 18:00:00,37,2008.7518962219358
2014-01-18 00:00:00,2014-01-18 18:30:00,38,1800.0869006111002
2014-01-18 00:00:00,2014-01-18 19:00:00,39,1615.6105959247525
2014-01-18 00:00:00,2014-01-18 19:30:00,40,1496.2813575336231
2014-01-18 00:00:00,2014-01-18 20:00:00,41,1428.1401927668974
2014-01-18 00:00:00,2014-01-18 20:30:00,42,1358.7808090409312
2014-01-18 00:00:00,2014-01-18 21:00:00,43,1291.2516959863192
2014-01-18 00:00:00,2014-01-18 21:30:00,44,1242.2524695733307
2014-01-18 00:00:00,2014-01-18 22:00:00,45,1187.51397023574
2014-01-18 00:00:00,2014-01-18 22:30:00,46,1130.1809709930699
2014-01-18 00:00:00,2014-01-18 23:00:00,47,1067.274155571265
2014-01-18 00:00:00,2014-01-18 23:30:00,48,1227.9372025218227
2014-01-19 00:00:00,2014-01-19 00:00:00,1,1212.286828370911
2014-01-19 00:00:00,2014-01-19 00:30:00,2,1116.8309773046421
2014-01-19 00:00:00,2014-01-19 01:00:00,3,1039.2764399777056
2014-01-19 00:00:00,2014-01-19 01:30:00,4,988.2807119627184
2014-01-19 00:00:00,2014-01-19 02:00:00,5,958.0385473002364
2014-01-19 00:00:00,2014-01-19 02:30:00,6,937.5269345696624
2014-01-19 00:00:00,2014-01-19 03:00:00,7,921.8938749592539
2014-01-19 00:00:00,2014-01-19 03:30:00,8,920.8575983352259
2014-01-19 00:00:00,2014-01-19 04:00:00,9,914.0332113099723
2014-01-19 00:00:00,2014-01-19 04:30:00,10,918.4551053094108
2014-01-19 00:00:00,2014-01-19 05:00:00,11,928.6869906394649
2014-01-19 00:00:00,2014-01-19 05:30:00,12,946.1429345516935
2014-01-19 00:00:00,2014-01-19 06:00:00,13,950.215279308083
2014-01-19 00:00:00,2014-01-19 06:30:00,14,985.8952122450003
2014-01-19 00:00:00,2014-01-19 07:00:00,15,1017.3789118363354
2014-01-19 00:00:00,2014-01-19 07:30:00,16,1017.3328277558282
2014-01-19 00:00:00,2014-01-19 08:00:00,17,1044.1541629386004
2014-01-19 00:00:00,2014-01-19 08:30:00,18,1060.6122256418953
2014-01-19 00:00:00,2014-01-19 09:00:00,19,1060.8065515050412
2014-01-19 00:00:00,2014-01-19 09:30:00,20,1055.5759976086465
2014-01-19 00:00:00,2014-01-19 10:00:00,21,1054.025182533034
2014-01-19 00:00:00,2014-01-19 10:30:00,22,1047.6910624159273
2014-01-19 00:00:00,2014-01-19 11:00:00,23,1047.4101810093982
2014-01-19 00:00:00,2014-01-19 11:30:00,24,1055.203935736084
2014-01-19 00:00:00,2014-01-19 12:00:00,25,1061.920399744683
2014-01-19 00:00:00,2014-01-19 12:30:00,26,1086.2486059647392
2014-01-19 00:00:00,2014-01-19 13:00:00,27,1110.8669651607272
2014-01-19 00:00:00,2014-01-19 13:30:00,28,1148.5993499854385
2014-01-19 00:00:00,2014-01-19 14:00:00,29,1189.9398830326893
2014-01-19 00:00:00,2014-01-19 14:30:00,30,1243.2149148893484
2014-01-19 00:00:00,2014-01-19 15:00:00,31,1289.1197681867006
2014-01-19 00:00:00,2014-01-19 15:30:00,32,1339.1243196511505
2014-01-19 00:00:00,2014-01-19 16:00:00,33,1388.0518041542773
2014-01-19 00:00:00,2014-01-19 16:30:00,34,1409.256594762246
2014-01-19 00:00:00,2014-01-19 17:00:00,35,1436.2917427845885
2014-01-19 00:00:00,2014-01-19 17:30:00,36,1447.5564078223563
