Origin,Timestamp,Horizon,Simple_Exponential_Smoothing
2013-06-11 00:00:00,2013-06-11 22:30:00,46,1317.8976805514642
2013-06-11 00:00:00,2013-06-11 23:00:00,47,1317.8976805514642
2013-06-11 00:00:00,2013-06-11 23:30:00,48,1317.8976805514642
2013-06-12 00:00:00,2013-06-12 00:00:00,1,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 00:30:00,2,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 01:00:00,3,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 01:30:00,4,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 02:00:00,5,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 02:30:00,6,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 03:00:00,7,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 03:30:00,8,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 04:00:00,9,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 04:30:00,10,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 05:00:00,11,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 05:30:00,12,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 06:00:00,13,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 06:30:00,14,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 07:00:00,15,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 07:30:00,16,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 08:00:00,17,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 08:30:00,18,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 09:00:00,19,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 09:30:00,20,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 10:00:00,21,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 10:30:00,22,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 11:00:00,23,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 11:30:00,24,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 12:00:00,25,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 12:30:00,26,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 13:00:00,27,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 13:30:00,28,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 14:00:00,29,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 14:30:00,30,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 15:00:00,31,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 15:30:00,32,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 16:00:00,33,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 16:30:00,34,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 17:00:00,35,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 17:30:00,36,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 18:00:00,37,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 18:30:00,38,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 19:00:00,39,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 19:30:00,40,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 20:00:00,41,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 20:30:00,42,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 21:00:00,43,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 21:30:00,44,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 22:00:00,45,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 22:30:00,46,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 23:00:00,47,1450.0714607569937
2013-06-12 00:00:00,2013-06-12 23:30:00,48,1450.0714607569937
2013-06-13 00:00:00,2013-06-13 00:00:00,1,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 00:30:00,2,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 01:00:00,3,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 01:30:00,4,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 02:00:00,5,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 02:30:00,6,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 03:00:00,7,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 03:30:00,8,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 04:00:00,9,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 04:30:00,10,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 05:00:00,11,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 05:30:00,12,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 06:00:00,13,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 06:30:00,14,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 07:00:00,15,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 07:30:00,16,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 08:00:00,17,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 08:30:00,18,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 09:00:00,19,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 09:30:00,20,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 10:00:00,21,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 10:30:00,22,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 11:00:00,23,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 11:30:00,24,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 12:00:00,25,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 12:30:00,26,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 13:00:00,27,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 13:30:00,28,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 14:00:00,29,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 14:30:00,30,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 15:00:00,31,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 15:30:00,32,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 16:00:00,33,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 16:30:00,34,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 17:00:00,35,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 17:30:00,36,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 18:00:00,37,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 18:30:00,38,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 19:00:00,39,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 19:30:00,40,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 20:00:00,41,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 20:30:00,42,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 21:00:00,43,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 21:30:00,44,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 22:00:00,45,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 22:30:00,46,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 23:00:00,47,1488.7684988172512
2013-06-13 00:00:00,2013-06-13 23:30:00,48,1488.7684988172512
2013-06-14 00:00:00,2013-06-14 00:00:00,1,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 00:30:00,2,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 01:00:00,3,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 01:30:00,4,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 02:00:00,5,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 02:30:00,6,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 03:00:00,7,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 03:30:00,8,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 04:00:00,9,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 04:30:00,10,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 05:00:00,11,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 05:30:00,12,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 06:00:00,13,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 06:30:00,14,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 07:00:00,15,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 07:30:00,16,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 08:00:00,17,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 08:30:00,18,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 09:00:00,19,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 09:30:00,20,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 10:00:00,21,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 10:30:00,22,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 11:00:00,23,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 11:30:00,24,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 12:00:00,25,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 12:30:00,26,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 13:00:00,27,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 13:30:00,28,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 14:00:00,29,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 14:30:00,30,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 15:00:00,31,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 15:30:00,32,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 16:00:00,33,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 16:30:00,34,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 17:00:00,35,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 17:30:00,36,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 18:00:00,37,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 18:30:00,38,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 19:00:00,39,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 19:30:00,40,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 20:00:00,41,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 20:30:00,42,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 21:00:00,43,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 21:30:00,44,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 22:00:00,45,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 22:30:00,46,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 23:00:00,47,1496.5100110163446
2013-06-14 00:00:00,2013-06-14 23:30:00,48,1496.5100110163446
2013-06-15 00:00:00,2013-06-15 00:00:00,1,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 00:30:00,2,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 01:00:00,3,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 01:30:00,4,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 02:00:00,5,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 02:30:00,6,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 03:00:00,7,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 03:30:00,8,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 04:00:00,9,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 04:30:00,10,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 05:00:00,11,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 05:30:00,12,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 06:00:00,13,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 06:30:00,14,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 07:00:00,15,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 07:30:00,16,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 08:00:00,17,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 08:30:00,18,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 09:00:00,19,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 09:30:00,20,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 10:00:00,21,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 10:30:00,22,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 11:00:00,23,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 11:30:00,24,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 12:00:00,25,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 12:30:00,26,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 13:00:00,27,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 13:30:00,28,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 14:00:00,29,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 14:30:00,30,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 15:00:00,31,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 15:30:00,32,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 16:00:00,33,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 16:30:00,34,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 17:00:00,35,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 17:30:00,36,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 18:00:00,37,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 18:30:00,38,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 19:00:00,39,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 19:30:00,40,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 20:00:00,41,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 20:30:00,42,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 21:00:00,43,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 21:30:00,44,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 22:00:00,45,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 22:30:00,46,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 23:00:00,47,1502.5969509951672
2013-06-15 00:00:00,2013-06-15 23:30:00,48,1502.5969509951672
2013-06-16 00:00:00,2013-06-16 00:00:00,1,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 00:30:00,2,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 01:00:00,3,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 01:30:00,4,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 02:00:00,5,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 02:30:00,6,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 03:00:00,7,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 03:30:00,8,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 04:00:00,9,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 04:30:00,10,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 05:00:00,11,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 05:30:00,12,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 06:00:00,13,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 06:30:00,14,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 07:00:00,15,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 07:30:00,16,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 08:00:00,17,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 08:30:00,18,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 09:00:00,19,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 09:30:00,20,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 10:00:00,21,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 10:30:00,22,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 11:00:00,23,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 11:30:00,24,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 12:00:00,25,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 12:30:00,26,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 13:00:00,27,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 13:30:00,28,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 14:00:00,29,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 14:30:00,30,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 15:00:00,31,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 15:30:00,32,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 16:00:00,33,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 16:30:00,34,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 17:00:00,35,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 17:30:00,36,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 18:00:00,37,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 18:30:00,38,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 19:00:00,39,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 19:30:00,40,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 20:00:00,41,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 20:30:00,42,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 21:00:00,43,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 21:30:00,44,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 22:00:00,45,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 22:30:00,46,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 23:00:00,47,1479.5678664708144
2013-06-16 00:00:00,2013-06-16 23:30:00,48,1479.5678664708144
2013-06-17 00:00:00,2013-06-17 00:00:00,1,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 00:30:00,2,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 01:00:00,3,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 01:30:00,4,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 02:00:00,5,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 02:30:00,6,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 03:00:00,7,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 03:30:00,8,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 04:00:00,9,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 04:30:00,10,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 05:00:00,11,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 05:30:00,12,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 06:00:00,13,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 06:30:00,14,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 07:00:00,15,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 07:30:00,16,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 08:00:00,17,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 08:30:00,18,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 09:00:00,19,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 09:30:00,20,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 10:00:00,21,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 10:30:00,22,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 11:00:00,23,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 11:30:00,24,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 12:00:00,25,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 12:30:00,26,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 13:00:00,27,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 13:30:00,28,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 14:00:00,29,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 14:30:00,30,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 15:00:00,31,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 15:30:00,32,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 16:00:00,33,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 16:30:00,34,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 17:00:00,35,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 17:30:00,36,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 18:00:00,37,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 18:30:00,38,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 19:00:00,39,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 19:30:00,40,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 20:00:00,41,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 20:30:00,42,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 21:00:00,43,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 21:30:00,44,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 22:00:00,45,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 22:30:00,46,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 23:00:00,47,1442.9914268137934
2013-06-17 00:00:00,2013-06-17 23:30:00,48,1442.9914268137934
2013-06-18 00:00:00,2013-06-18 00:00:00,1,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 00:30:00,2,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 01:00:00,3,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 01:30:00,4,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 02:00:00,5,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 02:30:00,6,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 03:00:00,7,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 03:30:00,8,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 04:00:00,9,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 04:30:00,10,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 05:00:00,11,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 05:30:00,12,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 06:00:00,13,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 06:30:00,14,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 07:00:00,15,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 07:30:00,16,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 08:00:00,17,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 08:30:00,18,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 09:00:00,19,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 09:30:00,20,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 10:00:00,21,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 10:30:00,22,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 11:00:00,23,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 11:30:00,24,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 12:00:00,25,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 12:30:00,26,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 13:00:00,27,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 13:30:00,28,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 14:00:00,29,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 14:30:00,30,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 15:00:00,31,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 15:30:00,32,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 16:00:00,33,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 16:30:00,34,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 17:00:00,35,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 17:30:00,36,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 18:00:00,37,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 18:30:00,38,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 19:00:00,39,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 19:30:00,40,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 20:00:00,41,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 20:30:00,42,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 21:00:00,43,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 21:30:00,44,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 22:00:00,45,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 22:30:00,46,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 23:00:00,47,1537.8672150531415
2013-06-18 00:00:00,2013-06-18 23:30:00,48,1537.8672150531415
2013-06-19 00:00:00,2013-06-19 00:00:00,1,1549.36005331266
2013-06-19 00:00:00,2013-06-19 00:30:00,2,1549.36005331266
2013-06-19 00:00:00,2013-06-19 01:00:00,3,1549.36005331266
2013-06-19 00:00:00,2013-06-19 01:30:00,4,1549.36005331266
2013-06-19 00:00:00,2013-06-19 02:00:00,5,1549.36005331266
2013-06-19 00:00:00,2013-06-19 02:30:00,6,1549.36005331266
2013-06-19 00:00:00,2013-06-19 03:00:00,7,1549.36005331266
2013-06-19 00:00:00,2013-06-19 03:30:00,8,1549.36005331266
2013-06-19 00:00:00,2013-06-19 04:00:00,9,1549.36005331266
2013-06-19 00:00:00,2013-06-19 04:30:00,10,1549.36005331266
2013-06-19 00:00:00,2013-06-19 05:00:00,11,1549.36005331266
2013-06-19 00:00:00,2013-06-19 05:30:00,12,1549.36005331266
2013-06-19 00:00:00,2013-06-19 06:00:00,13,1549.36005331266
2013-06-19 00:00:00,2013-06-19 06:30:00,14,1549.36005331266
2013-06-19 00:00:00,2013-06-19 07:00:00,15,1549.36005331266
2013-06-19 00:00:00,2013-06-19 07:30:00,16,1549.36005331266
2013-06-19 00:00:00,2013-06-19 08:00:00,17,1549.36005331266
2013-06-19 00:00:00,2013-06-19 08:30:00,18,1549.36005331266
2013-06-19 00:00:00,2013-06-19 09:00:00,19,1549.36005331266
2013-06-19 00:00:00,2013-06-19 09:30:00,20,1549.36005331266
2013-06-19 00:00:00,2013-06-19 10:00:00,21,1549.36005331266
2013-06-19 00:00:00,2013-06-19 10:30:00,22,1549.36005331266
2013-06-19 00:00:00,2013-06-19 11:00:00,23,1549.36005331266
2013-06-19 00:00:00,2013-06-19 11:30:00,24,1549.36005331266
2013-06-19 00:00:00,2013-06-19 12:00:00,25,1549.36005331266
2013-06-19 00:00:00,2013-06-19 12:30:00,26,1549.36005331266
2013-06-19 00:00:00,2013-06-19 13:00:00,27,1549.36005331266
2013-06-19 00:00:00,2013-06-19 13:30:00,28,1549.36005331266
2013-06-19 00:00:00,2013-06-19 14:00:00,29,1549.36005331266
2013-06-19 00:00:00,2013-06-19 14:30:00,30,1549.36005331266
2013-06-19 00:00:00,2013-06-19 15:00:00,31,1549.36005331266
2013-06-19 00:00:00,2013-06-19 15:30:00,32,1549.36005331266
2013-06-19 00:00:00,2013-06-19 16:00:00,33,1549.36005331266
2013-06-19 00:00:00,2013-06-19 16:30:00,34,1549.36005331266
2013-06-19 00:00:00,2013-06-19 17:00:00,35,1549.36005331266
2013-06-19 00:00:00,2013-06-19 17:30:00,36,1549.36005331266
2013-06-19 00:00:00,2013-06-19 18:00:00,37,1549.36005331266
2013-06-19 00:00:00,2013-06-19 18:30:00,38,1549.36005331266
2013-06-19 00:00:00,2013-06-19 19:00:00,39,1549.36005331266
