Origin,Timestamp,Horizon,DHR_ARIMA
2013-11-16 00:00:00,2013-11-16 00:30:00,2,1359.8408392122521
2013-11-16 00:00:00,2013-11-16 01:00:00,3,1335.6210553834296
2013-11-16 00:00:00,2013-11-16 01:30:00,4,1291.6454761087625
2013-11-16 00:00:00,2013-11-16 02:00:00,5,1240.2373647349555
2013-11-16 00:00:00,2013-11-16 02:30:00,6,1189.3066036877394
2013-11-16 00:00:00,2013-11-16 03:00:00,7,1143.9411725275936
2013-11-16 00:00:00,2013-11-16 03:30:00,8,1107.3270900764928
2013-11-16 00:00:00,2013-11-16 04:00:00,9,1081.2835735128317
2013-11-16 00:00:00,2013-11-16 04:30:00,10,1066.5844823044079
2013-11-16 00:00:00,2013-11-16 05:00:00,11,1063.1673992717458
2013-11-16 00:00:00,2013-11-16 05:30:00,12,1070.2893151317096
2013-11-16 00:00:00,2013-11-16 06:00:00,13,1086.6618180959308
2013-11-16 00:00:00,2013-11-16 06:30:00,14,1110.5824661443544
2013-11-16 00:00:00,2013-11-16 07:00:00,15,1140.0688364848136
2013-11-16 00:00:00,2013-11-16 07:30:00,16,1172.9953835009908
2013-11-16 00:00:00,2013-11-16 08:00:00,17,1207.229394764508
2013-11-16 00:00:00,2013-11-16 08:30:00,18,1240.7602469637613
2013-11-16 00:00:00,2013-11-16 09:00:00,19,1271.8153601880574
2013-11-16 00:00:00,2013-11-16 09:30:00,20,1298.956420988298
2013-11-16 00:00:00,2013-11-16 10:00:00,21,1321.1503640273738
2013-11-16 00:00:00,2013-11-16 10:30:00,22,1337.8110774587178
2013-11-16 00:00:00,2013-11-16 11:00:00,23,1348.8096515038114
2013-11-16 00:00:00,2013-11-16 11:30:00,24,1354.4530510723594
2013-11-16 00:00:00,2013-11-16 12:00:00,25,1355.433194135525
2013-11-16 00:00:00,2013-11-16 12:30:00,26,1352.7503988078645
2013-11-16 00:00:00,2013-11-16 13:00:00,27,1347.6168792812446
2013-11-16 00:00:00,2013-11-16 13:30:00,28,1341.3473014202082
2013-11-16 00:00:00,2013-11-16 14:00:00,29,1335.2442593432102
2013-11-16 00:00:00,2013-11-16 14:30:00,30,1330.48684515832
2013-11-16 00:00:00,2013-11-16 15:00:00,31,1328.0302334132484
2013-11-16 00:00:00,2013-11-16 15:30:00,32,1328.523406850617
2013-11-16 00:00:00,2013-11-16 16:00:00,33,1332.250865218115
2013-11-16 00:00:00,2013-11-16 16:30:00,34,1339.1024723757953
2013-11-16 00:00:00,2013-11-16 17:00:00,35,1348.5736244323764
2013-11-16 00:00:00,2013-11-16 17:30:00,36,1359.7957984640561
2013-11-16 00:00:00,2013-11-16 18:00:00,37,1371.595413116287
2013-11-16 00:00:00,2013-11-16 18:30:00,38,1382.5769451082133
2013-11-16 00:00:00,2013-11-16 19:00:00,39,1391.2245357360707
2013-11-16 00:00:00,2013-11-16 19:30:00,40,1396.0150064257475
2013-11-16 00:00:00,2013-11-16 20:00:00,41,1395.5343727612944
2013-11-16 00:00:00,2013-11-16 20:30:00,42,1388.5896596369137
2013-11-16 00:00:00,2013-11-16 21:00:00,43,1374.3080966261264
2013-11-16 00:00:00,2013-11-16 21:30:00,44,1352.2165942010286
2013-11-16 00:00:00,2013-11-16 22:00:00,45,1322.2957127693273
2013-11-16 00:00:00,2013-11-16 22:30:00,46,1285.0040487416113
2013-11-16 00:00:00,2013-11-16 23:00:00,47,1241.2709587994102
2013-11-16 00:00:00,2013-11-16 23:30:00,48,1192.457689381627
2013-11-17 00:00:00,2013-11-17 00:00:00,1,1301.0962881385585
2013-11-17 00:00:00,2013-11-17 00:30:00,2,1320.128079595733
2013-11-17 00:00:00,2013-11-17 01:00:00,3,1299.8039513924468
2013-11-17 00:00:00,2013-11-17 01:30:00,4,1259.4359975856323
2013-11-17 00:00:00,2013-11-17 02:00:00,5,1211.224992040889
2013-11-17 00:00:00,2013-11-17 02:30:00,6,1162.9893554045318
2013-11-17 00:00:00,2013-11-17 03:00:00,7,1119.748489737611
2013-11-17 00:00:00,2013-11-17 03:30:00,8,1084.6379813002611
2013-11-17 00:00:00,2013-11-17 04:00:00,9,1059.44199974412
2013-11-17 00:00:00,2013-11-17 04:30:00,10,1044.9131136060792
2013-11-17 00:00:00,2013-11-17 05:00:00,11,1040.980369593296
2013-11-17 00:00:00,2013-11-17 05:30:00,12,1046.9043016596056
2013-11-17 00:00:00,2013-11-17 06:00:00,13,1061.4115930830144
2013-11-17 00:00:00,2013-11-17 06:30:00,14,1082.825963891682
2013-11-17 00:00:00,2013-11-17 07:00:00,15,1109.2017168055208
2013-11-17 00:00:00,2013-11-17 07:30:00,16,1138.4600382910771
2013-11-17 00:00:00,2013-11-17 08:00:00,17,1168.5243260245963
2013-11-17 00:00:00,2013-11-17 08:30:00,18,1197.4487364665797
2013-11-17 00:00:00,2013-11-17 09:00:00,19,1223.5333493999317
2013-11-17 00:00:00,2013-11-17 09:30:00,20,1245.419522614261
2013-11-17 00:00:00,2013-11-17 10:00:00,21,1262.159932176848
2013-11-17 00:00:00,2013-11-17 10:30:00,22,1273.2592711867835
2013-11-17 00:00:00,2013-11-17 11:00:00,23,1278.6834357806752
2013-11-17 00:00:00,2013-11-17 11:30:00,24,1278.8370896241595
2013-11-17 00:00:00,2013-11-17 12:00:00,25,1274.5115998863926
2013-11-17 00:00:00,2013-11-17 12:30:00,26,1266.8073195408897
2013-11-17 00:00:00,2013-11-17 13:00:00,27,1257.0359084618046
2013-11-17 00:00:00,2013-11-17 13:30:00,28,1246.609716699147
2013-11-17 00:00:00,2013-11-17 14:00:00,29,1236.9261039195037
2013-11-17 00:00:00,2013-11-17 14:30:00,30,1229.25487975676
2013-11-17 00:00:00,2013-11-17 15:00:00,31,1224.636798996889
2013-11-17 00:00:00,2013-11-17 15:30:00,32,1223.8002501611354
2013-11-17 00:00:00,2013-11-17 16:00:00,33,1227.1019906968818
2013-11-17 00:00:00,2013-11-17 16:30:00,34,1234.4960948230664
2013-11-17 00:00:00,2013-11-17 17:00:00,35,1245.5333067857853
2013-11-17 00:00:00,2013-11-17 17:30:00,36,1259.3908681980538
2013-11-17 00:00:00,2013-11-17 18:00:00,37,1274.9307588821164
2013-11-17 00:00:00,2013-11-17 18:30:00,38,1290.7823022422237
2013-11-17 00:00:00,2013-11-17 19:00:00,39,1305.443375094057
2013-11-17 00:00:00,2013-11-17 19:30:00,40,1317.3931455702927
2013-11-17 00:00:00,2013-11-17 20:00:00,41,1325.2084317879808
2013-11-17 00:00:00,2013-11-17 20:30:00,42,1327.6754858405711
2013-11-17 00:00:00,2013-11-17 21:00:00,43,1323.8892827416407
2013-11-17 00:00:00,2013-11-17 21:30:00,44,1313.3332141191572
2013-11-17 00:00:00,2013-11-17 22:00:00,45,1295.9333963963131
2013-11-17 00:00:00,2013-11-17 22:30:00,46,1272.0835141190084
2013-11-17 00:00:00,2013-11-17 23:00:00,47,1242.6381147327409
2013-11-17 00:00:00,2013-11-17 23:30:00,48,1208.8744156622563
2013-11-18 00:00:00,2013-11-18 00:00:00,1,1283.9789827385705
2013-11-18 00:00:00,2013-11-18 00:30:00,2,1319.1434287059183
2013-11-18 00:00:00,2013-11-18 01:00:00,3,1317.0413465913152
2013-11-18 00:00:00,2013-11-18 01:30:00,4,1296.090954084902
2013-11-18 00:00:00,2013-11-18 02:00:00,5,1267.921301210446
2013-11-18 00:00:00,2013-11-18 02:30:00,6,1239.969042821248
2013-11-18 00:00:00,2013-11-18 03:00:00,7,1216.9837889233252
2013-11-18 00:00:00,2013-11-18 03:30:00,8,1201.897527167505
2013-11-18 00:00:00,2013-11-18 04:00:00,9,1196.3303668422673
2013-11-18 00:00:00,2013-11-18 04:30:00,10,1200.8950490427897
2013-11-18 00:00:00,2013-11-18 05:00:00,11,1215.3964463431662
2013-11-18 00:00:00,2013-11-18 05:30:00,12,1238.9819659346244
2013-11-18 00:00:00,2013-11-18 06:00:00,13,1270.2739398997978
2013-11-18 00:00:00,2013-11-18 06:30:00,14,1307.4995965819562
2013-11-18 00:00:00,2013-11-18 07:00:00,15,1348.6244609263345
2013-11-18 00:00:00,2013-11-18 07:30:00,16,1391.4889290720234
2013-11-18 00:00:00,2013-11-18 08:00:00,17,1433.9440764642566
2013-11-18 00:00:00,2013-11-18 08:30:00,18,1473.9807644420414
2013-11-18 00:00:00,2013-11-18 09:00:00,19,1509.845363362304
2013-11-18 00:00:00,2013-11-18 09:30:00,20,1540.1356167606887
2013-11-18 00:00:00,2013-11-18 10:00:00,21,1563.8711117692287
2013-11-18 00:00:00,2013-11-18 10:30:00,22,1580.5343100040752
2013-11-18 00:00:00,2013-11-18 11:00:00,23,1590.0799563222358
2013-11-18 00:00:00,2013-11-18 11:30:00,24,1592.912750271747
2013-11-18 00:00:00,2013-11-18 12:00:00,25,1589.8352702909842
2013-11-18 00:00:00,2013-11-18 12:30:00,26,1581.9701251611602
2013-11-18 00:00:00,2013-11-18 13:00:00,27,1570.6620268698048
2013-11-18 00:00:00,2013-11-18 13:30:00,28,1557.3668116960268
2013-11-18 00:00:00,2013-11-18 14:00:00,29,1543.535288394188
2013-11-18 00:00:00,2013-11-18 14:30:00,30,1530.500104419802
2013-11-18 00:00:00,2013-11-18 15:00:00,31,1519.3735714849936
2013-11-18 00:00:00,2013-11-18 15:30:00,32,1510.9635974014027
2013-11-18 00:00:00,2013-11-18 16:00:00,33,1505.7135867289326
2013-11-18 00:00:00,2013-11-18 16:30:00,34,1503.6704863726563
2013-11-18 00:00:00,2013-11-18 17:00:00,35,1504.4831796347366
2013-11-18 00:00:00,2013-11-18 17:30:00,36,1507.431308680035
2013-11-18 00:00:00,2013-11-18 18:00:00,37,1511.4824765082399
2013-11-18 00:00:00,2013-11-18 18:30:00,38,1515.3737914003075
2013-11-18 00:00:00,2013-11-18 19:00:00,39,1517.7120058121711
2013-11-18 00:00:00,2013-11-18 19:30:00,40,1517.0851853705892
2013-11-18 00:00:00,2013-11-18 20:00:00,41,1512.1780125337207
2013-11-18 00:00:00,2013-11-18 20:30:00,42,1501.8825410598467
2013-11-18 00:00:00,2013-11-18 21:00:00,43,1485.3964920730637
2013-11-18 00:00:00,2013-11-18 21:30:00,44,1462.3020021343011
2013-11-18 00:00:00,2013-11-18 22:00:00,45,1432.6190430150486
2013-11-18 00:00:00,2013-11-18 22:30:00,46,1396.8294429929
2013-11-18 00:00:00,2013-11-18 23:00:00,47,1355.869434291891
2013-11-18 00:00:00,2013-11-18 23:30:00,48,1311.0907948724644
2013-11-19 00:00:00,2013-11-19 00:00:00,1,1319.3739363877446
2013-11-19 00:00:00,2013-11-19 00:30:00,2,1343.9906107360066
2013-11-19 00:00:00,2013-11-19 01:00:00,3,1334.142086252115
2013-11-19 00:00:00,2013-11-19 01:30:00,4,1307.2827154402867
2013-11-19 00:00:00,2013-11-19 02:00:00,5,1274.4876525692337
2013-11-19 00:00:00,2013-11-19 02:30:00,6,1242.8786145439747
2013-11-19 00:00:00,2013-11-19 03:00:00,7,1217.027769035113
2013-11-19 00:00:00,2013-11-19 03:30:00,8,1199.7670484384873
2013-11-19 00:00:00,2013-11-19 04:00:00,9,1192.658386363194
2013-11-19 00:00:00,2013-11-19 04:30:00,10,1196.2773666493454
2013-11-19 00:00:00,2013-11-19 05:00:00,11,1210.4005917706922
2013-11-19 00:00:00,2013-11-19 05:30:00,12,1234.1491668806261
2013-11-19 00:00:00,2013-11-19 06:00:00,13,1266.1172902263015
2013-11-19 00:00:00,2013-11-19 06:30:00,14,1304.5002971001363
2013-11-19 00:00:00,2013-11-19 07:00:00,15,1347.2272609361069
2013-11-19 00:00:00,2013-11-19 07:30:00,16,1392.0974508426063
2013-11-19 00:00:00,2013-11-19 08:00:00,17,1436.9164359801334
2013-11-19 00:00:00,2013-11-19 08:30:00,18,1479.6257380637476
2013-11-19 00:00:00,2013-11-19 09:00:00,19,1518.4192487254918
2013-11-19 00:00:00,2013-11-19 09:30:00,20,1551.8398721163328
2013-11-19 00:00:00,2013-11-19 10:00:00,21,1578.8508159085968
2013-11-19 00:00:00,2013-11-19 10:30:00,22,1598.8774561705309
2013-11-19 00:00:00,2013-11-19 11:00:00,23,1611.8175727907708
2013-11-19 00:00:00,2013-11-19 11:30:00,24,1618.0198245877264
2013-11-19 00:00:00,2013-11-19 12:00:00,25,1618.2324416892418
2013-11-19 00:00:00,2013-11-19 12:30:00,26,1613.5260994168457
2013-11-19 00:00:00,2013-11-19 13:00:00,27,1605.1966592275996
2013-11-19 00:00:00,2013-11-19 13:30:00,28,1594.6547962407608
2013-11-19 00:00:00,2013-11-19 14:00:00,29,1583.3103861093505
2013-11-19 00:00:00,2013-11-19 14:30:00,30,1572.4598371699872
2013-11-19 00:00:00,2013-11-19 15:00:00,31,1563.1843052013671
2013-11-19 00:00:00,2013-11-19 15:30:00,32,1556.2659348391385
2013-11-19 00:00:00,2013-11-19 16:00:00,33,1552.1279883167558
2013-11-19 00:00:00,2013-11-19 16:30:00,34,1550.8030368472505
2013-11-19 00:00:00,2013-11-19 17:00:00,35,1551.9314183652496
2013-11-19 00:00:00,2013-11-19 17:30:00,36,1554.7900428081925
2013-11-19 00:00:00,2013-11-19 18:00:00,37,1558.3494982243426
2013-11-19 00:00:00,2013-11-19 18:30:00,38,1561.3554238076913
2013-11-19 00:00:00,2013-11-19 19:00:00,39,1562.4284058511091
2013-11-19 00:00:00,2013-11-19 19:30:00,40,1560.1753371179332
2013-11-19 00:00:00,2013-11-19 20:00:00,41,1553.30434978334
2013-11-19 00:00:00,2013-11-19 20:30:00,42,1540.7351443574871
2013-11-19 00:00:00,2013-11-19 21:00:00,43,1521.6968122288538
2013-11-19 00:00:00,2013-11-19 21:30:00,44,1495.8060695739189
2013-11-19 00:00:00,2013-11-19 22:00:00,45,1463.1201300546165
2013-11-19 00:00:00,2013-11-19 22:30:00,46,1424.1601541609573
2013-11-19 00:00:00,2013-11-19 23:00:00,47,1379.9032079836459
2013-11-19 00:00:00,2013-11-19 23:30:00,48,1331.7428079136023
2013-11-20 00:00:00,2013-11-20 00:00:00,1,1372.5703970393645
2013-11-20 00:00:00,2013-11-20 00:30:00,2,1396.038811294995
2013-11-20 00:00:00,2013-11-20 01:00:00,3,1382.8478569809838
2013-11-20 00:00:00,2013-11-20 01:30:00,4,1351.4998320000102
2013-11-20 00:00:00,2013-11-20 02:00:00,5,1313.6986956087599
2013-11-20 00:00:00,2013-11-20 02:30:00,6,1276.9453055142053
2013-11-20 00:00:00,2013-11-20 03:00:00,7,1246.0417911479435
2013-11-20 00:00:00,2013-11-20 03:30:00,8,1223.960391515996
2013-11-20 00:00:00,2013-11-20 04:00:00,9,1212.3489080019328
2013-11-20 00:00:00,2013-11-20 04:30:00,10,1211.8351568716432
2013-11-20 00:00:00,2013-11-20 05:00:00,11,1222.2266072677087
2013-11-20 00:00:00,2013-11-20 05:30:00,12,1242.6610937654073
2013-11-20 00:00:00,2013-11-20 06:00:00,13,1271.7396690560233
2013-11-20 00:00:00,2013-11-20 06:30:00,14,1307.6571760556515
2013-11-20 00:00:00,2013-11-20 07:00:00,15,1348.336374132326
2013-11-20 00:00:00,2013-11-20 07:30:00,16,1391.5653518612417
2013-11-20 00:00:00,2013-11-20 08:00:00,17,1435.13427254783
2013-11-20 00:00:00,2013-11-20 08:30:00,18,1476.965503934081
2013-11-20 00:00:00,2013-11-20 09:00:00,19,1515.2304359921511
2013-11-20 00:00:00,2013-11-20 09:30:00,20,1548.4464966306334
2013-11-20 00:00:00,2013-11-20 10:00:00,21,1575.5488154399284
2013-11-20 00:00:00,2013-11-20 10:30:00,22,1595.9324742192075
2013-11-20 00:00:00,2013-11-20 11:00:00,23,1609.463146114035
2013-11-20 00:00:00,2013-11-20 11:30:00,24,1616.4559926844454
2013-11-20 00:00:00,2013-11-20 12:00:00,25,1617.6247936393065
2013-11-20 00:00:00,2013-11-20 12:30:00,26,1614.0052688602186
2013-11-20 00:00:00,2013-11-20 13:00:00,27,1606.8582726049985
2013-11-20 00:00:00,2013-11-20 13:30:00,28,1597.5598731938635
2013-11-20 00:00:00,2013-11-20 14:00:00,29,1587.4861844998902
2013-11-20 00:00:00,2013-11-20 14:30:00,30,1577.901128730517
2013-11-20 00:00:00,2013-11-20 15:00:00,31,1569.855061558735
2013-11-20 00:00:00,2013-11-20 15:30:00,32,1564.101397700061
2013-11-20 00:00:00,2013-11-20 16:00:00,33,1561.037092041014
2013-11-20 00:00:00,2013-11-20 16:30:00,34,1560.6711465939065
2013-11-20 00:00:00,2013-11-20 17:00:00,35,1562.6233425284936
2013-11-20 00:00:00,2013-11-20 17:30:00,36,1566.1532746236899
2013-11-20 00:00:00,2013-11-20 18:00:00,37,1570.217638287487
2013-11-20 00:00:00,2013-11-20 18:30:00,38,1573.5517328287522
2013-11-20 00:00:00,2013-11-20 19:00:00,39,1574.7694353245286
2013-11-20 00:00:00,2013-11-20 19:30:00,40,1572.4745846893468
2013-11-20 00:00:00,2013-11-20 20:00:00,41,1565.3758860088856
2013-11-20 00:00:00,2013-11-20 20:30:00,42,1552.3971582201684
2013-11-20 00:00:00,2013-11-20 21:00:00,43,1532.7750242167538
2013-11-20 00:00:00,2013-11-20 21:30:00,44,1506.1369632983863
2013-11-20 00:00:00,2013-11-20 22:00:00,45,1472.553956269923
2013-11-20 00:00:00,2013-11-20 22:30:00,46,1432.5636645637608
2013-11-20 00:00:00,2013-11-20 23:00:00,47,1387.1620803132473
2013-11-20 00:00:00,2013-11-20 23:30:00,48,1337.7637285665437
2013-11-21 00:00:00,2013-11-21 00:00:00,1,1373.9027568152599
2013-11-21 00:00:00,2013-11-21 00:30:00,2,1401.392226494318
2013-11-21 00:00:00,2013-11-21 01:00:00,3,1389.7077951308
2013-11-21 00:00:00,2013-11-21 01:30:00,4,1358.413176154926
2013-11-21 00:00:00,2013-11-21 02:00:00,5,1319.8514204333528
2013-11-21 00:00:00,2013-11-21 02:30:00,6,1281.9113160411528
2013-11-21 00:00:00,2013-11-21 03:00:00,7,1249.6332726601515
2013-11-21 00:00:00,2013-11-21 03:30:00,8,1226.1383006830451
2013-11-21 00:00:00,2013-11-21 04:00:00,9,1213.169039750228
2013-11-21 00:00:00,2013-11-21 04:30:00,10,1211.4152069668196
2013-11-21 00:00:00,2013-11-21 05:00:00,11,1220.7255848685713
2013-11-21 00:00:00,2013-11-21 05:30:00,12,1240.2659653678022
2013-11-21 00:00:00,2013-11-21 06:00:00,13,1268.6562121523098
2013-11-21 00:00:00,2013-11-21 06:30:00,14,1304.1032677000005
2013-11-21 00:00:00,2013-11-21 07:00:00,15,1344.536681248002
2013-11-21 00:00:00,2013-11-21 07:30:00,16,1387.7468312400288
2013-11-21 00:00:00,2013-11-21 08:00:00,17,1431.5221508371824
2013-11-21 00:00:00,2013-11-21 08:30:00,18,1473.7795636767244
2013-11-21 00:00:00,2013-11-21 09:00:00,19,1512.68152594972
2013-11-21 00:00:00,2013-11-21 09:30:00,20,1546.7332387320084
2013-11-21 00:00:00,2013-11-21 10:00:00,21,1574.8545118130528
2013-11-21 00:00:00,2013-11-21 10:30:00,22,1596.422235022996
2013-11-21 00:00:00,2013-11-21 11:00:00,23,1611.2812676232063
2013-11-21 00:00:00,2013-11-21 11:30:00,24,1619.7236184707695
2013-11-21 00:00:00,2013-11-21 12:00:00,25,1622.4378917224303
2013-11-21 00:00:00,2013-11-21 12:30:00,26,1620.432955543032
2013-11-21 00:00:00,2013-11-21 13:00:00,27,1614.9415100503718
2013-11-21 00:00:00,2013-11-21 13:30:00,28,1607.3105631518306
2013-11-21 00:00:00,2013-11-21 14:00:00,29,1598.8866752429042
2013-11-21 00:00:00,2013-11-21 14:30:00,30,1590.9041464274362
2013-11-21 00:00:00,2013-11-21 15:00:00,31,1584.384071185577
2013-11-21 00:00:00,2013-11-21 15:30:00,32,1580.051392269701
2013-11-21 00:00:00,2013-11-21 16:00:00,33,1578.2758025818307
2013-11-21 00:00:00,2013-11-21 16:30:00,34,1579.0406589950653
2013-11-21 00:00:00,2013-11-21 17:00:00,35,1581.942101218088
2013-11-21 00:00:00,2013-11-21 17:30:00,36,1586.2184471378855
2013-11-21 00:00:00,2013-11-21 18:00:00,37,1590.8078092180835
2013-11-21 00:00:00,2013-11-21 18:30:00,38,1594.4298904861862
2013-11-21 00:00:00,2013-11-21 19:00:00,39,1595.6862097817907
2013-11-21 00:00:00,2013-11-21 19:30:00,40,1593.1716917829294
2013-11-21 00:00:00,2013-11-21 20:00:00,41,1585.589728385085
2013-11-21 00:00:00,2013-11-21 20:30:00,42,1571.8625317215008
2013-11-21 00:00:00,2013-11-21 21:00:00,43,1551.2288758107175
2013-11-21 00:00:00,2013-11-21 21:30:00,44,1523.3221454336988
2013-11-21 00:00:00,2013-11-21 22:00:00,45,1488.2229219731537
2013-11-21 00:00:00,2013-11-21 22:30:00,46,1446.4820478395518
2013-11-21 00:00:00,2013-11-21 23:00:00,47,1399.1121074476532
2013-11-21 00:00:00,2013-11-21 23:30:00,48,1347.547407715361
2013-11-22 00:00:00,2013-11-22 00:00:00,1,1372.708937821358
2013-11-22 00:00:00,2013-11-22 00:30:00,2,1401.0341241718916
2013-11-22 00:00:00,2013-11-22 01:00:00,3,1388.7261924117888
2013-11-22 00:00:00,2013-11-22 01:30:00,4,1355.9197523024395
2013-11-22 00:00:00,2013-11-22 02:00:00,5,1315.3104386953207
2013-11-22 00:00:00,2013-11-22 02:30:00,6,1275.0100299873168
2013-11-22 00:00:00,2013-11-22 03:00:00,7,1240.2048337021965
2013-11-22 00:00:00,2013-11-22 03:30:00,8,1214.1156480346983
2013-11-22 00:00:00,2013-11-22 04:00:00,9,1198.5569895582337
2013-11-22 00:00:00,2013-11-22 04:30:00,10,1194.2731500992395
2013-11-22 00:00:00,2013-11-22 05:00:00,11,1201.1562907801747
2013-11-22 00:00:00,2013-11-22 05:30:00,12,1218.4078269131294
2013-11-22 00:00:00,2013-11-22 06:00:00,13,1244.6773606389509
2013-11-22 00:00:00,2013-11-22 06:30:00,14,1278.1966403283582
2013-11-22 00:00:00,2013-11-22 07:00:00,15,1316.9155133897427
2013-11-22 00:00:00,2013-11-22 07:30:00,16,1358.6402802254868
2013-11-22 00:00:00,2013-11-22 08:00:00,17,1401.1708990238735
2013-11-22 00:00:00,2013-11-22 08:30:00,18,1442.431334168791
2013-11-22 00:00:00,2013-11-22 09:00:00,19,1480.5864966826446
2013-11-22 00:00:00,2013-11-22 09:30:00,20,1514.139372796249
2013-11-22 00:00:00,2013-11-22 10:00:00,21,1542.0028418083862
2013-11-22 00:00:00,2013-11-22 10:30:00,22,1563.5421515168714
2013-11-22 00:00:00,2013-11-22 11:00:00,23,1578.5858691008964
2013-11-22 00:00:00,2013-11-22 11:30:00,24,1587.4051842148776
2013-11-22 00:00:00,2013-11-22 12:00:00,25,1590.6635408049033
2013-11-22 00:00:00,2013-11-22 12:30:00,26,1589.3405550583648
2013-11-22 00:00:00,2013-11-22 13:00:00,27,1584.635894308828
2013-11-22 00:00:00,2013-11-22 13:30:00,28,1577.8601229472804
2013-11-22 00:00:00,2013-11-22 14:00:00,29,1570.3203726960087
2013-11-22 00:00:00,2013-11-22 14:30:00,30,1563.2090063704863
2013-11-22 00:00:00,2013-11-22 15:00:00,31,1557.5031947184402
2013-11-22 00:00:00,2013-11-22 15:30:00,32,1553.8825320556366
2013-11-22 00:00:00,2013-11-22 16:00:00,33,1552.670532740246
2013-11-22 00:00:00,2013-11-22 16:30:00,34,1553.8041652051825
2013-11-22 00:00:00,2013-11-22 17:00:00,35,1556.8336089372172
2013-11-22 00:00:00,2013-11-22 17:30:00,36,1560.9522977784568
2013-11-22 00:00:00,2013-11-22 18:00:00,37,1565.0551858124732
2013-11-22 00:00:00,2013-11-22 18:30:00,38,1567.8211858980312
2013-11-22 00:00:00,2013-11-22 19:00:00,39,1567.8140220301943
2013-11-22 00:00:00,2013-11-22 19:30:00,40,1563.5944225992025
2013-11-22 00:00:00,2013-11-22 20:00:00,41,1553.8357528834679
2013-11-22 00:00:00,2013-11-22 20:30:00,42,1537.4348990846431
2013-11-22 00:00:00,2013-11-22 21:00:00,43,1513.6104933370996
2013-11-22 00:00:00,2013-11-22 21:30:00,44,1481.9813912034392
2013-11-22 00:00:00,2013-11-22 22:00:00,45,1442.6196249207762
2013-11-22 00:00:00,2013-11-22 22:30:00,46,1396.073768226201
2013-11-22 00:00:00,2013-11-22 23:00:00,47,1343.3606456754392
2013-11-22 00:00:00,2013-11-22 23:30:00,48,1285.9254652479567
2013-11-23 00:00:00,2013-11-23 00:00:00,1,1362.855465258342
2013-11-23 00:00:00,2013-11-23 00:30:00,2,1384.3183654897732
2013-11-23 00:00:00,2013-11-23 01:00:00,3,1362.8606799491874
2013-11-23 00:00:00,2013-11-23 01:30:00,4,1319.5406993458987
2013-11-23 00:00:00,2013-11-23 02:00:00,5,1267.6131819400264
2013-11-23 00:00:00,2013-11-23 02:30:00,6,1215.5354773962563
2013-11-23 00:00:00,2013-11-23 03:00:00,7,1168.7153421059638
2013-11-23 00:00:00,2013-11-23 03:30:00,8,1130.523725562463
2013-11-23 00:00:00,2013-11-23 04:00:00,9,1102.885055290973
2013-11-23 00:00:00,2013-11-23 04:30:00,10,1086.6314006393295
2013-11-23 00:00:00,2013-11-23 05:00:00,11,1081.7309646745098
2013-11-23 00:00:00,2013-11-23 05:30:00,12,1087.455274835624
2013-11-23 00:00:00,2013-11-23 06:00:00,13,1102.5211844524354
2013-11-23 00:00:00,2013-11-23 06:30:00,14,1125.2262699705868
2013-11-23 00:00:00,2013-11-23 07:00:00,15,1153.5852513388575
2013-11-23 00:00:00,2013-11-23 07:30:00,16,1185.4682397934728
2013-11-23 00:00:00,2013-11-23 08:00:00,17,1218.7375023030809
2013-11-23 00:00:00,2013-11-23 08:30:00,18,1251.377181854394
2013-11-23 00:00:00,2013-11-23 09:00:00,19,1281.6095129133369
2013-11-23 00:00:00,2013-11-23 09:30:00,20,1307.9911860966445
2013-11-23 00:00:00,2013-11-23 10:00:00,21,1329.484401448625
2013-11-23 00:00:00,2013-11-23 10:30:00,22,1345.498604840211
2013-11-23 00:00:00,2013-11-23 11:00:00,23,1355.9007443364608
2013-11-23 00:00:00,2013-11-23 11:30:00,24,1360.9939376329276
2013-11-23 00:00:00,2013-11-23 12:00:00,25,1361.4665382969647
2013-11-23 00:00:00,2013-11-23 12:30:00,26,1358.3155672939045
2013-11-23 00:00:00,2013-11-23 13:00:00,27,1352.750191977308
2013-11-23 00:00:00,2013-11-23 13:30:00,28,1346.0822645148307
2013-11-23 00:00:00,2013-11-23 14:00:00,29,1339.6117817189568
2013-11-23 00:00:00,2013-11-23 14:30:00,30,1334.5154387846558
2013-11-23 00:00:00,2013-11-23 15:00:00,31,1331.7461986606156
2013-11-23 00:00:00,2013-11-23 15:30:00,32,1331.9510037068558
2013-11-23 00:00:00,2013-11-23 16:00:00,33,1335.4124713834358
2013-11-23 00:00:00,2013-11-23 16:30:00,34,1342.0187291881386
2013-11-23 00:00:00,2013-11-23 17:00:00,35,1351.2635715287638
2013-11-23 00:00:00,2013-11-23 17:30:00,36,1362.2769980246433
2013-11-23 00:00:00,2013-11-23 18:00:00,37,1373.8840644901572
2013-11-23 00:00:00,2013-11-23 18:30:00,38,1384.6879905543221
2013-11-23 00:00:00,2013-11-23 19:00:00,39,1393.1717579665603
2013-11-23 00:00:00,2013-11-23 19:30:00,40,1397.8111185837627
2013-11-23 00:00:00,2013-11-23 20:00:00,41,1397.1911014184227
2013-11-23 00:00:00,2013-11-23 20:30:00,42,1390.1178213521778
2013-11-23 00:00:00,2013-11-23 21:00:00,43,1375.7176685642883
2013-11-23 00:00:00,2013-11-23 21:30:00,44,1353.51677927111
