Origin,Timestamp,Horizon,Chronos_Bolt_Tiny
2013-10-15 00:00:00,2013-10-15 16:00:00,33,1211.6733
2013-10-15 00:00:00,2013-10-15 16:30:00,34,1228.6948
2013-10-15 00:00:00,2013-10-15 17:00:00,35,1258.7399
2013-10-15 00:00:00,2013-10-15 17:30:00,36,1321.0627
2013-10-15 00:00:00,2013-10-15 18:00:00,37,1357.3257
2013-10-15 00:00:00,2013-10-15 18:30:00,38,1386.7598
2013-10-15 00:00:00,2013-10-15 19:00:00,39,1406.9861
2013-10-15 00:00:00,2013-10-15 19:30:00,40,1408.4362
2013-10-15 00:00:00,2013-10-15 20:00:00,41,1380.7954
2013-10-15 00:00:00,2013-10-15 20:30:00,42,1347.3882
2013-10-15 00:00:00,2013-10-15 21:00:00,43,1296.7197
2013-10-15 00:00:00,2013-10-15 21:30:00,44,1236.4656
2013-10-15 00:00:00,2013-10-15 22:00:00,45,1160.8367
2013-10-15 00:00:00,2013-10-15 22:30:00,46,1139.1953
2013-10-15 00:00:00,2013-10-15 23:00:00,47,1172.6016
2013-10-15 00:00:00,2013-10-15 23:30:00,48,1289.4171
2013-10-16 00:00:00,2013-10-16 00:00:00,1,1210.9012
2013-10-16 00:00:00,2013-10-16 00:30:00,2,1138.7836
2013-10-16 00:00:00,2013-10-16 01:00:00,3,1057.4038
2013-10-16 00:00:00,2013-10-16 01:30:00,4,985.0288
2013-10-16 00:00:00,2013-10-16 02:00:00,5,931.8467
2013-10-16 00:00:00,2013-10-16 02:30:00,6,895.792
2013-10-16 00:00:00,2013-10-16 03:00:00,7,873.2521
2013-10-16 00:00:00,2013-10-16 03:30:00,8,870.20807
2013-10-16 00:00:00,2013-10-16 04:00:00,9,878.8176
2013-10-16 00:00:00,2013-10-16 04:30:00,10,905.66736
2013-10-16 00:00:00,2013-10-16 05:00:00,11,967.3624
2013-10-16 00:00:00,2013-10-16 05:30:00,12,1062.5946
2013-10-16 00:00:00,2013-10-16 06:00:00,13,1150.2275
2013-10-16 00:00:00,2013-10-16 06:30:00,14,1226.7188
2013-10-16 00:00:00,2013-10-16 07:00:00,15,1274.4816
2013-10-16 00:00:00,2013-10-16 07:30:00,16,1280.1923
2013-10-16 00:00:00,2013-10-16 08:00:00,17,1260.711
2013-10-16 00:00:00,2013-10-16 08:30:00,18,1239.824
2013-10-16 00:00:00,2013-10-16 09:00:00,19,1205.6339
2013-10-16 00:00:00,2013-10-16 09:30:00,20,1168.8259
2013-10-16 00:00:00,2013-10-16 10:00:00,21,1111.1803
2013-10-16 00:00:00,2013-10-16 10:30:00,22,1079.6985
2013-10-16 00:00:00,2013-10-16 11:00:00,23,1084.211
2013-10-16 00:00:00,2013-10-16 11:30:00,24,1176.8519
2013-10-16 00:00:00,2013-10-16 12:00:00,25,1144.1492
2013-10-16 00:00:00,2013-10-16 12:30:00,26,1118.4907
2013-10-16 00:00:00,2013-10-16 13:00:00,27,1107.3523
2013-10-16 00:00:00,2013-10-16 13:30:00,28,1108.2716
2013-10-16 00:00:00,2013-10-16 14:00:00,29,1116.3778
2013-10-16 00:00:00,2013-10-16 14:30:00,30,1118.342
2013-10-16 00:00:00,2013-10-16 15:00:00,31,1116.8682
2013-10-16 00:00:00,2013-10-16 15:30:00,32,1124.4628
2013-10-16 00:00:00,2013-10-16 16:00:00,33,1139.0751
2013-10-16 00:00:00,2013-10-16 16:30:00,34,1155.0093
2013-10-16 00:00:00,2013-10-16 17:00:00,35,1184.0731
2013-10-16 00:00:00,2013-10-16 17:30:00,36,1232.1813
2013-10-16 00:00:00,2013-10-16 18:00:00,37,1266.6667
2013-10-16 00:00:00,2013-10-16 18:30:00,38,1296.0944
2013-10-16 00:00:00,2013-10-16 19:00:00,39,1316.6942
2013-10-16 00:00:00,2013-10-16 19:30:00,40,1313.418
2013-10-16 00:00:00,2013-10-16 20:00:00,41,1284.185
2013-10-16 00:00:00,2013-10-16 20:30:00,42,1251.6655
2013-10-16 00:00:00,2013-10-16 21:00:00,43,1202.0814
2013-10-16 00:00:00,2013-10-16 21:30:00,44,1145.6779
2013-10-16 00:00:00,2013-10-16 22:00:00,45,1077.816
2013-10-16 00:00:00,2013-10-16 22:30:00,46,1061.7094
2013-10-16 00:00:00,2013-10-16 23:00:00,47,1096.5648
2013-10-16 00:00:00,2013-10-16 23:30:00,48,1209.186
2013-10-17 00:00:00,2013-10-17 00:00:00,1,1288.6018
2013-10-17 00:00:00,2013-10-17 00:30:00,2,1215.9535
2013-10-17 00:00:00,2013-10-17 01:00:00,3,1131.7983
2013-10-17 00:00:00,2013-10-17 01:30:00,4,1057.7361
2013-10-17 00:00:00,2013-10-17 02:00:00,5,1000.38324
2013-10-17 00:00:00,2013-10-17 02:30:00,6,960.6251
2013-10-17 00:00:00,2013-10-17 03:00:00,7,936.0734
2013-10-17 00:00:00,2013-10-17 03:30:00,8,932.9782
2013-10-17 00:00:00,2013-10-17 04:00:00,9,942.0748
2013-10-17 00:00:00,2013-10-17 04:30:00,10,968.5091
2013-10-17 00:00:00,2013-10-17 05:00:00,11,1021.5797
2013-10-17 00:00:00,2013-10-17 05:30:00,12,1102.4438
2013-10-17 00:00:00,2013-10-17 06:00:00,13,1181.5532
2013-10-17 00:00:00,2013-10-17 06:30:00,14,1251.655
2013-10-17 00:00:00,2013-10-17 07:00:00,15,1293.1084
2013-10-17 00:00:00,2013-10-17 07:30:00,16,1295.6543
2013-10-17 00:00:00,2013-10-17 08:00:00,17,1274.6246
2013-10-17 00:00:00,2013-10-17 08:30:00,18,1253.4407
2013-10-17 00:00:00,2013-10-17 09:00:00,19,1217.4827
2013-10-17 00:00:00,2013-10-17 09:30:00,20,1177.872
2013-10-17 00:00:00,2013-10-17 10:00:00,21,1117.905
2013-10-17 00:00:00,2013-10-17 10:30:00,22,1085.3599
2013-10-17 00:00:00,2013-10-17 11:00:00,23,1081.7806
2013-10-17 00:00:00,2013-10-17 11:30:00,24,1157.2136
2013-10-17 00:00:00,2013-10-17 12:00:00,25,1123.2223
2013-10-17 00:00:00,2013-10-17 12:30:00,26,1095.8871
2013-10-17 00:00:00,2013-10-17 13:00:00,27,1082.4401
2013-10-17 00:00:00,2013-10-17 13:30:00,28,1085.4491
2013-10-17 00:00:00,2013-10-17 14:00:00,29,1097.1727
2013-10-17 00:00:00,2013-10-17 14:30:00,30,1105.885
2013-10-17 00:00:00,2013-10-17 15:00:00,31,1113.7046
2013-10-17 00:00:00,2013-10-17 15:30:00,32,1130.2772
2013-10-17 00:00:00,2013-10-17 16:00:00,33,1150.9873
2013-10-17 00:00:00,2013-10-17 16:30:00,34,1174.8224
2013-10-17 00:00:00,2013-10-17 17:00:00,35,1207.6202
2013-10-17 00:00:00,2013-10-17 17:30:00,36,1255.3694
2013-10-17 00:00:00,2013-10-17 18:00:00,37,1293.6458
2013-10-17 00:00:00,2013-10-17 18:30:00,38,1324.4481
2013-10-17 00:00:00,2013-10-17 19:00:00,39,1342.5651
2013-10-17 00:00:00,2013-10-17 19:30:00,40,1340.4475
2013-10-17 00:00:00,2013-10-17 20:00:00,41,1316.7185
2013-10-17 00:00:00,2013-10-17 20:30:00,42,1290.2804
2013-10-17 00:00:00,2013-10-17 21:00:00,43,1243.8981
2013-10-17 00:00:00,2013-10-17 21:30:00,44,1188.8977
2013-10-17 00:00:00,2013-10-17 22:00:00,45,1121.3541
2013-10-17 00:00:00,2013-10-17 22:30:00,46,1106.406
2013-10-17 00:00:00,2013-10-17 23:00:00,47,1136.5039
2013-10-17 00:00:00,2013-10-17 23:30:00,48,1241.032
2013-10-18 00:00:00,2013-10-18 00:00:00,1,1257.0127
2013-10-18 00:00:00,2013-10-18 00:30:00,2,1183.9818
2013-10-18 00:00:00,2013-10-18 01:00:00,3,1099.6997
2013-10-18 00:00:00,2013-10-18 01:30:00,4,1025.6184
2013-10-18 00:00:00,2013-10-18 02:00:00,5,972.04486
2013-10-18 00:00:00,2013-10-18 02:30:00,6,935.5551
2013-10-18 00:00:00,2013-10-18 03:00:00,7,912.70526
2013-10-18 00:00:00,2013-10-18 03:30:00,8,909.7679
2013-10-18 00:00:00,2013-10-18 04:00:00,9,920.47656
2013-10-18 00:00:00,2013-10-18 04:30:00,10,944.3604
2013-10-18 00:00:00,2013-10-18 05:00:00,11,993.0519
2013-10-18 00:00:00,2013-10-18 05:30:00,12,1078.6692
2013-10-18 00:00:00,2013-10-18 06:00:00,13,1157.769
2013-10-18 00:00:00,2013-10-18 06:30:00,14,1231.4326
2013-10-18 00:00:00,2013-10-18 07:00:00,15,1273.3374
2013-10-18 00:00:00,2013-10-18 07:30:00,16,1269.384
2013-10-18 00:00:00,2013-10-18 08:00:00,17,1242.7701
2013-10-18 00:00:00,2013-10-18 08:30:00,18,1214.5706
2013-10-18 00:00:00,2013-10-18 09:00:00,19,1171.3043
2013-10-18 00:00:00,2013-10-18 09:30:00,20,1128.8673
2013-10-18 00:00:00,2013-10-18 10:00:00,21,1072.6328
2013-10-18 00:00:00,2013-10-18 10:30:00,22,1037.5988
2013-10-18 00:00:00,2013-10-18 11:00:00,23,1030.6763
2013-10-18 00:00:00,2013-10-18 11:30:00,24,1111.5916
2013-10-18 00:00:00,2013-10-18 12:00:00,25,1073.6095
2013-10-18 00:00:00,2013-10-18 12:30:00,26,1045.2592
2013-10-18 00:00:00,2013-10-18 13:00:00,27,1030.3955
2013-10-18 00:00:00,2013-10-18 13:30:00,28,1031.5165
2013-10-18 00:00:00,2013-10-18 14:00:00,29,1045.0842
2013-10-18 00:00:00,2013-10-18 14:30:00,30,1057.7391
2013-10-18 00:00:00,2013-10-18 15:00:00,31,1070.2974
2013-10-18 00:00:00,2013-10-18 15:30:00,32,1091.3806
2013-10-18 00:00:00,2013-10-18 16:00:00,33,1118.5764
2013-10-18 00:00:00,2013-10-18 16:30:00,34,1144.4043
2013-10-18 00:00:00,2013-10-18 17:00:00,35,1177.7595
2013-10-18 00:00:00,2013-10-18 17:30:00,36,1233.7866
2013-10-18 00:00:00,2013-10-18 18:00:00,37,1273.0437
2013-10-18 00:00:00,2013-10-18 18:30:00,38,1309.3306
2013-10-18 00:00:00,2013-10-18 19:00:00,39,1332.8379
2013-10-18 00:00:00,2013-10-18 19:30:00,40,1333.3125
2013-10-18 00:00:00,2013-10-18 20:00:00,41,1315.1521
2013-10-18 00:00:00,2013-10-18 20:30:00,42,1290.2306
2013-10-18 00:00:00,2013-10-18 21:00:00,43,1240.3999
2013-10-18 00:00:00,2013-10-18 21:30:00,44,1182.1865
2013-10-18 00:00:00,2013-10-18 22:00:00,45,1115.2197
2013-10-18 00:00:00,2013-10-18 22:30:00,46,1095.1729
2013-10-18 00:00:00,2013-10-18 23:00:00,47,1122.6827
2013-10-18 00:00:00,2013-10-18 23:30:00,48,1235.8588
2013-10-19 00:00:00,2013-10-19 00:00:00,1,1221.838
2013-10-19 00:00:00,2013-10-19 00:30:00,2,1150.4786
2013-10-19 00:00:00,2013-10-19 01:00:00,3,1066.7758
2013-10-19 00:00:00,2013-10-19 01:30:00,4,992.1021
2013-10-19 00:00:00,2013-10-19 02:00:00,5,938.8475
2013-10-19 00:00:00,2013-10-19 02:30:00,6,906.60114
2013-10-19 00:00:00,2013-10-19 03:00:00,7,888.66455
2013-10-19 00:00:00,2013-10-19 03:30:00,8,887.02
2013-10-19 00:00:00,2013-10-19 04:00:00,9,891.32733
2013-10-19 00:00:00,2013-10-19 04:30:00,10,910.0121
2013-10-19 00:00:00,2013-10-19 05:00:00,11,956.72205
2013-10-19 00:00:00,2013-10-19 05:30:00,12,1038.577
2013-10-19 00:00:00,2013-10-19 06:00:00,13,1115.1654
2013-10-19 00:00:00,2013-10-19 06:30:00,14,1183.705
2013-10-19 00:00:00,2013-10-19 07:00:00,15,1216.8467
2013-10-19 00:00:00,2013-10-19 07:30:00,16,1206.8655
2013-10-19 00:00:00,2013-10-19 08:00:00,17,1176.5852
2013-10-19 00:00:00,2013-10-19 08:30:00,18,1146.8098
2013-10-19 00:00:00,2013-10-19 09:00:00,19,1102.5623
2013-10-19 00:00:00,2013-10-19 09:30:00,20,1060.3755
2013-10-19 00:00:00,2013-10-19 10:00:00,21,1001.174
2013-10-19 00:00:00,2013-10-19 10:30:00,22,963.2527
2013-10-19 00:00:00,2013-10-19 11:00:00,23,950.2628
2013-10-19 00:00:00,2013-10-19 11:30:00,24,1031.2477
2013-10-19 00:00:00,2013-10-19 12:00:00,25,990.5665
2013-10-19 00:00:00,2013-10-19 12:30:00,26,963.6389
2013-10-19 00:00:00,2013-10-19 13:00:00,27,951.9416
2013-10-19 00:00:00,2013-10-19 13:30:00,28,957.8623
2013-10-19 00:00:00,2013-10-19 14:00:00,29,975.1438
2013-10-19 00:00:00,2013-10-19 14:30:00,30,992.3702
2013-10-19 00:00:00,2013-10-19 15:00:00,31,1010.2586
2013-10-19 00:00:00,2013-10-19 15:30:00,32,1038.026
2013-10-19 00:00:00,2013-10-19 16:00:00,33,1069.1144
2013-10-19 00:00:00,2013-10-19 16:30:00,34,1097.359
2013-10-19 00:00:00,2013-10-19 17:00:00,35,1132.2368
2013-10-19 00:00:00,2013-10-19 17:30:00,36,1186.5353
2013-10-19 00:00:00,2013-10-19 18:00:00,37,1228.5978
2013-10-19 00:00:00,2013-10-19 18:30:00,38,1265.7959
2013-10-19 00:00:00,2013-10-19 19:00:00,39,1286.5786
2013-10-19 00:00:00,2013-10-19 19:30:00,40,1284.2941
2013-10-19 00:00:00,2013-10-19 20:00:00,41,1263.0416
2013-10-19 00:00:00,2013-10-19 20:30:00,42,1236.4719
2013-10-19 00:00:00,2013-10-19 21:00:00,43,1186.537
2013-10-19 00:00:00,2013-10-19 21:30:00,44,1131.6724
2013-10-19 00:00:00,2013-10-19 22:00:00,45,1068.9413
2013-10-19 00:00:00,2013-10-19 22:30:00,46,1057.7194
2013-10-19 00:00:00,2013-10-19 23:00:00,47,1092.4358
2013-10-19 00:00:00,2013-10-19 23:30:00,48,1217.6871
2013-10-20 00:00:00,2013-10-20 00:00:00,1,1202.384
2013-10-20 00:00:00,2013-10-20 00:30:00,2,1127.2891
2013-10-20 00:00:00,2013-10-20 01:00:00,3,1042.1833
2013-10-20 00:00:00,2013-10-20 01:30:00,4,972.4612
2013-10-20 00:00:00,2013-10-20 02:00:00,5,922.42487
2013-10-20 00:00:00,2013-10-20 02:30:00,6,890.9154
2013-10-20 00:00:00,2013-10-20 03:00:00,7,872.4592
2013-10-20 00:00:00,2013-10-20 03:30:00,8,872.5231
2013-10-20 00:00:00,2013-10-20 04:00:00,9,879.72
2013-10-20 00:00:00,2013-10-20 04:30:00,10,901.0604
2013-10-20 00:00:00,2013-10-20 05:00:00,11,945.0854
2013-10-20 00:00:00,2013-10-20 05:30:00,12,1035.2102
2013-10-20 00:00:00,2013-10-20 06:00:00,13,1110.115
2013-10-20 00:00:00,2013-10-20 06:30:00,14,1179.4252
2013-10-20 00:00:00,2013-10-20 07:00:00,15,1217.8179
2013-10-20 00:00:00,2013-10-20 07:30:00,16,1213.7898
2013-10-20 00:00:00,2013-10-20 08:00:00,17,1188.6982
2013-10-20 00:00:00,2013-10-20 08:30:00,18,1162.8564
2013-10-20 00:00:00,2013-10-20 09:00:00,19,1126.4512
2013-10-20 00:00:00,2013-10-20 09:30:00,20,1092.7234
2013-10-20 00:00:00,2013-10-20 10:00:00,21,1043.3644
2013-10-20 00:00:00,2013-10-20 10:30:00,22,1014.933
2013-10-20 00:00:00,2013-10-20 11:00:00,23,1010.68915
2013-10-20 00:00:00,2013-10-20 11:30:00,24,1076.2552
2013-10-20 00:00:00,2013-10-20 12:00:00,25,1053.2946
2013-10-20 00:00:00,2013-10-20 12:30:00,26,1029.009
2013-10-20 00:00:00,2013-10-20 13:00:00,27,1017.74994
2013-10-20 00:00:00,2013-10-20 13:30:00,28,1024.0
2013-10-20 00:00:00,2013-10-20 14:00:00,29,1038.4169
2013-10-20 00:00:00,2013-10-20 14:30:00,30,1051.5615
2013-10-20 00:00:00,2013-10-20 15:00:00,31,1063.2748
2013-10-20 00:00:00,2013-10-20 15:30:00,32,1085.2306
2013-10-20 00:00:00,2013-10-20 16:00:00,33,1108.5077
2013-10-20 00:00:00,2013-10-20 16:30:00,34,1128.2186
2013-10-20 00:00:00,2013-10-20 17:00:00,35,1151.6913
2013-10-20 00:00:00,2013-10-20 17:30:00,36,1205.4773
2013-10-20 00:00:00,2013-10-20 18:00:00,37,1231.5743
2013-10-20 00:00:00,2013-10-20 18:30:00,38,1255.4647
2013-10-20 00:00:00,2013-10-20 19:00:00,39,1270.4989
2013-10-20 00:00:00,2013-10-20 19:30:00,40,1266.889
2013-10-20 00:00:00,2013-10-20 20:00:00,41,1243.5629
2013-10-20 00:00:00,2013-10-20 20:30:00,42,1213.9006
2013-10-20 00:00:00,2013-10-20 21:00:00,43,1165.5967
2013-10-20 00:00:00,2013-10-20 21:30:00,44,1113.2856
2013-10-20 00:00:00,2013-10-20 22:00:00,45,1051.9951
2013-10-20 00:00:00,2013-10-20 22:30:00,46,1037.527
2013-10-20 00:00:00,2013-10-20 23:00:00,47,1066.2765
2013-10-20 00:00:00,2013-10-20 23:30:00,48,1163.9753
2013-10-21 00:00:00,2013-10-21 00:00:00,1,1208.775
2013-10-21 00:00:00,2013-10-21 00:30:00,2,1132.7795
2013-10-21 00:00:00,2013-10-21 01:00:00,3,1042.0142
2013-10-21 00:00:00,2013-10-21 01:30:00,4,958.80084
2013-10-21 00:00:00,2013-10-21 02:00:00,5,898.2457
2013-10-21 00:00:00,2013-10-21 02:30:00,6,868.61194
2013-10-21 00:00:00,2013-10-21 03:00:00,7,857.10657
2013-10-21 00:00:00,2013-10-21 03:30:00,8,857.67017
2013-10-21 00:00:00,2013-10-21 04:00:00,9,860.8002
2013-10-21 00:00:00,2013-10-21 04:30:00,10,876.97394
2013-10-21 00:00:00,2013-10-21 05:00:00,11,917.98157
2013-10-21 00:00:00,2013-10-21 05:30:00,12,1002.0025
2013-10-21 00:00:00,2013-10-21 06:00:00,13,1056.822
2013-10-21 00:00:00,2013-10-21 06:30:00,14,1117.529
2013-10-21 00:00:00,2013-10-21 07:00:00,15,1150.7001
2013-10-21 00:00:00,2013-10-21 07:30:00,16,1140.0708
2013-10-21 00:00:00,2013-10-21 08:00:00,17,1108.8915
2013-10-21 00:00:00,2013-10-21 08:30:00,18,1081.4827
2013-10-21 00:00:00,2013-10-21 09:00:00,19,1045.6766
2013-10-21 00:00:00,2013-10-21 09:30:00,20,1012.5425
2013-10-21 00:00:00,2013-10-21 10:00:00,21,965.32367
2013-10-21 00:00:00,2013-10-21 10:30:00,22,933.7754
2013-10-21 00:00:00,2013-10-21 11:00:00,23,924.49255
2013-10-21 00:00:00,2013-10-21 11:30:00,24,985.57153
2013-10-21 00:00:00,2013-10-21 12:00:00,25,965.9531
2013-10-21 00:00:00,2013-10-21 12:30:00,26,951.49725
2013-10-21 00:00:00,2013-10-21 13:00:00,27,958.3364
2013-10-21 00:00:00,2013-10-21 13:30:00,28,980.2235
2013-10-21 00:00:00,2013-10-21 14:00:00,29,1006.82587
2013-10-21 00:00:00,2013-10-21 14:30:00,30,1033.647
2013-10-21 00:00:00,2013-10-21 15:00:00,31,1058.6099
2013-10-21 00:00:00,2013-10-21 15:30:00,32,1088.5149
2013-10-21 00:00:00,2013-10-21 16:00:00,33,1117.5005
2013-10-21 00:00:00,2013-10-21 16:30:00,34,1141.7979
2013-10-21 00:00:00,2013-10-21 17:00:00,35,1168.7549
2013-10-21 00:00:00,2013-10-21 17:30:00,36,1225.221
2013-10-21 00:00:00,2013-10-21 18:00:00,37,1244.2501
2013-10-21 00:00:00,2013-10-21 18:30:00,38,1267.7677
2013-10-21 00:00:00,2013-10-21 19:00:00,39,1284.5205
2013-10-21 00:00:00,2013-10-21 19:30:00,40,1279.2291
2013-10-21 00:00:00,2013-10-21 20:00:00,41,1252.6901
2013-10-21 00:00:00,2013-10-21 20:30:00,42,1222.7021
2013-10-21 00:00:00,2013-10-21 21:00:00,43,1174.592
2013-10-21 00:00:00,2013-10-21 21:30:00,44,1121.4053
2013-10-21 00:00:00,2013-10-21 22:00:00,45,1063.8618
2013-10-21 00:00:00,2013-10-21 22:30:00,46,1052.9155
2013-10-21 00:00:00,2013-10-21 23:00:00,47,1084.7513
2013-10-21 00:00:00,2013-10-21 23:30:00,48,1179.8921
2013-10-22 00:00:00,2013-10-22 00:00:00,1,1312.3638
2013-10-22 00:00:00,2013-10-22 00:30:00,2,1239.2388
2013-10-22 00:00:00,2013-10-22 01:00:00,3,1149.7365
2013-10-22 00:00:00,2013-10-22 01:30:00,4,1065.1273
2013-10-22 00:00:00,2013-10-22 02:00:00,5,998.6853
2013-10-22 00:00:00,2013-10-22 02:30:00,6,956.3799
2013-10-22 00:00:00,2013-10-22 03:00:00,7,930.98224
2013-10-22 00:00:00,2013-10-22 03:30:00,8,927.7829
2013-10-22 00:00:00,2013-10-22 04:00:00,9,934.6325
2013-10-22 00:00:00,2013-10-22 04:30:00,10,956.04285
2013-10-22 00:00:00,2013-10-22 05:00:00,11,1010.4244
2013-10-22 00:00:00,2013-10-22 05:30:00,12,1094.1635
2013-10-22 00:00:00,2013-10-22 06:00:00,13,1179.2272
2013-10-22 00:00:00,2013-10-22 06:30:00,14,1252.3104
2013-10-22 00:00:00,2013-10-22 07:00:00,15,1296.8909
2013-10-22 00:00:00,2013-10-22 07:30:00,16,1292.4563
2013-10-22 00:00:00,2013-10-22 08:00:00,17,1262.1056
2013-10-22 00:00:00,2013-10-22 08:30:00,18,1238.3706
2013-10-22 00:00:00,2013-10-22 09:00:00,19,1207.0369
2013-10-22 00:00:00,2013-10-22 09:30:00,20,1179.3147
2013-10-22 00:00:00,2013-10-22 10:00:00,21,1131.8134
2013-10-22 00:00:00,2013-10-22 10:30:00,22,1098.6244
2013-10-22 00:00:00,2013-10-22 11:00:00,23,1092.202
2013-10-22 00:00:00,2013-10-22 11:30:00,24,1146.8314
2013-10-22 00:00:00,2013-10-22 12:00:00,25,1130.5469
2013-10-22 00:00:00,2013-10-22 12:30:00,26,1114.0005
2013-10-22 00:00:00,2013-10-22 13:00:00,27,1116.2473
2013-10-22 00:00:00,2013-10-22 13:30:00,28,1133.878
2013-10-22 00:00:00,2013-10-22 14:00:00,29,1155.8677
2013-10-22 00:00:00,2013-10-22 14:30:00,30,1170.8414
2013-10-22 00:00:00,2013-10-22 15:00:00,31,1179.9586
2013-10-22 00:00:00,2013-10-22 15:30:00,32,1199.2671
2013-10-22 00:00:00,2013-10-22 16:00:00,33,1220.9874
2013-10-22 00:00:00,2013-10-22 16:30:00,34,1236.9482
2013-10-22 00:00:00,2013-10-22 17:00:00,35,1261.601
2013-10-22 00:00:00,2013-10-22 17:30:00,36,1298.8809
2013-10-22 00:00:00,2013-10-22 18:00:00,37,1324.5974
2013-10-22 00:00:00,2013-10-22 18:30:00,38,1339.0784
2013-10-22 00:00:00,2013-10-22 19:00:00,39,1349.3839
2013-10-22 00:00:00,2013-10-22 19:30:00,40,1340.8656
2013-10-22 00:00:00,2013-10-22 20:00:00,41,1312.1167
2013-10-22 00:00:00,2013-10-22 20:30:00,42,1283.3169
2013-10-22 00:00:00,2013-10-22 21:00:00,43,1234.1606
2013-10-22 00:00:00,2013-10-22 21:30:00,44,1179.2587
2013-10-22 00:00:00,2013-10-22 22:00:00,45,1117.2196
2013-10-22 00:00:00,2013-10-22 22:30:00,46,1104.5775
2013-10-22 00:00:00,2013-10-22 23:00:00,47,1139.8718
2013-10-22 00:00:00,2013-10-22 23:30:00,48,1227.322
2013-10-23 00:00:00,2013-10-23 00:00:00,1,1266.5903
2013-10-23 00:00:00,2013-10-23 00:30:00,2,1184.2461
2013-10-23 00:00:00,2013-10-23 01:00:00,3,1090.354
2013-10-23 00:00:00,2013-10-23 01:30:00,4,1005.6278
2013-10-23 00:00:00,2013-10-23 02:00:00,5,949.0378
2013-10-23 00:00:00,2013-10-23 02:30:00,6,921.02203
2013-10-23 00:00:00,2013-10-23 03:00:00,7,906.01135
2013-10-23 00:00:00,2013-10-23 03:30:00,8,902.08276
2013-10-23 00:00:00,2013-10-23 04:00:00,9,906.2099
2013-10-23 00:00:00,2013-10-23 04:30:00,10,932.5774
2013-10-23 00:00:00,2013-10-23 05:00:00,11,997.08386
2013-10-23 00:00:00,2013-10-23 05:30:00,12,1089.884
2013-10-23 00:00:00,2013-10-23 06:00:00,13,1186.3812
2013-10-23 00:00:00,2013-10-23 06:30:00,14,1269.6007
2013-10-23 00:00:00,2013-10-23 07:00:00,15,1321.345
2013-10-23 00:00:00,2013-10-23 07:30:00,16,1327.1813
2013-10-23 00:00:00,2013-10-23 08:00:00,17,1313.067
2013-10-23 00:00:00,2013-10-23 08:30:00,18,1302.2472
2013-10-23 00:00:00,2013-10-23 09:00:00,19,1278.2322
2013-10-23 00:00:00,2013-10-23 09:30:00,20,1250.1628
2013-10-23 00:00:00,2013-10-23 10:00:00,21,1196.9686
2013-10-23 00:00:00,2013-10-23 10:30:00,22,1162.4244
2013-10-23 00:00:00,2013-10-23 11:00:00,23,1150.7759
2013-10-23 00:00:00,2013-10-23 11:30:00,24,1224.8494
2013-10-23 00:00:00,2013-10-23 12:00:00,25,1185.2174
2013-10-23 00:00:00,2013-10-23 12:30:00,26,1166.1381
2013-10-23 00:00:00,2013-10-23 13:00:00,27,1170.0734
2013-10-23 00:00:00,2013-10-23 13:30:00,28,1185.0908
2013-10-23 00:00:00,2013-10-23 14:00:00,29,1203.0497
2013-10-23 00:00:00,2013-10-23 14:30:00,30,1211.9866
2013-10-23 00:00:00,2013-10-23 15:00:00,31,1210.66
2013-10-23 00:00:00,2013-10-23 15:30:00,32,1213.8074
2013-10-23 00:00:00,2013-10-23 16:00:00,33,1225.4023
2013-10-23 00:00:00,2013-10-23 16:30:00,34,1241.8866
2013-10-23 00:00:00,2013-10-23 17:00:00,35,1271.5422
2013-10-23 00:00:00,2013-10-23 17:30:00,36,1309.1221
2013-10-23 00:00:00,2013-10-23 18:00:00,37,1335.4167
2013-10-23 00:00:00,2013-10-23 18:30:00,38,1351.0013
2013-10-23 00:00:00,2013-10-23 19:00:00,39,1359.7396
2013-10-23 00:00:00,2013-10-23 19:30:00,40,1347.9148
2013-10-23 00:00:00,2013-10-23 20:00:00,41,1319.093
2013-10-23 00:00:00,2013-10-23 20:30:00,42,1290.9197
2013-10-23 00:00:00,2013-10-23 21:00:00,43,1242.689
2013-10-23 00:00:00,2013-10-23 21:30:00,44,1181.9281
2013-10-23 00:00:00,2013-10-23 22:00:00,45,1111.4243
2013-10-23 00:00:00,2013-10-23 22:30:00,46,1099.7421
2013-10-23 00:00:00,2013-10-23 23:00:00,47,1139.1267
2013-10-23 00:00:00,2013-10-23 23:30:00,48,1255.4962
2013-10-24 00:00:00,2013-10-24 00:00:00,1,1268.6906
2013-10-24 00:00:00,2013-10-24 00:30:00,2,1186.734
2013-10-24 00:00:00,2013-10-24 01:00:00,3,1090.7712
2013-10-24 00:00:00,2013-10-24 01:30:00,4,1003.15
2013-10-24 00:00:00,2013-10-24 02:00:00,5,943.27423
2013-10-24 00:00:00,2013-10-24 02:30:00,6,914.94684
2013-10-24 00:00:00,2013-10-24 03:00:00,7,902.8761
2013-10-24 00:00:00,2013-10-24 03:30:00,8,899.6616
2013-10-24 00:00:00,2013-10-24 04:00:00,9,901.2512
2013-10-24 00:00:00,2013-10-24 04:30:00,10,922.9302
2013-10-24 00:00:00,2013-10-24 05:00:00,11,980.34033
2013-10-24 00:00:00,2013-10-24 05:30:00,12,1076.5327
2013-10-24 00:00:00,2013-10-24 06:00:00,13,1165.4983
2013-10-24 00:00:00,2013-10-24 06:30:00,14,1244.6322
